"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour"
1,1.0,5150000.0,1.1650485436893203,0.0,0.0,18.058252427184467,0.0,0.0,3.0,0.0
1,2.0,5150000.0,4.077669902912621,0.0,0.0,47.37864077669903,0.0,0.0,3.0,0.0
1,3.0,5150000.0,4.854368932038835,0.0,0.0,50.873786407766985,0.0,0.0,3.0,0.0
1,4.0,5150000.0,5.048543689320388,0.0,0.0,53.592233009708735,0.0,0.0,3.0,0.0
1,5.0,5150000.0,5.048543689320388,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
1,6.0,5150000.0,5.048543689320388,0.0,0.0,54.36893203883495,0.0,0.0,3.0,0.0
1,7.0,5150000.0,5.048543689320388,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0
1,8.0,5150000.0,5.048543689320388,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0
1,9.0,5150000.0,5.048543689320388,0.0,0.0,55.33980582524271,0.0,0.0,3.0,0.0
1,10.0,5150000.0,5.242718446601942,0.0,0.0,55.33980582524271,0.0,0.0,3.0,0.0
1,11.0,5150000.0,5.242718446601942,0.0,0.0,55.33980582524271,0.0,0.0,3.0,0.0
1,12.0,5150000.0,5.242718446601942,0.0,0.0,55.33980582524271,0.0,0.0,3.0,0.0
1,13.0,5150000.0,5.242718446601942,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
1,14.0,5150000.0,5.242718446601942,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
1,15.0,5150000.0,5.242718446601942,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
1,16.0,5150000.0,5.242718446601942,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
1,17.0,5150000.0,5.242718446601942,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
1,18.0,5150000.0,5.242718446601942,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
1,19.0,5150000.0,5.242718446601942,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
1,20.0,5150000.0,5.242718446601942,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
1,21.0,5150000.0,5.242718446601942,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
1,22.0,5150000.0,5.242718446601942,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
1,23.0,5150000.0,5.242718446601942,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
1,24.0,5150000.0,5.242718446601942,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
1,25.0,5150000.0,5.242718446601942,1.1650485436893203,1.1650485436893203,55.533980582524265,0.0,0.0,3.0,0.0
1,26.0,5150000.0,5.242718446601942,1.9417475728155338,1.9417475728155338,55.533980582524265,0.0,0.0,3.0,0.0
1,27.0,5150000.0,5.242718446601942,1.9417475728155338,1.9417475728155338,55.533980582524265,0.0,0.0,3.0,0.0
1,28.0,5150000.0,5.436893203883495,2.7184466019417477,2.7184466019417477,55.533980582524265,0.0,0.0,3.0,0.0
1,29.0,5150000.0,5.436893203883495,2.7184466019417477,2.7184466019417477,55.533980582524265,0.0,0.0,3.0,0.0
1,30.0,5150000.0,5.631067961165048,3.300970873786408,3.300970873786408,55.533980582524265,0.0,0.0,3.0,0.0
1,31.0,5150000.0,5.631067961165048,3.4951456310679614,3.4951456310679614,55.533980582524265,0.0,0.0,3.0,0.0
1,32.0,5150000.0,5.631067961165048,3.8834951456310676,3.8834951456310676,55.533980582524265,0.0,0.0,3.0,0.0
1,33.0,5150000.0,5.631067961165048,3.8834951456310676,3.8834951456310676,55.533980582524265,0.0,0.0,3.0,0.0
1,34.0,5150000.0,5.631067961165048,3.8834951456310676,3.8834951456310676,55.533980582524265,0.0,0.0,3.0,0.0
1,35.0,5150000.0,5.631067961165048,3.4951456310679614,3.4951456310679614,55.533980582524265,0.0,0.0,3.0,0.0
1,36.0,5150000.0,6.601941747572816,3.6893203883495143,3.6893203883495143,55.533980582524265,0.0,0.0,3.0,0.0
1,37.0,5150000.0,6.601941747572816,3.8834951456310676,3.8834951456310676,55.533980582524265,0.0,0.0,3.0,0.0
1,38.0,5150000.0,6.601941747572816,3.8834951456310676,3.8834951456310676,55.533980582524265,45.63106796116505,45.63106796116505,3.0,0.0
1,39.0,5150000.0,7.572815533980583,3.8834951456310676,3.8834951456310676,55.533980582524265,50.09708737864078,50.09708737864078,3.0,0.0
1,40.0,5150000.0,8.349514563106796,3.4951456310679614,3.4951456310679614,55.533980582524265,52.62135922330097,52.62135922330097,3.0,0.0
1,41.0,5150000.0,8.349514563106796,3.4951456310679614,3.4951456310679614,55.533980582524265,54.5631067961165,54.5631067961165,3.0,0.0
1,42.0,5150000.0,8.349514563106796,3.6893203883495143,3.6893203883495143,55.533980582524265,54.757281553398066,54.757281553398066,3.0,0.0
1,43.0,5150000.0,8.349514563106796,3.6893203883495143,3.6893203883495143,55.533980582524265,54.95145631067962,54.95145631067962,3.0,0.0
1,44.0,5150000.0,8.349514563106796,3.6893203883495143,3.6893203883495143,55.533980582524265,55.33980582524271,55.33980582524271,3.0,0.0
1,45.0,5150000.0,8.349514563106796,4.077669902912621,4.077669902912621,55.533980582524265,55.33980582524271,55.33980582524271,3.0,0.0
1,46.0,5150000.0,8.349514563106796,3.6893203883495143,3.6893203883495143,57.0873786407767,55.533980582524265,55.533980582524265,3.0,0.0
1,47.0,5150000.0,8.349514563106796,3.6893203883495143,3.6893203883495143,57.0873786407767,55.533980582524265,55.533980582524265,3.0,0.0
1,48.0,5150000.0,8.349514563106796,3.8834951456310676,3.8834951456310676,57.0873786407767,55.533980582524265,55.533980582524265,3.0,0.0
1,49.0,5150000.0,9.12621359223301,3.8834951456310676,3.8834951456310676,57.28155339805825,55.533980582524265,55.533980582524265,3.0,0.0
1,50.0,5150000.0,9.514563106796116,3.6893203883495143,3.6893203883495143,57.4757281553398,55.533980582524265,55.533980582524265,3.0,0.0
1,51.0,5150000.0,10.097087378640776,3.8834951456310676,3.8834951456310676,57.4757281553398,55.533980582524265,55.533980582524265,3.0,0.0
1,52.0,5150000.0,10.097087378640776,3.8834951456310676,3.8834951456310676,57.4757281553398,55.533980582524265,55.533980582524265,3.0,0.0
1,53.0,5150000.0,10.679611650485436,3.6893203883495143,3.6893203883495143,57.4757281553398,55.533980582524265,55.533980582524265,3.0,0.0
1,54.0,5150000.0,10.87378640776699,4.271844660194175,4.271844660194175,57.66990291262136,55.533980582524265,55.533980582524265,3.0,0.0
1,55.0,5150000.0,10.87378640776699,4.271844660194175,4.271844660194175,57.66990291262136,55.533980582524265,55.533980582524265,3.0,0.0
1,56.0,5150000.0,10.87378640776699,4.271844660194175,4.271844660194175,57.66990291262136,55.533980582524265,55.533980582524265,3.0,0.0
1,57.0,5146048.830000001,10.87378640776699,4.077669902912621,4.077669902912621,57.66990291262136,55.533980582524265,55.533980582524265,3.0,0.0
1,58.0,5142024.979999982,10.87378640776699,4.077669902912621,4.077669902912621,57.66990291262136,55.533980582524265,55.533980582524265,3.0,0.0
1,59.0,5137928.449999999,10.87378640776699,4.271844660194175,4.271844660194175,57.66990291262136,55.533980582524265,55.533980582524265,3.0,0.0
1,60.0,5135205.249999999,10.87378640776699,4.854368932038835,3.300970873786408,57.66990291262136,55.533980582524265,41.359223300970875,3.0,0.0
