"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1569583456,5.14,1,50,23.34,72.09,400,0,7.5,515,1
3,1569605830,5.14,1,50,23.34,72.09,400,0,7.5,515,1
5,1569613429,5.14,1,50,23.34,72.09,400,0,7.5,515,1
7,1569620319,5.14,1,50,23.34,72.09,400,0,7.5,515,1
9,1569627823,5.14,1,50,23.34,72.09,400,0,7.5,515,1
2,1569583478,5.14,1,50,23.34,72.09,400,0,7.5,515,1
4,1569604725,5.14,1,50,23.34,72.09,400,0,7.5,515,1
6,1569613941,5.14,1,50,23.34,72.09,400,0,7.5,515,1
8,1569620877,5.14,1,50,23.34,72.09,400,0,7.5,515,1
10,1569626212,5.14,1,50,23.34,72.09,400,0,7.5,515,1
