"run","tick","BefallGR","BefallGRsicht","BefallGRertrag"
1,1.0,2.7184466019417477,0.0,0.0
1,2.0,3.300970873786408,0.0,0.0
1,3.0,3.4951456310679614,0.0,0.0
1,4.0,3.6893203883495143,0.0,0.0
1,5.0,4.077669902912621,0.0,0.0
1,6.0,4.077669902912621,0.0,0.0
1,7.0,4.077669902912621,0.0,0.0
1,8.0,4.077669902912621,0.0,0.0
1,9.0,4.077669902912621,0.0,0.0
1,10.0,4.077669902912621,0.0,0.0
1,11.0,4.077669902912621,0.0,0.0
1,12.0,4.077669902912621,0.0,0.0
1,13.0,4.077669902912621,0.0,0.0
1,14.0,4.077669902912621,0.0,0.0
1,15.0,4.077669902912621,0.0,0.0
1,16.0,4.077669902912621,0.0,0.0
1,17.0,4.271844660194175,0.0,0.0
1,18.0,4.271844660194175,0.0,0.0
1,19.0,4.271844660194175,0.0,0.0
1,20.0,4.271844660194175,0.0,0.0
1,21.0,4.271844660194175,0.0,0.0
1,22.0,4.271844660194175,0.0,0.0
1,23.0,4.271844660194175,0.0,0.0
1,24.0,4.271844660194175,0.0,0.0
1,25.0,4.271844660194175,0.5825242718446602,0.5825242718446602
1,26.0,4.271844660194175,0.9708737864077669,0.9708737864077669
1,27.0,4.271844660194175,0.9708737864077669,0.9708737864077669
1,28.0,5.242718446601942,1.7475728155339807,1.7475728155339807
1,29.0,5.436893203883495,1.9417475728155338,1.9417475728155338
1,30.0,7.766990291262135,2.912621359223301,2.912621359223301
1,31.0,8.349514563106796,2.912621359223301,2.912621359223301
1,32.0,8.737864077669903,2.912621359223301,2.912621359223301
1,33.0,8.932038834951456,2.912621359223301,2.912621359223301
1,34.0,9.12621359223301,2.912621359223301,2.912621359223301
1,35.0,9.320388349514563,2.912621359223301,2.912621359223301
1,36.0,16.116504854368934,2.912621359223301,2.912621359223301
1,37.0,16.893203883495143,2.912621359223301,2.912621359223301
1,38.0,17.475728155339805,2.912621359223301,2.912621359223301
1,39.0,23.883495145631066,2.912621359223301,2.912621359223301
1,40.0,24.854368932038835,2.912621359223301,2.912621359223301
1,41.0,25.24271844660194,2.912621359223301,2.912621359223301
1,42.0,25.436893203883493,2.912621359223301,2.912621359223301
1,43.0,25.436893203883493,2.912621359223301,2.912621359223301
1,44.0,25.631067961165048,2.912621359223301,2.912621359223301
1,45.0,25.631067961165048,3.4951456310679614,3.4951456310679614
1,46.0,25.631067961165048,5.048543689320388,5.048543689320388
1,47.0,25.631067961165048,5.631067961165048,5.631067961165048
1,48.0,25.631067961165048,5.631067961165048,5.631067961165048
1,49.0,34.75728155339806,6.407766990291262,6.407766990291262
1,50.0,38.05825242718446,6.407766990291262,6.407766990291262
1,51.0,39.6116504854369,6.213592233009709,6.213592233009709
1,52.0,40.19417475728155,6.213592233009709,6.213592233009709
1,53.0,46.213592233009706,6.213592233009709,6.213592233009709
1,54.0,48.54368932038835,7.766990291262135,7.766990291262135
1,55.0,49.320388349514566,7.961165048543689,7.961165048543689
1,56.0,50.873786407766985,8.737864077669903,8.737864077669903
