"run","tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","Ertrag"
1,1.0,3.4951456310679614,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
1,2.0,4.077669902912621,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,3.0,4.077669902912621,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,4.0,4.271844660194175,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,5.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,6.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,7.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,8.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,9.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,10.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,11.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,12.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,13.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,14.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,15.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,16.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,17.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,18.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,19.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,20.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,21.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,22.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,23.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,24.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
1,25.0,4.466019417475728,0.7766990291262136,0.7766990291262136,1.1650485436893203,0.0,0.0,5150000.0
1,26.0,4.466019417475728,2.1359223300970873,2.1359223300970873,1.1650485436893203,0.0,0.0,5150000.0
1,27.0,4.466019417475728,2.1359223300970873,2.1359223300970873,1.1650485436893203,0.0,0.0,5150000.0
1,28.0,6.407766990291262,2.7184466019417477,2.7184466019417477,1.1650485436893203,0.0,0.0,5150000.0
1,29.0,6.796116504854369,2.7184466019417477,2.7184466019417477,1.1650485436893203,0.0,0.0,5150000.0
1,30.0,11.45631067961165,3.6893203883495143,3.6893203883495143,1.1650485436893203,0.0,0.0,5150000.0
1,31.0,12.233009708737864,3.8834951456310676,3.8834951456310676,1.1650485436893203,0.0,0.0,5150000.0
1,32.0,12.62135922330097,3.6893203883495143,3.6893203883495143,1.1650485436893203,0.0,0.0,5150000.0
1,33.0,12.815533980582524,3.6893203883495143,3.6893203883495143,1.1650485436893203,0.0,0.0,5150000.0
1,34.0,13.009708737864079,3.8834951456310676,3.8834951456310676,1.1650485436893203,0.5825242718446602,0.5825242718446602,5150000.0
1,35.0,13.009708737864079,3.6893203883495143,3.6893203883495143,1.1650485436893203,0.9708737864077669,0.9708737864077669,5150000.0
1,36.0,21.553398058252426,3.6893203883495143,3.6893203883495143,1.1650485436893203,0.9708737864077669,0.9708737864077669,5150000.0
1,37.0,23.300970873786408,3.8834951456310676,3.8834951456310676,1.1650485436893203,1.1650485436893203,1.1650485436893203,5150000.0
1,38.0,23.883495145631066,3.8834951456310676,3.8834951456310676,1.1650485436893203,1.1650485436893203,1.1650485436893203,5150000.0
1,39.0,31.2621359223301,3.6893203883495143,3.6893203883495143,1.1650485436893203,1.1650485436893203,1.1650485436893203,5150000.0
1,40.0,32.62135922330097,3.6893203883495143,3.6893203883495143,1.1650485436893203,1.1650485436893203,1.1650485436893203,5150000.0
1,41.0,33.00970873786408,3.6893203883495143,3.6893203883495143,1.1650485436893203,1.1650485436893203,1.1650485436893203,5150000.0
1,42.0,33.592233009708735,3.6893203883495143,3.6893203883495143,1.1650485436893203,1.1650485436893203,1.1650485436893203,5150000.0
1,43.0,33.78640776699029,3.8834951456310676,3.8834951456310676,1.1650485436893203,1.1650485436893203,1.1650485436893203,5150000.0
1,44.0,33.78640776699029,3.8834951456310676,3.8834951456310676,1.1650485436893203,1.1650485436893203,1.1650485436893203,5150000.0
1,45.0,33.78640776699029,4.466019417475728,4.466019417475728,1.1650485436893203,1.1650485436893203,1.1650485436893203,5150000.0
1,46.0,33.78640776699029,6.990291262135923,6.990291262135923,2.524271844660194,1.1650485436893203,1.1650485436893203,5150000.0
1,47.0,33.980582524271846,9.70873786407767,9.70873786407767,2.524271844660194,1.1650485436893203,1.1650485436893203,5150000.0
1,48.0,33.980582524271846,9.514563106796116,9.514563106796116,2.524271844660194,1.1650485436893203,1.1650485436893203,5150000.0
1,49.0,42.71844660194174,10.097087378640776,10.097087378640776,2.524271844660194,1.1650485436893203,1.1650485436893203,5150000.0
1,50.0,48.15533980582524,10.097087378640776,10.097087378640776,2.7184466019417477,1.1650485436893203,1.1650485436893203,5150000.0
1,51.0,48.737864077669904,10.29126213592233,10.29126213592233,2.7184466019417477,1.1650485436893203,1.1650485436893203,5150000.0
1,52.0,49.51456310679612,10.485436893203884,10.485436893203884,2.7184466019417477,1.1650485436893203,1.1650485436893203,5150000.0
1,53.0,60.19417475728155,10.29126213592233,10.29126213592233,2.7184466019417477,1.1650485436893203,1.1650485436893203,5150000.0
1,54.0,62.912621359223294,12.03883495145631,12.03883495145631,2.7184466019417477,1.1650485436893203,1.1650485436893203,5150000.0
1,55.0,63.689320388349515,12.03883495145631,12.03883495145631,2.7184466019417477,1.1650485436893203,1.1650485436893203,5150000.0
1,56.0,65.24271844660194,15.145631067961165,15.145631067961165,2.7184466019417477,1.1650485436893203,1.1650485436893203,5150000.0
1,57.0,65.8252427184466,15.339805825242719,15.339805825242719,2.7184466019417477,1.1650485436893203,1.1650485436893203,5149775.059999992
1,58.0,66.2135922330097,16.699029126213592,16.699029126213592,2.7184466019417477,1.1650485436893203,1.1650485436893203,5149547.130000009
1,59.0,66.2135922330097,16.699029126213592,16.699029126213592,2.7184466019417477,1.1650485436893203,1.1650485436893203,5149316.210000005
1,60.0,66.40776699029126,21.941747572815533,15.145631067961165,2.7184466019417477,1.1650485436893203,0.0,5149204.660000004
1,61.0,73.00970873786407,21.16504854368932,14.951456310679612,2.7184466019417477,1.1650485436893203,0.0,5149045.039999996
1,62.0,73.59223300970874,24.466019417475728,17.0873786407767,2.7184466019417477,1.1650485436893203,0.0,5148884.270000006
1,63.0,77.08737864077669,24.271844660194176,17.66990291262136,2.7184466019417477,1.1650485436893203,0.0,5148692.680000001
1,64.0,77.47572815533981,26.019417475728158,18.25242718446602,2.7184466019417477,1.1650485436893203,0.0,5148499.940000005
1,65.0,77.66990291262135,25.8252427184466,18.446601941747574,2.7184466019417477,1.1650485436893203,0.0,5148306.050000001
1,66.0,78.05825242718447,27.57281553398058,19.223300970873787,2.7184466019417477,1.1650485436893203,0.0,5148111.010000002
1,67.0,78.25242718446603,26.796116504854368,19.41747572815534,2.7184466019417477,1.1650485436893203,0.0,5147914.82
1,68.0,78.25242718446603,27.57281553398058,20.0,2.7184466019417477,1.1650485436893203,0.0,5147717.480000003
1,69.0,78.25242718446603,27.184466019417474,19.611650485436893,2.7184466019417477,1.1650485436893203,0.0,5147518.989999996
1,70.0,87.18446601941747,27.184466019417474,19.611650485436893,2.7184466019417477,1.1650485436893203,0.0,5147197.219999996
1,71.0,87.76699029126213,30.87378640776699,22.135922330097088,4.271844660194175,1.1650485436893203,0.0,5146872.230000002
1,72.0,90.67961165048544,32.23300970873787,23.495145631067963,4.660194174757281,1.1650485436893203,0.0,5146462.599999999
1,73.0,90.87378640776699,40.3883495145631,29.320388349514566,5.436893203883495,1.1650485436893203,0.0,5146048.37
1,74.0,91.06796116504854,46.601941747572816,34.75728155339806,5.436893203883495,1.1650485436893203,0.0,5145629.54
1,75.0,91.2621359223301,53.592233009708735,42.52427184466019,5.631067961165048,2.7184466019417477,0.9708737864077669,5145206.1099999985
1,76.0,91.2621359223301,57.28155339805825,44.66019417475729,5.631067961165048,2.7184466019417477,0.9708737864077669,5144778.079999996
1,77.0,91.2621359223301,58.83495145631068,45.43689320388349,5.631067961165048,2.7184466019417477,0.9708737864077669,5144345.450000002
1,78.0,91.2621359223301,60.19417475728155,27.57281553398058,5.631067961165048,2.7184466019417477,0.1941747572815534,5144098.4300000025
1,79.0,91.2621359223301,62.71844660194175,32.42718446601941,5.631067961165048,2.7184466019417477,0.1941747572815534,5143849.340000006
1,80.0,92.23300970873787,67.57281553398057,40.77669902912621,5.631067961165048,2.7184466019417477,0.1941747572815534,5143556.320000004
1,81.0,92.23300970873787,69.70873786407768,46.79611650485437,5.631067961165048,2.7184466019417477,0.1941747572815534,5143243.060000004
1,82.0,92.23300970873787,70.09708737864078,47.37864077669903,8.932038834951456,2.7184466019417477,0.1941747572815534,5142921.750000001
1,83.0,92.23300970873787,72.42718446601941,48.737864077669904,9.320388349514563,2.7184466019417477,0.1941747572815534,5142592.390000005
1,84.0,92.23300970873787,74.9514563106796,26.601941747572816,9.514563106796116,2.7184466019417477,0.0,5142376.0900000045
1,85.0,92.23300970873787,75.14563106796116,26.407766990291265,9.70873786407767,2.7184466019417477,0.0,5142153.190000005
1,86.0,92.23300970873787,80.0,36.50485436893204,9.70873786407767,2.7184466019417477,0.0,5141923.689999996
1,87.0,92.23300970873787,79.6116504854369,43.10679611650485,9.902912621359224,2.7184466019417477,0.0,5141687.589999996
1,88.0,92.23300970873787,83.30097087378641,50.09708737864078,9.902912621359224,2.7184466019417477,0.0,5141444.890000002
1,89.0,92.23300970873787,84.66019417475728,51.262135922330096,10.097087378640776,4.271844660194175,0.7766990291262136,5141195.590000003
1,90.0,92.23300970873787,86.60194174757282,53.592233009708735,10.097087378640776,5.242718446601942,1.1650485436893203,5140939.690000011
1,91.0,92.23300970873787,86.60194174757282,52.81553398058253,10.097087378640776,5.242718446601942,1.3592233009708738,5140677.189999996
1,92.0,92.23300970873787,86.40776699029125,53.592233009708735,10.097087378640776,5.242718446601942,1.3592233009708738,5140408.09
1,93.0,92.23300970873787,88.54368932038835,55.92233009708738,10.097087378640776,5.436893203883495,1.5533980582524272,5140132.390000003
