"run","tick","BefallGR","BefallGRsicht","BefallGRertrag"
1,1.0,4.271844660194175,0.0,0.0
1,2.0,5.048543689320388,0.0,0.0
1,3.0,5.242718446601942,0.0,0.0
1,4.0,5.242718446601942,0.0,0.0
1,5.0,5.242718446601942,0.0,0.0
1,6.0,5.436893203883495,0.0,0.0
1,7.0,5.436893203883495,0.0,0.0
1,8.0,5.436893203883495,0.0,0.0
1,9.0,5.436893203883495,0.0,0.0
1,10.0,5.436893203883495,0.0,0.0
1,11.0,5.436893203883495,0.0,0.0
1,12.0,5.436893203883495,0.0,0.0
1,13.0,5.436893203883495,0.0,0.0
1,14.0,5.436893203883495,0.0,0.0
1,15.0,5.436893203883495,0.0,0.0
1,16.0,5.436893203883495,0.0,0.0
1,17.0,5.436893203883495,0.0,0.0
1,18.0,5.436893203883495,0.0,0.0
1,19.0,5.436893203883495,0.0,0.0
1,20.0,5.436893203883495,0.0,0.0
1,21.0,5.436893203883495,0.0,0.0
1,22.0,5.436893203883495,0.0,0.0
1,23.0,5.436893203883495,0.0,0.0
1,24.0,5.436893203883495,0.0,0.0
1,25.0,5.436893203883495,0.7766990291262136,0.7766990291262136
1,26.0,5.436893203883495,1.5533980582524272,1.5533980582524272
1,27.0,5.436893203883495,1.5533980582524272,1.5533980582524272
1,28.0,6.990291262135923,3.1067961165048543,3.1067961165048543
1,29.0,6.990291262135923,3.1067961165048543,3.1067961165048543
1,30.0,11.067961165048544,4.466019417475728,4.466019417475728
1,31.0,11.45631067961165,4.466019417475728,4.466019417475728
1,32.0,12.03883495145631,4.466019417475728,4.466019417475728
1,33.0,12.427184466019417,4.466019417475728,4.466019417475728
1,34.0,12.62135922330097,4.466019417475728,4.466019417475728
1,35.0,13.009708737864079,4.466019417475728,4.466019417475728
1,36.0,23.689320388349515,4.466019417475728,4.466019417475728
1,37.0,26.796116504854368,4.466019417475728,4.466019417475728
1,38.0,27.96116504854369,4.466019417475728,4.466019417475728
1,39.0,36.116504854368934,4.466019417475728,4.466019417475728
1,40.0,38.05825242718446,4.466019417475728,4.466019417475728
1,41.0,38.25242718446602,4.466019417475728,4.466019417475728
1,42.0,38.44660194174757,4.466019417475728,4.466019417475728
1,43.0,38.640776699029125,4.466019417475728,4.466019417475728
1,44.0,38.640776699029125,4.466019417475728,4.466019417475728
1,45.0,38.640776699029125,5.436893203883495,5.436893203883495
1,46.0,38.640776699029125,7.766990291262135,7.766990291262135
1,47.0,38.640776699029125,8.737864077669903,8.737864077669903
1,48.0,38.640776699029125,8.54368932038835,8.54368932038835
1,49.0,49.12621359223301,10.29126213592233,10.29126213592233
1,50.0,52.81553398058253,10.097087378640776,10.097087378640776
1,51.0,53.398058252427184,10.097087378640776,10.097087378640776
1,52.0,54.1747572815534,10.485436893203884,10.485436893203884
1,53.0,63.689320388349515,10.097087378640776,10.097087378640776
1,54.0,66.60194174757281,13.203883495145632,13.203883495145632
1,55.0,67.37864077669903,13.009708737864079,13.009708737864079
1,56.0,70.48543689320388,14.174757281553399,14.174757281553399
1,57.0,71.06796116504854,13.78640776699029,13.78640776699029
1,58.0,71.26213592233009,18.25242718446602,18.25242718446602
1,59.0,71.26213592233009,18.640776699029125,18.640776699029125
1,60.0,71.45631067961165,22.135922330097088,16.310679611650485
1,61.0,77.28155339805825,22.9126213592233,16.50485436893204
1,62.0,77.47572815533981,23.495145631067963,16.699029126213592
1,63.0,80.7766990291262,23.300970873786408,16.310679611650485
1,64.0,81.35922330097087,27.184466019417474,19.02912621359223
1,65.0,81.35922330097087,26.796116504854368,18.446601941747574
1,66.0,81.55339805825243,29.902912621359224,21.16504854368932
1,67.0,81.55339805825243,29.514563106796114,20.19417475728155
1,68.0,81.74757281553397,29.126213592233007,20.0
1,69.0,81.74757281553397,29.708737864077673,20.388349514563107
1,70.0,92.42718446601941,29.320388349514566,20.58252427184466
1,71.0,92.62135922330097,35.33980582524272,24.854368932038835
1,72.0,95.14563106796116,35.53398058252427,26.019417475728158
1,73.0,95.33980582524272,40.58252427184466,30.485436893203882
1,74.0,95.33980582524272,45.63106796116505,35.53398058252427
1,75.0,95.53398058252426,51.6504854368932,41.359223300970875
1,76.0,95.53398058252426,53.786407766990294,43.10679611650485
1,77.0,95.53398058252426,57.66990291262136,46.79611650485437
1,78.0,95.53398058252426,61.55339805825243,30.29126213592233
1,79.0,95.53398058252426,65.4368932038835,36.310679611650485
1,80.0,96.31067961165049,67.96116504854369,42.33009708737864
1,81.0,96.69902912621359,72.62135922330097,46.213592233009706
1,82.0,96.69902912621359,74.75728155339806,50.48543689320388
1,83.0,96.69902912621359,75.33980582524272,53.20388349514563
1,84.0,96.69902912621359,79.2233009708738,26.601941747572816
1,85.0,96.69902912621359,79.6116504854369,26.601941747572816
1,86.0,96.69902912621359,81.94174757281554,30.29126213592233
1,87.0,96.69902912621359,84.66019417475728,41.359223300970875
1,88.0,96.69902912621359,88.93203883495146,47.57281553398058
1,89.0,96.69902912621359,90.09708737864077,52.038834951456316
1,90.0,96.69902912621359,91.45631067961165,53.786407766990294
1,91.0,96.69902912621359,91.2621359223301,54.757281553398066
1,92.0,96.69902912621359,91.2621359223301,52.81553398058253
1,93.0,96.69902912621359,92.42718446601941,57.28155339805825
1,94.0,96.69902912621359,91.84466019417475,59.02912621359223
1,95.0,96.69902912621359,91.2621359223301,60.77669902912621
1,96.0,96.69902912621359,93.00970873786409,62.13592233009708
