"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1675873352,5.14,1,19,23.34,72.09,500,0,7.5,515,3
3,1675882931,5.14,1,19,23.34,72.09,500,0,7.5,515,3
5,1675886454,5.14,1,19,23.34,72.09,500,0,7.5,515,3
7,1675888051,5.14,1,19,23.34,72.09,500,0,7.5,515,3
9,1675889425,5.14,1,19,23.34,72.09,500,0,7.5,515,3
2,1675873275,5.14,1,19,23.34,72.09,500,0,7.5,515,3
4,1675882969,5.14,1,19,23.34,72.09,500,0,7.5,515,3
6,1675886169,5.14,1,19,23.34,72.09,500,0,7.5,515,3
8,1675887657,5.14,1,19,23.34,72.09,500,0,7.5,515,3
10,1675888971,5.14,1,19,23.34,72.09,500,0,7.5,515,3
