"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1727229111,5.14,1,19,23.34,72.09,500,0,7.5,515,1
3,1727242830,5.14,1,19,23.34,72.09,500,0,7.5,515,1
5,1727249111,5.14,1,19,23.34,72.09,500,0,7.5,515,1
7,1727254595,5.14,1,19,23.34,72.09,500,0,7.5,515,1
9,1727259705,5.14,1,19,23.34,72.09,500,0,7.5,515,1
2,1727229408,5.14,1,19,23.34,72.09,500,0,7.5,515,1
4,1727241393,5.14,1,19,23.34,72.09,500,0,7.5,515,1
6,1727247455,5.14,1,19,23.34,72.09,500,0,7.5,515,1
8,1727253658,5.14,1,19,23.34,72.09,500,0,7.5,515,1
10,1727259549,5.14,1,19,23.34,72.09,500,0,7.5,515,1
