"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour","pestCount","GRsichtCount","GRertragCount","septoriaCount","STsichtCount","STertragCount"
1,1.0,5150000.0,0.3883495145631068,0.0,0.0,28.54368932038835,0.0,0.0,1.0,0.0,5,0.0,0.0,501,0.0,0.0
1,2.0,5150000.0,0.9708737864077669,0.0,0.0,61.74757281553398,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,3.0,5150000.0,1.5533980582524272,0.0,0.0,67.57281553398057,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,4.0,5150000.0,1.5533980582524272,0.0,0.0,68.93203883495146,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,5.0,5150000.0,1.5533980582524272,0.0,0.0,69.70873786407768,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,6.0,5150000.0,1.5533980582524272,0.0,0.0,70.29126213592232,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,7.0,5150000.0,1.5533980582524272,0.0,0.0,70.48543689320388,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,8.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,9.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,10.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,11.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,12.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,13.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,14.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,15.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,16.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,17.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,18.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,19.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,20.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,21.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,22.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,23.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,24.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,25.0,5150000.0,1.5533980582524272,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,26.0,5150000.0,1.5533980582524272,0.5825242718446602,0.5825242718446602,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,27.0,5150000.0,1.5533980582524272,0.5825242718446602,0.5825242718446602,70.87378640776699,0.0,0.0,1.0,0.0,8,0.0,0.0,501,0.0,0.0
1,28.0,5150000.0,1.7475728155339807,0.7766990291262136,0.7766990291262136,70.87378640776699,0.0,0.0,1.0,0.0,8,0.0,0.0,501,0.0,0.0
1,29.0,5150000.0,1.7475728155339807,0.7766990291262136,0.7766990291262136,70.87378640776699,62.71844660194175,62.71844660194175,1.0,0.0,19,0.0,0.0,501,500.0,500.0
1,30.0,5150000.0,3.300970873786408,0.9708737864077669,0.9708737864077669,70.87378640776699,66.40776699029126,66.40776699029126,1.0,0.0,19,0.0,0.0,501,1001.0,1001.0
1,31.0,5150000.0,3.4951456310679614,0.9708737864077669,0.9708737864077669,70.87378640776699,68.15533980582525,68.15533980582525,1.0,0.0,19,0.0,0.0,501,1502.0,1502.0
1,32.0,5150000.0,3.8834951456310676,1.1650485436893203,1.1650485436893203,70.87378640776699,69.51456310679612,69.51456310679612,1.0,0.0,19,0.0,0.0,501,2003.0,2003.0
1,33.0,5150000.0,4.077669902912621,1.1650485436893203,1.1650485436893203,70.87378640776699,70.09708737864078,70.09708737864078,1.0,0.0,19,0.0,0.0,501,2504.0,2504.0
1,34.0,5150000.0,4.271844660194175,1.1650485436893203,1.1650485436893203,70.87378640776699,70.48543689320388,70.48543689320388,1.0,0.0,19,0.0,0.0,501,3005.0,3005.0
1,35.0,5150000.0,4.271844660194175,1.1650485436893203,1.1650485436893203,70.87378640776699,70.67961165048544,70.67961165048544,1.0,0.0,55,0.0,0.0,501,3506.0,3506.0
1,36.0,5150000.0,8.349514563106796,1.1650485436893203,1.1650485436893203,70.87378640776699,70.67961165048544,70.67961165048544,1.0,0.0,55,0.0,0.0,501,4007.0,4007.0
1,37.0,5150000.0,9.12621359223301,1.1650485436893203,1.1650485436893203,70.87378640776699,70.67961165048544,70.67961165048544,1.0,0.0,55,0.0,0.0,501,4508.0,4508.0
1,38.0,5150000.0,9.320388349514563,1.1650485436893203,1.1650485436893203,70.87378640776699,70.87378640776699,70.87378640776699,1.0,0.0,79,0.0,0.0,501,5009.0,5009.0
1,39.0,5150000.0,12.233009708737864,1.1650485436893203,1.1650485436893203,70.87378640776699,70.87378640776699,70.87378640776699,1.0,0.0,79,0.0,0.0,501,5510.0,5510.0
1,40.0,5150000.0,13.009708737864079,1.1650485436893203,1.1650485436893203,70.87378640776699,70.87378640776699,70.87378640776699,1.0,0.0,79,0.0,0.0,501,6011.0,6011.0
1,41.0,5150000.0,13.203883495145632,1.1650485436893203,1.1650485436893203,70.87378640776699,70.87378640776699,70.87378640776699,1.0,0.0,79,0.0,0.0,501,6512.0,6512.0
1,42.0,5150000.0,13.203883495145632,1.1650485436893203,1.1650485436893203,70.87378640776699,70.87378640776699,70.87378640776699,1.0,0.0,79,0.0,0.0,501,7013.0,7013.0
1,43.0,5150000.0,13.398058252427184,1.1650485436893203,1.1650485436893203,70.87378640776699,70.87378640776699,70.87378640776699,1.0,0.0,79,0.0,0.0,501,7514.0,7514.0
1,44.0,5150000.0,13.398058252427184,1.1650485436893203,1.1650485436893203,70.87378640776699,70.87378640776699,70.87378640776699,1.0,0.0,79,0.0,0.0,501,8015.0,8015.0
1,45.0,5150000.0,13.398058252427184,1.1650485436893203,1.1650485436893203,70.87378640776699,70.87378640776699,70.87378640776699,1.0,0.0,79,0.0,0.0,3507,8516.0,8516.0
1,46.0,5150000.0,13.592233009708737,1.3592233009708738,1.3592233009708738,100.0,70.87378640776699,70.87378640776699,1.0,0.0,79,0.0,0.0,3507,9017.0,9017.0
1,47.0,5150000.0,13.592233009708737,2.7184466019417477,2.7184466019417477,100.0,70.87378640776699,70.87378640776699,1.0,0.0,79,0.0,0.0,3507,9518.0,9518.0
1,48.0,5150000.0,13.592233009708737,2.7184466019417477,2.7184466019417477,100.0,70.87378640776699,70.87378640776699,1.0,0.0,120,0.0,0.0,3507,10019.0,10019.0
1,49.0,5150000.0,17.66990291262136,2.912621359223301,2.912621359223301,100.0,70.87378640776699,70.87378640776699,1.0,0.0,161,0.0,0.0,3507,10520.0,10520.0
1,50.0,5150000.0,21.553398058252426,2.7184466019417477,2.7184466019417477,100.0,70.87378640776699,70.87378640776699,1.0,0.0,161,0.0,0.0,3507,11021.0,11021.0
1,51.0,5150000.0,21.74757281553398,2.912621359223301,2.912621359223301,100.0,70.87378640776699,70.87378640776699,1.0,0.0,161,0.0,0.0,3507,11522.0,11522.0
1,52.0,5150000.0,21.941747572815533,2.912621359223301,2.912621359223301,100.0,70.87378640776699,70.87378640776699,1.0,0.0,235,0.0,0.0,3507,12023.0,12023.0
1,53.0,5150000.0,24.854368932038835,2.912621359223301,2.912621359223301,100.0,70.87378640776699,70.87378640776699,1.0,0.0,274,0.0,0.0,3507,12524.0,12524.0
1,54.0,5150000.0,26.601941747572816,2.912621359223301,2.912621359223301,100.0,70.87378640776699,70.87378640776699,1.0,0.0,289,0.0,0.0,3507,13025.0,13025.0
1,55.0,5150000.0,27.184466019417474,2.7184466019417477,2.7184466019417477,100.0,70.87378640776699,70.87378640776699,1.0,0.0,289,0.0,0.0,3507,13526.0,13526.0
1,56.0,5150000.0,27.378640776699033,4.854368932038835,4.854368932038835,100.0,70.87378640776699,70.87378640776699,1.0,0.0,289,0.0,0.0,3507,14027.0,14027.0
1,57.0,5135145.450000002,27.378640776699033,4.854368932038835,4.854368932038835,100.0,70.87378640776699,70.87378640776699,1.0,0.0,289,0.0,0.0,3507,14528.0,14528.0
1,58.0,5119484.289999992,27.378640776699033,6.213592233009709,6.213592233009709,100.0,70.87378640776699,70.87378640776699,1.0,0.0,289,0.0,0.0,3507,15029.0,15029.0
1,59.0,5103016.519999997,27.378640776699033,5.825242718446602,5.825242718446602,100.0,70.87378640776699,70.87378640776699,1.0,0.0,289,0.0,0.0,3507,15530.0,15530.0
1,60.0,5091456.950000002,27.378640776699033,7.961165048543689,5.436893203883495,100.0,70.87378640776699,57.0873786407767,1.0,0.0,289,0.0,0.0,3507,16031.0,10591.0
