"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1729119769,5.14,1,19,23.34,72.09,400,0,7.5,515,3
3,1729128184,5.14,1,19,23.34,72.09,400,0,7.5,515,3
5,1729132196,5.14,1,19,23.34,72.09,400,0,7.5,515,3
7,1729135618,5.14,1,19,23.34,72.09,400,0,7.5,515,3
9,1729137571,5.14,1,19,23.34,72.09,400,0,7.5,515,3
11,1729139195,5.14,1,19,23.34,72.09,400,0,7.5,515,3
13,1729139992,5.14,1,19,23.34,72.09,400,0,7.5,515,3
15,1729141086,5.14,1,19,23.34,72.09,400,0,7.5,515,3
17,1729141914,5.14,1,19,23.34,72.09,400,0,7.5,515,3
19,1729142508,5.14,1,19,23.34,72.09,400,0,7.5,515,3
2,1729119769,5.14,1,19,23.34,72.09,400,2,7.5,515,3
4,1729126840,5.14,1,19,23.34,72.09,400,2,7.5,515,3
6,1729130524,5.14,1,19,23.34,72.09,400,2,7.5,515,3
8,1729133555,5.14,1,19,23.34,72.09,400,2,7.5,515,3
10,1729135727,5.14,1,19,23.34,72.09,400,2,7.5,515,3
12,1729137102,5.14,1,19,23.34,72.09,400,2,7.5,515,3
14,1729138070,5.14,1,19,23.34,72.09,400,2,7.5,515,3
16,1729139477,5.14,1,19,23.34,72.09,400,2,7.5,515,3
18,1729140195,5.14,1,19,23.34,72.09,400,2,7.5,515,3
20,1729141258,5.14,1,19,23.34,72.09,400,2,7.5,515,3
