"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1736497416,5.14,1,19,23.34,72.09,500,0,7.5,515,3
3,1736503588,5.14,1,19,23.34,72.09,500,0,7.5,515,3
5,1736509356,5.14,1,19,23.34,72.09,500,0,7.5,515,3
7,1736511215,5.14,1,19,23.34,72.09,500,0,7.5,515,3
9,1736512528,5.14,1,19,23.34,72.09,500,0,7.5,515,3
2,1736497259,5.14,1,19,23.34,72.09,500,0,7.5,515,3
4,1736502729,5.14,1,19,23.34,72.09,500,0,7.5,515,3
6,1736507598,5.14,1,19,23.34,72.09,500,0,7.5,515,3
8,1736510512,5.14,1,19,23.34,72.09,500,0,7.5,515,3
10,1736511950,5.14,1,19,23.34,72.09,500,0,7.5,515,3
