"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1736787799,5.14,1,19,23.34,72.09,500,0,7.5,515,1
3,1736803182,5.14,1,19,23.34,72.09,500,0,7.5,515,3
5,1736804322,5.14,1,19,23.34,72.09,500,0,7.5,515,2
7,1736806275,5.14,1,19,23.34,72.09,500,0,7.5,515,1
9,1736815618,5.14,1,19,23.34,72.09,500,0,7.5,515,3
11,1736816524,5.14,1,19,23.34,72.09,500,0,7.5,515,2
13,1736818141,5.14,1,19,23.34,72.09,500,0,7.5,515,1
15,1736826039,5.14,1,19,23.34,72.09,500,0,7.5,515,3
17,1736826507,5.14,1,19,23.34,72.09,500,0,7.5,515,2
19,1736827554,5.14,1,19,23.34,72.09,500,0,7.5,515,1
21,1736835300,5.14,1,19,23.34,72.09,500,0,7.5,515,3
23,1736835856,5.14,1,19,23.34,72.09,500,0,7.5,515,2
25,1736837143,5.14,1,19,23.34,72.09,500,0,7.5,515,1
27,1736843817,5.14,1,19,23.34,72.09,500,0,7.5,515,3
29,1736844317,5.14,1,19,23.34,72.09,500,0,7.5,515,2
31,1736845587,5.14,1,19,23.34,72.09,500,0,7.5,515,1
33,1736851540,5.14,1,19,23.34,72.09,500,0,7.5,515,3
35,1736851994,5.14,1,19,23.34,72.09,500,0,7.5,515,2
37,1736852947,5.14,1,19,23.34,72.09,500,0,7.5,515,1
39,1736858415,5.14,1,19,23.34,72.09,500,0,7.5,515,3
41,1736858852,5.14,1,19,23.34,72.09,500,0,7.5,515,2
43,1736859602,5.14,1,19,23.34,72.09,500,0,7.5,515,1
45,1736865243,5.14,1,19,23.34,72.09,500,0,7.5,515,3
47,1736865771,5.14,1,19,23.34,72.09,500,0,7.5,515,2
49,1736867302,5.14,1,19,23.34,72.09,500,0,7.5,515,1
51,1736879026,5.14,1,19,23.34,72.09,500,0,7.5,515,3
53,1736879526,5.14,1,19,23.34,72.09,500,0,7.5,515,2
55,1736880493,5.14,1,19,23.34,72.09,500,0,7.5,515,1
57,1736885336,5.14,1,19,23.34,72.09,500,0,7.5,515,3
59,1736887024,5.14,1,19,23.34,72.09,500,0,7.5,515,2
61,1736888977,5.14,1,19,23.34,72.09,500,0,7.5,515,1
63,1736896589,5.14,1,19,23.34,72.09,500,0,7.5,515,3
65,1736897323,5.14,1,19,23.34,72.09,500,0,7.5,515,2
67,1736899214,5.14,1,19,23.34,72.09,500,0,7.5,515,1
69,1736905010,5.14,1,19,23.34,72.09,500,0,7.5,515,3
71,1736905479,5.14,1,19,23.34,72.09,500,0,7.5,515,2
73,1736906260,5.14,1,19,23.34,72.09,500,0,7.5,515,1
75,1736912112,5.14,1,19,23.34,72.09,500,0,7.5,515,3
77,1736912534,5.14,1,19,23.34,72.09,500,0,7.5,515,2
79,1736913362,5.14,1,19,23.34,72.09,500,0,7.5,515,1
81,1736919705,5.14,1,19,23.34,72.09,500,0,7.5,515,3
83,1736920127,5.14,1,19,23.34,72.09,500,0,7.5,515,2
85,1736920814,5.14,1,19,23.34,72.09,500,0,7.5,515,1
87,1736927267,5.14,1,19,23.34,72.09,500,0,7.5,515,3
89,1736927658,5.14,1,19,23.34,72.09,500,0,7.5,515,2
91,1736928792,5.14,1,19,23.34,72.09,500,0,7.5,515,1
93,1736934868,5.14,1,19,23.34,72.09,500,0,7.5,515,3
95,1736935243,5.14,1,19,23.34,72.09,500,0,7.5,515,2
97,1736936212,5.14,1,19,23.34,72.09,500,0,7.5,515,1
99,1736940649,5.14,1,19,23.34,72.09,500,0,7.5,515,3
101,1736941040,5.14,1,19,23.34,72.09,500,0,7.5,515,2
103,1736941962,5.14,1,19,23.34,72.09,500,0,7.5,515,1
105,1736946586,5.14,1,19,23.34,72.09,500,0,7.5,515,3
107,1736946946,5.14,1,19,23.34,72.09,500,0,7.5,515,2
109,1736947758,5.14,1,19,23.34,72.09,500,0,7.5,515,1
