"run","tick","BefallGR","BefallGRsicht","BefallGRertrag"
1,1.0,4.466019417475728,0.0,0.0
1,2.0,4.854368932038835,0.0,0.0
1,3.0,5.242718446601942,0.0,0.0
1,4.0,5.242718446601942,0.0,0.0
1,5.0,5.242718446601942,0.0,0.0
1,6.0,5.242718446601942,0.0,0.0
1,7.0,5.242718446601942,0.0,0.0
1,8.0,5.242718446601942,0.0,0.0
1,9.0,5.242718446601942,0.0,0.0
1,10.0,5.242718446601942,0.0,0.0
1,11.0,5.242718446601942,0.0,0.0
1,12.0,5.242718446601942,0.0,0.0
1,13.0,5.242718446601942,0.0,0.0
1,14.0,5.242718446601942,0.0,0.0
1,15.0,5.242718446601942,0.0,0.0
1,16.0,5.242718446601942,0.0,0.0
1,17.0,5.242718446601942,0.0,0.0
1,18.0,5.242718446601942,0.0,0.0
1,19.0,5.242718446601942,0.0,0.0
1,20.0,5.242718446601942,0.0,0.0
1,21.0,5.242718446601942,0.0,0.0
1,22.0,5.242718446601942,0.0,0.0
1,23.0,5.242718446601942,0.0,0.0
1,24.0,5.242718446601942,0.0,0.0
1,25.0,5.242718446601942,1.3592233009708738,1.3592233009708738
1,26.0,5.242718446601942,2.7184466019417477,2.7184466019417477
1,27.0,5.242718446601942,2.7184466019417477,2.7184466019417477
1,28.0,7.961165048543689,3.6893203883495143,3.6893203883495143
1,29.0,8.349514563106796,3.6893203883495143,3.6893203883495143
1,30.0,13.980582524271846,4.660194174757281,4.660194174757281
1,31.0,15.922330097087379,4.660194174757281,4.660194174757281
1,32.0,16.50485436893204,4.660194174757281,4.660194174757281
1,33.0,16.893203883495143,4.660194174757281,4.660194174757281
1,34.0,16.893203883495143,4.660194174757281,4.660194174757281
1,35.0,16.893203883495143,4.660194174757281,4.660194174757281
1,36.0,28.54368932038835,4.660194174757281,4.660194174757281
1,37.0,30.097087378640776,4.660194174757281,4.660194174757281
1,38.0,31.650485436893206,4.660194174757281,4.660194174757281
1,39.0,40.97087378640777,4.660194174757281,4.660194174757281
1,40.0,42.52427184466019,4.660194174757281,4.660194174757281
1,41.0,42.9126213592233,4.660194174757281,4.660194174757281
1,42.0,42.9126213592233,4.660194174757281,4.660194174757281
1,43.0,43.30097087378641,4.660194174757281,4.660194174757281
1,44.0,43.689320388349515,4.660194174757281,4.660194174757281
1,45.0,43.689320388349515,6.213592233009709,6.213592233009709
1,46.0,43.689320388349515,9.70873786407767,9.70873786407767
1,47.0,43.883495145631066,11.844660194174757,11.844660194174757
1,48.0,43.883495145631066,11.844660194174757,11.844660194174757
1,49.0,57.28155339805825,12.815533980582524,12.815533980582524
1,50.0,63.49514563106796,13.009708737864079,13.009708737864079
1,51.0,64.27184466019418,12.815533980582524,12.815533980582524
1,52.0,64.46601941747574,12.815533980582524,12.815533980582524
1,53.0,75.14563106796116,13.009708737864079,13.009708737864079
1,54.0,79.02912621359224,16.893203883495143,16.893203883495143
1,55.0,79.2233009708738,16.50485436893204,16.50485436893204
1,56.0,83.30097087378641,19.41747572815534,19.41747572815534
1,57.0,83.49514563106796,20.19417475728155,20.19417475728155
1,58.0,83.68932038834951,21.941747572815533,21.941747572815533
1,59.0,83.88349514563107,21.35922330097087,21.35922330097087
1,60.0,84.07766990291262,27.766990291262132,20.58252427184466
1,61.0,88.54368932038835,28.155339805825243,20.58252427184466
1,62.0,88.93203883495146,30.097087378640776,22.718446601941746
1,63.0,92.23300970873787,29.708737864077673,22.9126213592233
1,64.0,92.42718446601941,32.038834951456316,23.883495145631066
1,65.0,92.42718446601941,32.23300970873787,24.07766990291262
1,66.0,92.42718446601941,34.75728155339806,25.436893203883493
1,67.0,92.42718446601941,33.20388349514563,25.24271844660194
1,68.0,92.42718446601941,33.980582524271846,25.436893203883493
1,69.0,92.42718446601941,33.980582524271846,25.436893203883493
1,70.0,93.20388349514563,33.980582524271846,25.631067961165048
1,71.0,93.20388349514563,44.07766990291262,34.56310679611651
1,72.0,93.39805825242719,46.213592233009706,37.0873786407767
1,73.0,93.39805825242719,50.29126213592233,39.6116504854369
1,74.0,93.59223300970874,60.970873786407765,48.349514563106794
1,75.0,93.59223300970874,66.2135922330097,53.398058252427184
1,76.0,93.59223300970874,72.23300970873787,58.64077669902913
1,77.0,93.59223300970874,73.59223300970874,58.83495145631068
1,78.0,93.59223300970874,76.11650485436893,37.66990291262136
1,79.0,93.59223300970874,80.58252427184466,45.43689320388349
1,80.0,96.31067961165049,86.01941747572816,56.89320388349515
1,81.0,97.28155339805825,88.15533980582524,62.13592233009708
1,82.0,97.47572815533981,89.126213592233,63.49514563106796
1,83.0,97.47572815533981,88.54368932038835,64.46601941747574
1,84.0,97.47572815533981,89.32038834951457,26.407766990291265
1,85.0,97.47572815533981,89.70873786407768,25.8252427184466
1,86.0,97.47572815533981,89.70873786407768,27.57281553398058
1,87.0,97.47572815533981,85.04854368932038,28.349514563106798
1,88.0,97.47572815533981,85.24271844660194,29.126213592233007
1,89.0,97.47572815533981,86.2135922330097,30.097087378640776
1,90.0,97.47572815533981,84.07766990291262,29.708737864077673
1,91.0,97.47572815533981,85.8252427184466,30.679611650485437
1,92.0,97.47572815533981,86.01941747572816,30.87378640776699
1,93.0,97.47572815533981,89.51456310679612,39.80582524271845
1,94.0,97.47572815533981,91.2621359223301,48.737864077669904
1,95.0,97.47572815533981,92.42718446601941,50.09708737864078
1,96.0,97.47572815533981,92.81553398058252,53.398058252427184
1,97.0,97.47572815533981,92.03883495145631,53.786407766990294
1,98.0,97.47572815533981,84.66019417475728,54.757281553398066
1,99.0,97.47572815533981,83.88349514563107,54.1747572815534
1,100.0,97.47572815533981,85.24271844660194,55.33980582524271
1,101.0,97.47572815533981,84.07766990291262,54.757281553398066
1,102.0,98.44660194174757,85.04854368932038,55.533980582524265
1,103.0,99.22330097087378,84.85436893203884,55.14563106796116
1,104.0,99.22330097087378,55.14563106796116,55.14563106796116
1,105.0,99.6116504854369,55.72815533980583,55.72815533980583
1,106.0,99.6116504854369,54.1747572815534,54.1747572815534
1,107.0,99.6116504854369,54.5631067961165,54.5631067961165
1,108.0,99.6116504854369,54.95145631067962,54.95145631067962
1,109.0,99.6116504854369,54.95145631067962,54.95145631067962
1,110.0,99.6116504854369,55.14563106796116,55.14563106796116
1,111.0,99.6116504854369,55.72815533980583,55.72815533980583
1,112.0,99.6116504854369,55.72815533980583,55.72815533980583
1,113.0,99.6116504854369,54.95145631067962,54.95145631067962
1,114.0,99.80582524271846,54.95145631067962,54.95145631067962
1,115.0,99.80582524271846,65.24271844660194,65.24271844660194
1,116.0,99.80582524271846,71.06796116504854,71.06796116504854
1,117.0,99.80582524271846,71.06796116504854,71.06796116504854
1,118.0,99.80582524271846,71.06796116504854,71.06796116504854
1,119.0,99.80582524271846,71.06796116504854,71.06796116504854
1,120.0,99.80582524271846,71.06796116504854,71.06796116504854
1,121.0,99.80582524271846,71.06796116504854,71.06796116504854
1,122.0,99.80582524271846,71.06796116504854,71.06796116504854
1,123.0,99.80582524271846,71.06796116504854,71.06796116504854
1,124.0,99.80582524271846,71.06796116504854,71.06796116504854
1,125.0,99.80582524271846,71.06796116504854,71.06796116504854
1,126.0,99.80582524271846,71.06796116504854,71.06796116504854
1,127.0,99.80582524271846,71.06796116504854,71.06796116504854
1,128.0,99.80582524271846,71.06796116504854,71.06796116504854
1,129.0,99.80582524271846,71.06796116504854,71.06796116504854
1,130.0,99.80582524271846,71.06796116504854,71.06796116504854
1,131.0,99.80582524271846,71.06796116504854,71.06796116504854
1,132.0,99.80582524271846,71.06796116504854,71.06796116504854
1,133.0,99.80582524271846,71.06796116504854,71.06796116504854
1,134.0,99.80582524271846,71.06796116504854,71.06796116504854
1,135.0,99.80582524271846,71.06796116504854,71.06796116504854
1,136.0,99.80582524271846,71.06796116504854,71.06796116504854
1,137.0,99.80582524271846,71.06796116504854,71.06796116504854
1,138.0,99.80582524271846,71.06796116504854,71.06796116504854
1,139.0,99.80582524271846,71.06796116504854,71.06796116504854
1,140.0,99.80582524271846,71.06796116504854,71.06796116504854
1,141.0,99.80544747081711,71.01167315175097,71.01167315175097
1,142.0,99.80544747081711,71.01167315175097,71.01167315175097
1,143.0,99.80544747081711,71.01167315175097,71.01167315175097
1,144.0,99.80506822612085,70.9551656920078,70.9551656920078
1,145.0,99.80506822612085,70.9551656920078,70.9551656920078
1,146.0,99.8046875,70.8984375,70.8984375
1,147.0,99.8046875,70.8984375,70.8984375
1,148.0,99.8046875,70.8984375,70.8984375
1,149.0,99.80430528375733,70.84148727984343,70.84148727984343
1,150.0,99.80430528375733,70.84148727984343,70.84148727984343
1,151.0,99.80353634577604,70.72691552062868,70.72691552062868
1,152.0,99.80314960629921,70.66929133858267,70.66929133858267
1,153.0,99.80314960629921,70.66929133858267,70.66929133858267
1,154.0,99.80119284294234,70.77534791252485,70.77534791252485
1,155.0,99.8,70.8,70.8
1,156.0,99.79797979797979,71.11111111111111,71.11111111111111
1,157.0,99.79716024340772,71.39959432048681,71.39959432048681
1,158.0,99.79633401221996,71.4867617107943,71.4867617107943
1,159.0,99.79633401221996,71.4867617107943,71.4867617107943
1,160.0,99.7946611909651,71.45790554414785,71.45790554414785
1,161.0,99.79338842975206,71.48760330578511,71.48760330578511
1,162.0,99.79123173277662,71.39874739039665,71.39874739039665
1,163.0,99.79035639412997,71.48846960167715,71.48846960167715
1,164.0,99.78902953586498,71.51898734177216,71.51898734177216
1,165.0,99.78632478632478,71.36752136752136,71.36752136752136
1,166.0,99.78260869565217,71.52173913043478,71.52173913043478
2,1.0,3.1067961165048543,0.0,0.0
2,2.0,3.6893203883495143,0.0,0.0
2,3.0,3.8834951456310676,0.0,0.0
2,4.0,4.077669902912621,0.0,0.0
2,5.0,4.077669902912621,0.0,0.0
2,6.0,4.077669902912621,0.0,0.0
2,7.0,4.077669902912621,0.0,0.0
2,8.0,4.077669902912621,0.0,0.0
2,9.0,4.077669902912621,0.0,0.0
2,10.0,4.077669902912621,0.0,0.0
2,11.0,4.077669902912621,0.0,0.0
2,12.0,4.077669902912621,0.0,0.0
2,13.0,4.077669902912621,0.0,0.0
2,14.0,4.077669902912621,0.0,0.0
2,15.0,4.077669902912621,0.0,0.0
2,16.0,4.077669902912621,0.0,0.0
2,17.0,4.077669902912621,0.0,0.0
2,18.0,4.077669902912621,0.0,0.0
2,19.0,4.077669902912621,0.0,0.0
2,20.0,4.077669902912621,0.0,0.0
2,21.0,4.077669902912621,0.0,0.0
2,22.0,4.077669902912621,0.0,0.0
2,23.0,4.077669902912621,0.0,0.0
2,24.0,4.077669902912621,0.0,0.0
2,25.0,4.077669902912621,0.7766990291262136,0.7766990291262136
2,26.0,4.077669902912621,1.7475728155339807,1.7475728155339807
2,27.0,4.077669902912621,1.7475728155339807,1.7475728155339807
2,28.0,5.631067961165048,2.7184466019417477,2.7184466019417477
2,29.0,5.825242718446602,2.912621359223301,2.912621359223301
2,30.0,10.29126213592233,3.300970873786408,3.300970873786408
2,31.0,11.45631067961165,3.300970873786408,3.300970873786408
2,32.0,11.650485436893204,3.300970873786408,3.300970873786408
2,33.0,12.233009708737864,3.300970873786408,3.300970873786408
2,34.0,12.427184466019417,3.300970873786408,3.300970873786408
2,35.0,12.427184466019417,3.300970873786408,3.300970873786408
2,36.0,20.388349514563107,3.300970873786408,3.300970873786408
2,37.0,21.553398058252426,3.300970873786408,3.300970873786408
