"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1,1.0,5150000.0,1.1650485436893203,0.0,0.0,29.514563106796114,0.0,0.0
1,2.0,5150000.0,4.077669902912621,0.0,0.0,61.74757281553398,0.0,0.0
1,3.0,5150000.0,5.048543689320388,0.0,0.0,65.8252427184466,0.0,0.0
1,4.0,5150000.0,5.631067961165048,0.0,0.0,67.37864077669903,0.0,0.0
1,5.0,5150000.0,5.631067961165048,0.0,0.0,69.32038834951456,0.0,0.0
1,6.0,5150000.0,5.631067961165048,0.0,0.0,69.32038834951456,0.0,0.0
1,7.0,5150000.0,5.631067961165048,0.0,0.0,69.90291262135922,0.0,0.0
1,8.0,5150000.0,5.631067961165048,0.0,0.0,69.90291262135922,0.0,0.0
1,9.0,5150000.0,5.825242718446602,0.0,0.0,69.90291262135922,0.0,0.0
1,10.0,5150000.0,5.825242718446602,0.0,0.0,69.90291262135922,0.0,0.0
1,11.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,12.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,13.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,14.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,15.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,16.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,17.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,18.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,19.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,20.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,21.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,22.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,23.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,24.0,5150000.0,5.825242718446602,0.0,0.0,70.09708737864078,0.0,0.0
1,25.0,5150000.0,5.825242718446602,1.3592233009708738,1.3592233009708738,70.09708737864078,0.0,0.0
1,26.0,5150000.0,5.825242718446602,2.7184466019417477,2.7184466019417477,70.09708737864078,0.0,0.0
1,27.0,5150000.0,5.825242718446602,2.912621359223301,2.912621359223301,70.09708737864078,0.0,0.0
1,28.0,5150000.0,7.961165048543689,3.8834951456310676,3.8834951456310676,70.09708737864078,0.0,0.0
1,29.0,5150000.0,8.54368932038835,3.8834951456310676,3.8834951456310676,70.09708737864078,0.0,0.0
1,30.0,5150000.0,14.951456310679612,4.077669902912621,4.077669902912621,70.09708737864078,0.0,0.0
1,31.0,5150000.0,17.0873786407767,4.077669902912621,4.077669902912621,70.09708737864078,0.0,0.0
1,32.0,5150000.0,17.281553398058254,4.077669902912621,4.077669902912621,70.09708737864078,0.0,0.0
1,33.0,5150000.0,17.864077669902912,4.077669902912621,4.077669902912621,70.09708737864078,0.0,0.0
1,34.0,5150000.0,18.25242718446602,4.077669902912621,4.077669902912621,70.09708737864078,0.0,0.0
1,35.0,5150000.0,18.25242718446602,4.077669902912621,4.077669902912621,70.09708737864078,0.0,0.0
1,36.0,5150000.0,27.378640776699033,4.077669902912621,4.077669902912621,70.09708737864078,0.0,0.0
1,37.0,5150000.0,29.708737864077673,4.077669902912621,4.077669902912621,70.09708737864078,59.417475728155345,59.417475728155345
1,38.0,5150000.0,29.902912621359224,4.077669902912621,4.077669902912621,70.09708737864078,65.4368932038835,65.4368932038835
1,39.0,5150000.0,36.50485436893204,4.077669902912621,4.077669902912621,70.09708737864078,67.37864077669903,67.37864077669903
1,40.0,5150000.0,37.4757281553398,4.077669902912621,4.077669902912621,70.09708737864078,68.73786407766991,68.73786407766991
1,41.0,5150000.0,38.25242718446602,4.077669902912621,4.077669902912621,70.09708737864078,69.32038834951456,69.32038834951456
1,42.0,5150000.0,38.640776699029125,4.077669902912621,4.077669902912621,70.09708737864078,69.90291262135922,69.90291262135922
1,43.0,5150000.0,39.029126213592235,4.077669902912621,4.077669902912621,70.09708737864078,70.09708737864078,70.09708737864078
1,44.0,5150000.0,39.029126213592235,4.077669902912621,4.077669902912621,70.09708737864078,70.09708737864078,70.09708737864078
1,45.0,5150000.0,39.029126213592235,5.436893203883495,5.436893203883495,70.09708737864078,70.09708737864078,70.09708737864078
1,46.0,5150000.0,39.029126213592235,8.932038834951456,8.932038834951456,100.0,70.09708737864078,70.09708737864078
1,47.0,5150000.0,39.029126213592235,11.844660194174757,11.844660194174757,100.0,70.09708737864078,70.09708737864078
1,48.0,5150000.0,39.029126213592235,11.650485436893204,11.650485436893204,100.0,70.09708737864078,70.09708737864078
1,49.0,5150000.0,51.84466019417475,12.62135922330097,12.62135922330097,100.0,70.09708737864078,70.09708737864078
1,50.0,5150000.0,56.699029126213595,13.009708737864079,13.009708737864079,100.0,70.09708737864078,70.09708737864078
1,51.0,5150000.0,58.05825242718446,12.815533980582524,12.815533980582524,100.0,70.09708737864078,70.09708737864078
1,52.0,5150000.0,58.44660194174758,12.62135922330097,12.62135922330097,100.0,70.09708737864078,70.09708737864078
1,53.0,5150000.0,68.15533980582525,12.815533980582524,12.815533980582524,100.0,70.09708737864078,70.09708737864078
1,54.0,5150000.0,72.03883495145631,16.116504854368934,16.116504854368934,100.0,70.09708737864078,70.09708737864078
1,55.0,5150000.0,72.03883495145631,16.310679611650485,16.310679611650485,100.0,70.09708737864078,70.09708737864078
1,56.0,5150000.0,75.72815533980582,20.0,20.0,100.0,70.09708737864078,70.09708737864078
1,57.0,5135031.830000003,76.11650485436893,19.223300970873787,19.223300970873787,100.0,70.09708737864078,70.09708737864078
1,58.0,5119257.049999994,76.31067961165049,22.135922330097088,22.135922330097088,100.0,70.09708737864078,70.09708737864078
1,59.0,5102675.660000001,76.50485436893204,22.9126213592233,22.9126213592233,100.0,70.09708737864078,70.09708737864078
1,60.0,5091212.230000004,76.50485436893204,25.24271844660194,19.02912621359223,100.0,70.09708737864078,57.0873786407767
1,61.0,5079152.410000005,81.74757281553397,24.660194174757283,18.446601941747574,100.0,70.09708737864078,57.0873786407767
1,62.0,5066555.999999999,81.74757281553397,27.378640776699033,20.58252427184466,100.0,70.09708737864078,57.0873786407767
