"run","tick","GRCount","STCount"
1,1.0,20,401
1,2.0,20,401
1,3.0,20,401
1,4.0,20,401
1,5.0,20,401
1,6.0,20,401
1,7.0,20,401
1,8.0,20,401
1,9.0,20,401
1,10.0,20,401
1,11.0,20,401
1,12.0,20,401
1,13.0,20,401
1,14.0,20,401
1,15.0,20,401
1,16.0,20,401
1,17.0,20,401
1,18.0,20,401
1,19.0,20,401
1,20.0,20,401
1,21.0,20,401
1,22.0,20,401
1,23.0,20,401
1,24.0,20,401
1,25.0,20,401
1,26.0,20,401
1,27.0,20,401
1,28.0,20,401
1,29.0,22,401
1,30.0,22,401
1,31.0,22,401
1,32.0,22,401
1,33.0,22,401
1,34.0,22,401
1,35.0,26,401
1,36.0,26,401
1,37.0,26,401
1,38.0,30,401
1,39.0,30,401
1,40.0,30,401
1,41.0,30,401
1,42.0,30,401
1,43.0,30,401
1,44.0,30,401
1,45.0,30,446
1,46.0,30,446
1,47.0,30,446
1,48.0,35,446
1,49.0,36,446
1,50.0,36,446
1,51.0,36,446
1,52.0,41,446
1,53.0,43,446
1,54.0,43,446
1,55.0,43,446
1,56.0,43,446
1,57.0,43,446
1,58.0,43,446
1,59.0,43,446
1,60.0,46,446
1,61.0,46,446
1,62.0,50,446
1,63.0,50,446
1,64.0,50,446
1,65.0,50,446
1,66.0,50,446
1,67.0,50,446
1,68.0,50,446
1,69.0,56,446
1,70.0,56,516
1,71.0,61,516
1,72.0,61,560
1,73.0,61,560
1,74.0,61,560
1,75.0,61,560
1,76.0,61,560
1,77.0,61,560
1,78.0,61,560
1,79.0,66,560
1,80.0,67,560
1,81.0,67,614
1,82.0,67,614
1,83.0,67,614
1,84.0,67,614
1,85.0,67,614
1,86.0,67,614
1,87.0,53,614
1,88.0,53,614
1,89.0,53,614
1,90.0,53,614
1,91.0,53,614
1,92.0,53,614
1,93.0,53,614
1,94.0,53,614
1,95.0,53,614
1,96.0,53,614
1,97.0,53,614
1,98.0,33,614
1,99.0,33,614
1,100.0,33,614
1,101.0,39,614
1,102.0,41,614
1,103.0,41,614
1,104.0,21,681
1,105.0,23,681
1,106.0,23,681
1,107.0,23,681
1,108.0,23,681
1,109.0,23,681
1,110.0,23,681
1,111.0,23,681
1,112.0,23,681
1,113.0,24,681
1,114.0,24,681
1,115.0,24,681
1,116.0,24,681
1,117.0,24,681
1,118.0,24,681
1,119.0,24,681
1,120.0,9,681
1,121.0,9,681
1,122.0,9,681
1,123.0,9,681
1,124.0,9,681
1,125.0,9,681
1,126.0,9,681
1,127.0,9,681
1,128.0,9,681
1,129.0,9,681
1,130.0,9,681
1,131.0,9,681
1,132.0,9,681
1,133.0,9,681
1,134.0,9,681
1,135.0,9,681
1,136.0,9,681
1,137.0,9,681
1,138.0,9,681
1,139.0,9,681
1,140.0,9,681
1,141.0,9,681
1,142.0,9,681
1,143.0,9,681
1,144.0,9,681
1,145.0,9,681
1,146.0,9,681
1,147.0,9,681
1,148.0,9,681
1,149.0,9,681
1,150.0,9,681
1,151.0,9,681
1,152.0,9,681
1,153.0,9,681
1,154.0,9,681
1,155.0,9,681
1,156.0,9,681
1,157.0,9,681
1,158.0,9,681
1,159.0,9,681
1,160.0,9,681
1,161.0,9,681
1,162.0,9,681
1,163.0,9,681
1,164.0,9,681
1,165.0,9,681
1,166.0,9,681
3,1.0,20,401
3,2.0,20,401
3,3.0,20,401
3,4.0,20,401
3,5.0,20,401
3,6.0,20,401
3,7.0,20,401
3,8.0,20,401
3,9.0,20,401
3,10.0,20,401
3,11.0,20,401
3,12.0,20,401
3,13.0,20,401
3,14.0,20,401
3,15.0,20,401
3,16.0,20,401
3,17.0,20,401
3,18.0,20,401
3,19.0,20,401
3,20.0,20,401
3,21.0,20,401
3,22.0,20,401
3,23.0,20,401
3,24.0,20,401
3,25.0,20,401
3,26.0,20,401
3,27.0,20,401
3,28.0,20,401
3,29.0,21,401
3,30.0,21,401
3,31.0,21,401
3,32.0,21,401
3,33.0,21,401
3,34.0,21,401
3,35.0,23,401
3,36.0,23,401
3,37.0,23,401
3,38.0,24,401
3,39.0,24,401
3,40.0,24,401
3,41.0,24,401
3,42.0,24,401
3,43.0,24,401
3,44.0,24,401
3,45.0,24,447
3,46.0,24,447
3,47.0,24,447
3,48.0,30,447
3,49.0,31,447
3,50.0,31,447
3,51.0,31,447
3,52.0,34,447
3,53.0,36,447
3,54.0,36,447
3,55.0,36,447
3,56.0,36,447
3,57.0,36,447
3,58.0,36,447
3,59.0,36,447
3,60.0,37,447
3,61.0,37,447
3,62.0,39,447
3,63.0,39,447
3,64.0,39,447
3,65.0,39,447
3,66.0,39,447
3,67.0,39,447
3,68.0,39,447
3,69.0,43,447
3,70.0,43,502
3,71.0,50,502
3,72.0,50,546
3,73.0,50,546
3,74.0,50,546
3,75.0,50,546
3,76.0,50,546
3,77.0,50,546
3,78.0,50,546
3,79.0,56,546
3,80.0,62,546
3,81.0,62,600
3,82.0,62,600
3,83.0,62,600
3,84.0,62,600
3,85.0,62,600
3,86.0,62,600
3,87.0,50,600
3,88.0,50,600
3,89.0,50,600
3,90.0,50,600
3,91.0,50,600
3,92.0,50,600
3,93.0,50,600
3,94.0,50,600
3,95.0,50,600
3,96.0,50,600
3,97.0,50,600
3,98.0,29,600
3,99.0,29,600
3,100.0,29,600
3,101.0,32,600
3,102.0,34,600
3,103.0,34,600
3,104.0,21,681
3,105.0,22,681
3,106.0,22,681
3,107.0,22,681
3,108.0,22,681
3,109.0,22,681
3,110.0,22,681
3,111.0,22,681
3,112.0,22,681
3,113.0,22,681
3,114.0,22,681
3,115.0,22,681
3,116.0,22,681
3,117.0,22,681
3,118.0,22,681
3,119.0,22,681
3,120.0,9,681
3,121.0,9,681
3,122.0,9,681
3,123.0,9,681
3,124.0,9,681
3,125.0,9,681
3,126.0,9,681
3,127.0,9,681
3,128.0,9,681
3,129.0,9,681
3,130.0,9,681
3,131.0,9,681
3,132.0,9,681
3,133.0,9,681
3,134.0,9,681
3,135.0,9,681
3,136.0,9,681
3,137.0,9,681
3,138.0,9,681
3,139.0,9,681
3,140.0,9,681
3,141.0,9,681
3,142.0,9,681
3,143.0,9,681
3,144.0,9,681
3,145.0,9,681
3,146.0,9,681
3,147.0,9,681
3,148.0,9,681
3,149.0,9,681
3,150.0,9,681
3,151.0,9,681
3,152.0,9,681
3,153.0,9,681
3,154.0,9,681
3,155.0,9,681
3,156.0,9,681
3,157.0,9,681
3,158.0,9,681
3,159.0,9,681
3,160.0,9,681
3,161.0,9,681
3,162.0,9,681
3,163.0,9,681
3,164.0,9,681
3,165.0,9,681
3,166.0,9,681
5,1.0,20,401
5,2.0,20,401
5,3.0,20,401
5,4.0,20,401
5,5.0,20,401
5,6.0,20,401
5,7.0,20,401
5,8.0,20,401
5,9.0,20,401
5,10.0,20,401
5,11.0,20,401
5,12.0,20,401
5,13.0,20,401
5,14.0,20,401
5,15.0,20,401
5,16.0,20,401
5,17.0,20,401
5,18.0,20,401
5,19.0,20,401
5,20.0,20,401
5,21.0,20,401
5,22.0,20,401
5,23.0,20,401
5,24.0,20,401
5,25.0,20,401
5,26.0,20,401
5,27.0,20,401
5,28.0,20,401
5,29.0,21,401
5,30.0,21,401
5,31.0,21,401
5,32.0,21,401
5,33.0,21,401
5,34.0,21,401
5,35.0,24,401
5,36.0,24,401
5,37.0,24,401
5,38.0,30,401
5,39.0,30,401
5,40.0,30,401
5,41.0,30,401
5,42.0,30,401
5,43.0,30,401
5,44.0,30,401
5,45.0,30,468
5,46.0,30,468
5,47.0,30,468
5,48.0,37,468
5,49.0,38,468
5,50.0,38,468
5,51.0,38,468
5,52.0,43,468
5,53.0,45,468
5,54.0,45,468
5,55.0,47,468
5,56.0,47,468
5,57.0,47,468
5,58.0,47,468
5,59.0,47,468
5,60.0,49,468
5,61.0,49,468
5,62.0,52,468
5,63.0,52,468
5,64.0,52,468
5,65.0,52,468
5,66.0,52,468
5,67.0,52,468
5,68.0,52,468
5,69.0,58,468
5,70.0,58,522
5,71.0,60,522
5,72.0,60,584
5,73.0,60,584
5,74.0,60,584
5,75.0,60,584
5,76.0,60,584
5,77.0,60,584
5,78.0,60,584
5,79.0,64,584
5,80.0,70,584
5,81.0,70,643
5,82.0,70,643
5,83.0,70,643
5,84.0,70,643
5,85.0,70,643
5,86.0,70,643
5,87.0,57,643
5,88.0,57,643
5,89.0,57,643
5,90.0,57,643
5,91.0,57,643
5,92.0,57,643
5,93.0,57,643
5,94.0,57,643
5,95.0,57,643
5,96.0,57,643
5,97.0,57,643
5,98.0,34,643
5,99.0,34,643
5,100.0,34,643
5,101.0,45,643
5,102.0,45,643
5,103.0,45,643
5,104.0,24,694
5,105.0,24,694
5,106.0,24,694
5,107.0,24,694
5,108.0,24,694
5,109.0,24,694
5,110.0,24,694
5,111.0,24,694
5,112.0,24,694
5,113.0,25,694
5,114.0,25,694
5,115.0,25,694
5,116.0,25,694
5,117.0,25,694
5,118.0,25,694
5,119.0,25,694
5,120.0,12,694
5,121.0,12,694
5,122.0,12,694
5,123.0,12,694
5,124.0,12,694
5,125.0,12,694
5,126.0,12,694
5,127.0,12,694
5,128.0,12,694
5,129.0,12,694
5,130.0,12,694
5,131.0,12,694
5,132.0,12,694
5,133.0,12,694
5,134.0,12,694
5,135.0,12,694
5,136.0,12,694
5,137.0,12,694
5,138.0,12,694
5,139.0,12,694
5,140.0,12,694
5,141.0,12,694
5,142.0,12,694
5,143.0,12,694
5,144.0,12,694
5,145.0,12,694
5,146.0,12,694
5,147.0,12,694
5,148.0,12,694
5,149.0,12,694
5,150.0,12,694
5,151.0,12,694
5,152.0,12,694
5,153.0,12,694
5,154.0,12,694
5,155.0,12,694
5,156.0,12,694
5,157.0,12,694
5,158.0,12,694
5,159.0,12,694
5,160.0,12,694
5,161.0,12,694
5,162.0,12,694
5,163.0,12,694
5,164.0,12,694
5,165.0,12,694
5,166.0,12,694
7,1.0,20,401
7,2.0,20,401
7,3.0,20,401
7,4.0,20,401
7,5.0,20,401
7,6.0,20,401
7,7.0,20,401
7,8.0,20,401
7,9.0,20,401
7,10.0,20,401
7,11.0,20,401
7,12.0,20,401
7,13.0,20,401
7,14.0,20,401
7,15.0,20,401
7,16.0,20,401
7,17.0,20,401
7,18.0,20,401
7,19.0,20,401
7,20.0,20,401
7,21.0,20,401
7,22.0,20,401
7,23.0,20,401
7,24.0,20,401
7,25.0,20,401
7,26.0,20,401
7,27.0,21,401
7,28.0,21,401
7,29.0,24,401
7,30.0,24,401
7,31.0,24,401
7,32.0,24,401
7,33.0,24,401
7,34.0,24,401
7,35.0,28,401
7,36.0,28,401
7,37.0,28,401
7,38.0,33,401
7,39.0,33,401
7,40.0,33,401
7,41.0,33,401
7,42.0,33,401
7,43.0,33,401
7,44.0,33,401
7,45.0,33,452
7,46.0,33,452
7,47.0,33,452
7,48.0,41,452
7,49.0,44,452
7,50.0,44,452
7,51.0,44,452
7,52.0,48,452
7,53.0,48,452
7,54.0,48,452
7,55.0,48,452
7,56.0,48,452
7,57.0,48,452
7,58.0,48,452
7,59.0,48,452
7,60.0,51,452
7,61.0,51,452
7,62.0,53,452
7,63.0,53,452
7,64.0,53,452
7,65.0,53,452
7,66.0,53,452
7,67.0,53,452
7,68.0,53,452
7,69.0,55,452
7,70.0,55,503
7,71.0,60,503
7,72.0,60,546
7,73.0,60,546
7,74.0,60,546
7,75.0,60,546
7,76.0,60,546
7,77.0,60,546
7,78.0,60,546
7,79.0,70,546
7,80.0,72,546
7,81.0,72,611
7,82.0,72,611
7,83.0,72,611
7,84.0,72,611
7,85.0,72,611
7,86.0,72,611
7,87.0,55,611
7,88.0,55,611
7,89.0,55,611
7,90.0,55,611
7,91.0,55,611
7,92.0,55,611
7,93.0,55,611
7,94.0,55,611
7,95.0,55,611
7,96.0,55,611
7,97.0,55,611
7,98.0,35,611
7,99.0,35,611
7,100.0,35,611
7,101.0,46,611
7,102.0,47,611
7,103.0,47,611
7,104.0,33,688
7,105.0,33,688
7,106.0,33,688
7,107.0,33,688
7,108.0,33,688
7,109.0,33,688
7,110.0,33,688
7,111.0,33,688
7,112.0,33,688
7,113.0,36,688
7,114.0,36,688
7,115.0,36,688
7,116.0,36,688
7,117.0,36,688
7,118.0,36,688
7,119.0,36,688
7,120.0,15,688
7,121.0,15,688
7,122.0,15,688
7,123.0,15,688
7,124.0,15,688
7,125.0,15,688
7,126.0,15,688
7,127.0,15,688
7,128.0,15,688
7,129.0,15,688
7,130.0,15,688
7,131.0,15,688
7,132.0,15,688
7,133.0,15,688
7,134.0,15,688
7,135.0,15,688
7,136.0,15,688
7,137.0,15,688
7,138.0,15,688
7,139.0,15,688
7,140.0,15,688
7,141.0,15,688
7,142.0,15,688
7,143.0,15,688
7,144.0,15,688
7,145.0,15,688
7,146.0,15,688
7,147.0,15,688
7,148.0,15,688
7,149.0,15,688
7,150.0,15,688
7,151.0,15,688
7,152.0,15,688
7,153.0,15,688
7,154.0,15,688
7,155.0,15,688
7,156.0,15,688
7,157.0,15,688
7,158.0,15,688
7,159.0,15,688
7,160.0,15,688
7,161.0,15,688
7,162.0,15,688
7,163.0,15,688
7,164.0,15,688
7,165.0,15,688
7,166.0,15,688
9,1.0,20,401
9,2.0,20,401
9,3.0,20,401
9,4.0,20,401
9,5.0,20,401
9,6.0,20,401
9,7.0,20,401
9,8.0,20,401
9,9.0,20,401
9,10.0,20,401
9,11.0,20,401
9,12.0,20,401
9,13.0,20,401
9,14.0,20,401
9,15.0,20,401
9,16.0,20,401
9,17.0,20,401
9,18.0,20,401
9,19.0,20,401
9,20.0,20,401
9,21.0,20,401
9,22.0,20,401
9,23.0,20,401
9,24.0,20,401
9,25.0,20,401
9,26.0,20,401
9,27.0,21,401
9,28.0,21,401
9,29.0,21,401
9,30.0,21,401
9,31.0,21,401
9,32.0,21,401
9,33.0,21,401
9,34.0,21,401
9,35.0,27,401
9,36.0,27,401
9,37.0,27,401
9,38.0,33,401
9,39.0,33,401
9,40.0,33,401
9,41.0,33,401
9,42.0,33,401
9,43.0,33,401
9,44.0,33,401
9,45.0,33,448
9,46.0,33,448
9,47.0,33,448
9,48.0,36,448
9,49.0,37,448
9,50.0,37,448
9,51.0,37,448
9,52.0,42,448
9,53.0,44,448
9,54.0,44,448
9,55.0,45,448
9,56.0,45,448
9,57.0,45,448
9,58.0,45,448
9,59.0,45,448
