"run","tick","GRCount","STCount"
1,1.0,20,501
1,2.0,20,501
1,3.0,20,501
1,4.0,20,501
1,5.0,20,501
1,6.0,20,501
1,7.0,20,501
1,8.0,20,501
1,9.0,20,501
1,10.0,20,501
1,11.0,20,501
1,12.0,20,501
1,13.0,20,501
1,14.0,20,501
1,15.0,20,501
1,16.0,20,501
1,17.0,20,501
1,18.0,20,501
1,19.0,20,501
1,20.0,20,501
1,21.0,20,501
1,22.0,20,501
1,23.0,20,501
1,24.0,20,501
1,25.0,20,501
1,26.0,20,501
1,27.0,32,501
1,28.0,32,501
1,29.0,58,501
1,30.0,58,501
1,31.0,58,501
1,32.0,58,501
1,33.0,58,501
1,34.0,58,501
1,35.0,118,501
1,36.0,118,501
1,37.0,118,501
1,38.0,178,501
1,39.0,178,501
1,40.0,178,501
1,41.0,178,501
1,42.0,178,501
1,43.0,178,501
1,44.0,178,501
1,45.0,178,3507
1,46.0,178,3507
1,47.0,178,3507
1,48.0,307,3507
1,49.0,363,3507
1,50.0,363,3507
1,51.0,363,3507
1,52.0,537,3507
1,53.0,595,3507
1,54.0,595,3507
1,55.0,674,3507
1,56.0,674,3507
1,57.0,674,3507
1,58.0,674,3507
1,59.0,674,3507
1,60.0,880,3507
1,61.0,880,3507
1,62.0,1019,3507
1,63.0,1019,3507
1,64.0,1019,3507
1,65.0,1019,3507
1,66.0,1019,3507
1,67.0,1019,3507
1,68.0,1019,3507
1,69.0,1068,3507
1,70.0,1068,3791
1,71.0,1104,3791
1,72.0,1104,4073
1,73.0,1104,4073
1,74.0,1104,4073
1,75.0,1104,4073
1,76.0,1104,4073
1,77.0,1104,4073
1,78.0,1104,4073
1,79.0,1290,4073
1,80.0,1365,4073
1,81.0,1365,5999
1,82.0,1365,5999
1,83.0,1365,5999
1,84.0,1365,5999
1,85.0,1365,5999
1,86.0,1365,5999
1,87.0,1135,5999
1,88.0,1135,5999
1,89.0,1135,5999
1,90.0,1135,5999
1,91.0,1135,5999
1,92.0,1135,5999
1,93.0,1135,5999
1,94.0,1135,5999
1,95.0,1135,5999
1,96.0,1135,5999
1,97.0,1135,5999
1,98.0,765,5999
1,99.0,765,5999
1,100.0,765,5999
1,101.0,1019,5999
1,102.0,1096,5999
1,103.0,1096,5999
1,104.0,830,9286
1,105.0,858,9286
1,106.0,858,9286
1,107.0,858,9286
1,108.0,858,9286
1,109.0,858,9286
1,110.0,858,9286
1,111.0,858,9286
1,112.0,858,9286
1,113.0,962,9286
1,114.0,962,9286
1,115.0,962,9286
1,116.0,962,9286
1,117.0,962,9286
1,118.0,962,9286
1,119.0,962,9286
1,120.0,527,9286
1,121.0,527,9286
1,122.0,527,9286
1,123.0,527,9286
1,124.0,527,9286
1,125.0,527,9286
1,126.0,527,9286
1,127.0,527,9286
1,128.0,527,9286
1,129.0,527,9286
1,130.0,527,9286
1,131.0,527,9286
1,132.0,527,9286
1,133.0,527,9286
1,134.0,527,9286
1,135.0,527,9286
1,136.0,527,9286
1,137.0,527,9286
1,138.0,527,9286
1,139.0,527,9286
1,140.0,527,9286
1,141.0,527,9286
1,142.0,527,9286
1,143.0,527,9286
1,144.0,527,9286
1,145.0,527,9286
1,146.0,527,9286
1,147.0,527,9286
1,148.0,527,9286
1,149.0,527,9286
1,150.0,527,9286
1,151.0,527,9286
1,152.0,527,9286
1,153.0,527,9286
1,154.0,527,9286
1,155.0,527,9286
1,156.0,527,9286
1,157.0,527,9286
1,158.0,527,9286
1,159.0,527,9286
1,160.0,527,9286
1,161.0,527,9286
1,162.0,527,9286
1,163.0,527,9286
1,164.0,527,9286
1,165.0,527,9286
1,166.0,527,9286
3,1.0,20,301
3,2.0,20,301
3,3.0,20,301
3,4.0,20,301
3,5.0,20,301
3,6.0,20,301
3,7.0,20,301
3,8.0,20,301
3,9.0,20,301
3,10.0,20,301
3,11.0,20,301
3,12.0,20,301
3,13.0,20,301
3,14.0,20,301
3,15.0,20,301
3,16.0,20,301
3,17.0,20,301
3,18.0,20,301
3,19.0,20,301
3,20.0,20,301
3,21.0,20,301
3,22.0,20,301
3,23.0,20,301
3,24.0,20,301
3,25.0,20,301
3,26.0,20,301
3,27.0,20,301
3,28.0,20,301
3,29.0,23,301
3,30.0,23,301
3,31.0,23,301
3,32.0,23,301
3,33.0,23,301
3,34.0,23,301
3,35.0,24,301
3,36.0,24,301
3,37.0,24,301
3,38.0,26,301
3,39.0,26,301
3,40.0,26,301
3,41.0,26,301
3,42.0,26,301
3,43.0,26,301
3,44.0,26,301
3,45.0,26,334
3,46.0,26,334
3,47.0,26,334
3,48.0,33,334
3,49.0,33,334
3,50.0,33,334
3,51.0,33,334
3,52.0,36,334
3,53.0,39,334
3,54.0,39,334
3,55.0,40,334
3,56.0,40,334
3,57.0,40,334
3,58.0,40,334
3,59.0,40,334
3,60.0,42,334
3,61.0,42,334
3,62.0,42,334
3,63.0,42,334
3,64.0,42,334
3,65.0,42,334
3,66.0,42,334
3,67.0,42,334
3,68.0,42,334
3,69.0,45,334
3,70.0,45,362
3,71.0,46,362
3,72.0,46,396
3,73.0,46,396
3,74.0,46,396
3,75.0,46,396
3,76.0,46,396
3,77.0,46,396
3,78.0,46,396
3,79.0,53,396
3,80.0,58,396
3,81.0,58,439
3,82.0,58,439
3,83.0,58,439
3,84.0,58,439
3,85.0,58,439
3,86.0,58,439
3,87.0,47,439
3,88.0,47,439
3,89.0,47,439
3,90.0,47,439
3,91.0,47,439
3,92.0,47,439
3,93.0,47,439
3,94.0,47,439
3,95.0,47,439
3,96.0,47,439
3,97.0,47,439
3,98.0,31,439
3,99.0,31,439
3,100.0,31,439
3,101.0,34,439
3,102.0,38,439
3,103.0,38,439
3,104.0,23,472
3,105.0,23,472
3,106.0,23,472
3,107.0,23,472
3,108.0,23,472
3,109.0,23,472
3,110.0,23,472
3,111.0,23,472
3,112.0,23,472
3,113.0,24,472
3,114.0,24,472
3,115.0,24,472
3,116.0,24,472
3,117.0,24,472
3,118.0,24,472
3,119.0,24,472
3,120.0,14,472
3,121.0,14,472
3,122.0,14,472
3,123.0,14,472
3,124.0,14,472
3,125.0,14,472
3,126.0,14,472
3,127.0,14,472
3,128.0,14,472
3,129.0,14,472
3,130.0,14,472
3,131.0,14,472
3,132.0,14,472
3,133.0,14,472
3,134.0,14,472
3,135.0,14,472
3,136.0,14,472
3,137.0,14,472
3,138.0,14,472
3,139.0,14,472
3,140.0,14,472
3,141.0,14,472
3,142.0,14,472
3,143.0,14,472
3,144.0,14,472
3,145.0,14,472
3,146.0,14,472
3,147.0,14,472
3,148.0,14,472
3,149.0,14,472
3,150.0,14,472
3,151.0,14,472
3,152.0,14,472
3,153.0,14,472
3,154.0,14,472
3,155.0,14,472
3,156.0,14,472
3,157.0,14,472
3,158.0,14,472
3,159.0,14,472
3,160.0,14,472
3,161.0,14,472
3,162.0,14,472
3,163.0,14,472
3,164.0,14,472
3,165.0,14,472
3,166.0,14,472
5,1.0,20,501
5,2.0,20,501
5,3.0,20,501
5,4.0,20,501
5,5.0,20,501
5,6.0,20,501
5,7.0,20,501
5,8.0,20,501
5,9.0,20,501
5,10.0,20,501
5,11.0,20,501
5,12.0,20,501
5,13.0,20,501
5,14.0,20,501
5,15.0,20,501
5,16.0,20,501
5,17.0,20,501
5,18.0,20,501
5,19.0,20,501
5,20.0,20,501
5,21.0,20,501
5,22.0,20,501
5,23.0,20,501
5,24.0,20,501
5,25.0,20,501
5,26.0,20,501
5,27.0,23,501
5,28.0,23,501
5,29.0,26,501
5,30.0,26,501
5,31.0,26,501
5,32.0,26,501
5,33.0,26,501
5,34.0,26,501
5,35.0,31,501
5,36.0,31,501
5,37.0,31,501
5,38.0,37,501
5,39.0,37,501
5,40.0,37,501
5,41.0,37,501
5,42.0,37,501
5,43.0,37,501
5,44.0,37,501
5,45.0,37,667
5,46.0,37,667
5,47.0,37,667
5,48.0,45,667
5,49.0,48,667
5,50.0,48,667
5,51.0,48,667
5,52.0,56,667
5,53.0,58,667
5,54.0,58,667
5,55.0,60,667
5,56.0,60,667
5,57.0,60,667
5,58.0,60,667
5,59.0,60,667
5,60.0,63,667
5,61.0,63,667
5,62.0,66,667
5,63.0,66,667
5,64.0,66,667
5,65.0,66,667
5,66.0,66,667
5,67.0,66,667
5,68.0,66,667
5,69.0,76,667
5,70.0,76,816
5,71.0,86,816
5,72.0,86,994
5,73.0,86,994
5,74.0,86,994
5,75.0,86,994
5,76.0,86,994
5,77.0,86,994
5,78.0,86,994
5,79.0,103,994
5,80.0,107,994
5,81.0,107,1163
5,82.0,107,1163
5,83.0,107,1163
5,84.0,107,1163
5,85.0,107,1163
5,86.0,107,1163
5,87.0,88,1163
5,88.0,88,1163
5,89.0,88,1163
5,90.0,88,1163
5,91.0,88,1163
5,92.0,88,1163
5,93.0,88,1163
5,94.0,88,1163
5,95.0,88,1163
5,96.0,88,1163
5,97.0,88,1163
5,98.0,63,1163
5,99.0,63,1163
5,100.0,63,1163
5,101.0,78,1163
5,102.0,84,1163
5,103.0,84,1163
5,104.0,55,1420
5,105.0,57,1420
5,106.0,57,1420
5,107.0,57,1420
5,108.0,57,1420
5,109.0,57,1420
5,110.0,57,1420
5,111.0,57,1420
5,112.0,57,1420
5,113.0,65,1420
5,114.0,65,1420
5,115.0,65,1420
5,116.0,65,1420
5,117.0,65,1420
5,118.0,65,1420
5,119.0,65,1420
5,120.0,34,1420
5,121.0,34,1420
5,122.0,34,1420
5,123.0,34,1420
5,124.0,34,1420
5,125.0,34,1420
5,126.0,34,1420
5,127.0,34,1420
5,128.0,34,1420
5,129.0,34,1420
5,130.0,34,1420
5,131.0,34,1420
5,132.0,34,1420
5,133.0,34,1420
5,134.0,34,1420
5,135.0,34,1420
5,136.0,34,1420
5,137.0,34,1420
5,138.0,34,1420
5,139.0,34,1420
5,140.0,34,1420
5,141.0,34,1420
5,142.0,34,1420
5,143.0,34,1420
5,144.0,34,1420
5,145.0,34,1420
5,146.0,34,1420
5,147.0,34,1420
5,148.0,34,1420
5,149.0,34,1420
5,150.0,34,1420
5,151.0,34,1420
5,152.0,34,1420
5,153.0,34,1420
5,154.0,34,1420
5,155.0,34,1420
5,156.0,34,1420
5,157.0,34,1420
5,158.0,34,1420
5,159.0,34,1420
5,160.0,34,1420
5,161.0,34,1420
5,162.0,34,1420
5,163.0,34,1420
5,164.0,34,1420
5,165.0,34,1420
5,166.0,34,1420
7,1.0,20,501
7,2.0,20,501
7,3.0,20,501
7,4.0,20,501
7,5.0,20,501
7,6.0,20,501
7,7.0,20,501
7,8.0,20,501
7,9.0,20,501
7,10.0,20,501
7,11.0,20,501
7,12.0,20,501
7,13.0,20,501
7,14.0,20,501
7,15.0,20,501
7,16.0,20,501
7,17.0,20,501
7,18.0,20,501
7,19.0,20,501
7,20.0,20,501
7,21.0,20,501
7,22.0,20,501
7,23.0,20,501
7,24.0,20,501
7,25.0,20,501
7,26.0,20,501
7,27.0,29,501
7,28.0,29,501
7,29.0,54,501
7,30.0,54,501
7,31.0,54,501
7,32.0,54,501
7,33.0,54,501
7,34.0,54,501
7,35.0,114,501
7,36.0,114,501
7,37.0,114,501
7,38.0,174,501
7,39.0,174,501
7,40.0,174,501
7,41.0,174,501
7,42.0,174,501
7,43.0,174,501
7,44.0,174,501
7,45.0,174,3507
7,46.0,174,3507
7,47.0,174,3507
7,48.0,279,3507
7,49.0,326,3507
7,50.0,326,3507
7,51.0,326,3507
7,52.0,488,3507
