"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1,1.0,5150000.0,3.4951456310679614,0.0,0.0,28.349514563106798,0.0,0.0
1,2.0,5150000.0,4.271844660194175,0.0,0.0,62.5242718446602,0.0,0.0
1,3.0,5150000.0,4.660194174757281,0.0,0.0,66.79611650485437,0.0,0.0
1,4.0,5150000.0,4.660194174757281,0.0,0.0,68.73786407766991,0.0,0.0
1,5.0,5150000.0,4.854368932038835,0.0,0.0,69.32038834951456,0.0,0.0
1,6.0,5150000.0,4.854368932038835,0.0,0.0,69.70873786407768,0.0,0.0
1,7.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,8.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,9.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,10.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,11.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,12.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,13.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,14.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,15.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,16.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,17.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,18.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,19.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,20.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,21.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,22.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,23.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,24.0,5150000.0,4.854368932038835,0.0,0.0,69.90291262135922,0.0,0.0
1,25.0,5150000.0,4.854368932038835,1.5533980582524272,1.5533980582524272,69.90291262135922,0.0,0.0
1,26.0,5150000.0,4.854368932038835,2.1359223300970873,2.1359223300970873,69.90291262135922,0.0,0.0
1,27.0,5150000.0,4.854368932038835,2.1359223300970873,2.1359223300970873,69.90291262135922,0.0,0.0
1,28.0,5150000.0,6.796116504854369,2.912621359223301,2.912621359223301,69.90291262135922,0.0,0.0
1,29.0,5150000.0,7.961165048543689,2.912621359223301,2.912621359223301,69.90291262135922,0.0,0.0
1,30.0,5150000.0,12.233009708737864,3.4951456310679614,3.4951456310679614,69.90291262135922,0.0,0.0
1,31.0,5150000.0,13.009708737864079,3.6893203883495143,3.6893203883495143,69.90291262135922,0.0,0.0
1,32.0,5150000.0,13.592233009708737,3.6893203883495143,3.6893203883495143,69.90291262135922,0.0,0.0
1,33.0,5150000.0,13.592233009708737,3.6893203883495143,3.6893203883495143,69.90291262135922,0.0,0.0
1,34.0,5150000.0,13.592233009708737,3.6893203883495143,3.6893203883495143,69.90291262135922,0.0,0.0
1,35.0,5150000.0,13.592233009708737,3.6893203883495143,3.6893203883495143,69.90291262135922,0.0,0.0
1,36.0,5150000.0,22.52427184466019,3.6893203883495143,3.6893203883495143,69.90291262135922,0.0,0.0
1,37.0,5150000.0,23.883495145631066,3.6893203883495143,3.6893203883495143,69.90291262135922,0.0,0.0
1,38.0,5150000.0,24.271844660194176,3.6893203883495143,3.6893203883495143,69.90291262135922,0.0,0.0
1,39.0,5150000.0,30.097087378640776,3.6893203883495143,3.6893203883495143,69.90291262135922,0.0,0.0
1,40.0,5150000.0,31.844660194174757,3.6893203883495143,3.6893203883495143,69.90291262135922,0.0,0.0
1,41.0,5150000.0,32.42718446601941,3.6893203883495143,3.6893203883495143,69.90291262135922,0.0,0.0
1,42.0,5150000.0,32.81553398058252,3.6893203883495143,3.6893203883495143,69.90291262135922,59.417475728155345,59.417475728155345
1,43.0,5150000.0,33.00970873786408,3.6893203883495143,3.6893203883495143,69.90291262135922,65.4368932038835,65.4368932038835
1,44.0,5150000.0,33.00970873786408,3.6893203883495143,3.6893203883495143,69.90291262135922,67.57281553398057,67.57281553398057
1,45.0,5150000.0,33.20388349514563,5.242718446601942,5.242718446601942,69.90291262135922,67.96116504854369,67.96116504854369
1,46.0,5150000.0,33.20388349514563,8.155339805825243,8.155339805825243,97.47572815533981,68.15533980582525,68.15533980582525
1,47.0,5150000.0,33.20388349514563,9.514563106796116,9.514563106796116,97.86407766990291,68.93203883495146,68.93203883495146
1,48.0,5150000.0,33.20388349514563,9.514563106796116,9.514563106796116,97.86407766990291,69.70873786407768,69.70873786407768
1,49.0,5150000.0,43.689320388349515,9.902912621359224,9.902912621359224,97.86407766990291,69.90291262135922,69.90291262135922
1,50.0,5150000.0,48.54368932038835,10.097087378640776,10.097087378640776,97.86407766990291,69.90291262135922,69.90291262135922
1,51.0,5150000.0,49.70873786407767,10.097087378640776,10.097087378640776,97.86407766990291,69.90291262135922,69.90291262135922
1,52.0,5150000.0,49.90291262135923,10.097087378640776,10.097087378640776,97.86407766990291,69.90291262135922,69.90291262135922
1,53.0,5150000.0,57.4757281553398,9.514563106796116,9.514563106796116,97.86407766990291,69.90291262135922,69.90291262135922
1,54.0,5150000.0,60.19417475728155,13.78640776699029,13.78640776699029,97.86407766990291,69.90291262135922,69.90291262135922
1,55.0,5150000.0,60.58252427184466,13.398058252427184,13.398058252427184,97.86407766990291,69.90291262135922,69.90291262135922
1,56.0,5150000.0,63.689320388349515,15.339805825242719,15.339805825242719,97.86407766990291,69.90291262135922,69.90291262135922
1,57.0,5139199.4300000025,63.883495145631066,15.339805825242719,15.339805825242719,97.86407766990291,69.90291262135922,69.90291262135922
1,58.0,5127937.939999998,64.27184466019418,17.475728155339805,17.475728155339805,97.86407766990291,69.90291262135922,69.90291262135922
1,59.0,5116215.529999998,64.46601941747574,17.281553398058254,17.281553398058254,97.86407766990291,69.90291262135922,69.90291262135922
1,60.0,5108356.430000008,64.46601941747574,21.941747572815533,15.53398058252427,97.86407766990291,69.90291262135922,57.4757281553398
1,61.0,5100142.210000007,68.93203883495146,22.135922330097088,15.728155339805824,97.86407766990291,69.90291262135922,57.4757281553398
1,62.0,5091622.550000007,69.32038834951456,23.106796116504853,16.50485436893204,97.86407766990291,69.90291262135922,57.4757281553398
1,63.0,5082764.329999997,71.26213592233009,23.495145631067963,16.699029126213592,97.86407766990291,69.90291262135922,57.4757281553398
1,64.0,5073600.669999998,71.84466019417476,25.04854368932039,17.66990291262136,97.86407766990291,69.90291262135922,57.4757281553398
1,65.0,5064131.5699999975,71.84466019417476,25.24271844660194,18.25242718446602,97.86407766990291,69.90291262135922,57.4757281553398
1,66.0,5054357.03,71.84466019417476,26.990291262135923,19.80582524271845,97.86407766990291,69.90291262135922,57.4757281553398
1,67.0,5044277.05,71.84466019417476,26.407766990291265,19.41747572815534,97.86407766990291,69.90291262135922,57.4757281553398
