"run","tick","GRCount","STCount"
1,1.0,24,501
1,2.0,24,501
1,3.0,24,501
1,4.0,24,501
1,5.0,24,501
1,6.0,24,501
1,7.0,24,501
1,8.0,24,501
1,9.0,24,501
1,10.0,24,501
1,11.0,24,501
1,12.0,24,501
1,13.0,24,501
1,14.0,24,501
1,15.0,24,501
1,16.0,24,501
1,17.0,24,501
1,18.0,24,501
1,19.0,24,501
1,20.0,24,501
1,21.0,24,501
1,22.0,24,501
1,23.0,24,501
1,24.0,24,501
1,25.0,24,501
1,26.0,24,501
1,27.0,30,501
1,28.0,30,501
1,29.0,49,501
1,30.0,49,501
1,31.0,49,501
1,32.0,49,501
1,33.0,49,501
1,34.0,49,501
1,35.0,121,501
1,36.0,121,501
1,37.0,121,501
1,38.0,193,501
1,39.0,193,501
1,40.0,193,501
1,41.0,193,501
1,42.0,193,501
1,43.0,193,501
1,44.0,193,501
1,45.0,193,3507
1,46.0,193,3507
1,47.0,193,3507
1,48.0,298,3507
1,49.0,340,3507
1,50.0,340,3507
1,51.0,340,3507
1,52.0,487,3507
1,53.0,536,3507
1,54.0,536,3507
1,55.0,594,3507
1,56.0,594,3507
1,57.0,594,3507
1,58.0,594,3507
1,59.0,594,3507
1,60.0,770,3507
1,61.0,770,3507
1,62.0,900,3507
1,63.0,900,3507
1,64.0,900,3507
1,65.0,900,3507
1,66.0,900,3507
1,67.0,900,3507
1,68.0,900,3507
1,69.0,964,3507
1,70.0,964,3799
1,71.0,1015,3799
1,72.0,1015,4061
1,73.0,1015,4061
1,74.0,1015,4061
1,75.0,1015,4061
1,76.0,1015,4061
1,77.0,1015,4061
1,78.0,1015,4061
1,79.0,1189,4061
1,80.0,1266,4061
1,81.0,1266,4347
1,82.0,1266,4347
1,83.0,1266,4347
1,84.0,1266,4347
1,85.0,1266,4347
1,86.0,1266,4347
1,87.0,1030,4347
1,88.0,1030,4347
1,89.0,1030,4347
1,90.0,1030,4347
1,91.0,1030,4347
1,92.0,1030,4347
1,93.0,1030,4347
1,94.0,1030,4347
1,95.0,1030,4347
1,96.0,1030,4347
1,97.0,1030,4347
1,98.0,691,4347
1,99.0,691,4347
1,100.0,691,4347
1,101.0,915,4347
1,102.0,1006,4347
1,103.0,1006,4347
1,104.0,746,6745
1,105.0,778,6745
1,106.0,778,6745
1,107.0,778,6745
1,108.0,778,6745
1,109.0,778,6745
1,110.0,778,6745
1,111.0,778,6745
1,112.0,778,6745
1,113.0,877,6745
1,114.0,877,6745
1,115.0,877,6745
1,116.0,877,6745
1,117.0,877,6745
1,118.0,877,6745
1,119.0,877,6745
1,120.0,470,6745
1,121.0,470,6745
1,122.0,470,6745
1,123.0,470,6745
1,124.0,470,6745
1,125.0,470,6745
1,126.0,470,6745
1,127.0,470,6745
1,128.0,470,6745
1,129.0,470,6745
1,130.0,470,6745
1,131.0,470,6745
1,132.0,470,6745
1,133.0,470,6745
1,134.0,470,6745
1,135.0,470,6745
1,136.0,470,6745
1,137.0,470,6745
1,138.0,470,6745
1,139.0,470,6745
1,140.0,470,6745
1,141.0,470,6745
1,142.0,470,6745
1,143.0,470,6745
1,144.0,470,6745
1,145.0,470,6745
1,146.0,470,6745
1,147.0,470,6745
1,148.0,470,6745
1,149.0,470,6745
1,150.0,470,6745
1,151.0,470,6745
1,152.0,470,6745
1,153.0,470,6745
1,154.0,470,6745
1,155.0,470,6745
1,156.0,470,6745
1,157.0,470,6745
1,158.0,470,6745
1,159.0,470,6745
1,160.0,470,6745
1,161.0,470,6745
1,162.0,470,6745
1,163.0,470,6745
1,164.0,470,6745
1,165.0,470,6745
1,166.0,470,6745
3,1.0,19,501
3,2.0,19,501
3,3.0,19,501
3,4.0,19,501
3,5.0,19,501
3,6.0,19,501
3,7.0,19,501
3,8.0,19,501
3,9.0,19,501
3,10.0,19,501
3,11.0,19,501
3,12.0,19,501
3,13.0,19,501
3,14.0,19,501
3,15.0,19,501
3,16.0,19,501
3,17.0,19,501
3,18.0,19,501
3,19.0,19,501
3,20.0,19,501
3,21.0,19,501
3,22.0,19,501
3,23.0,19,501
3,24.0,19,501
3,25.0,19,501
3,26.0,19,501
3,27.0,19,501
3,28.0,19,501
3,29.0,21,501
3,30.0,21,501
3,31.0,21,501
3,32.0,21,501
3,33.0,21,501
3,34.0,21,501
3,35.0,23,501
3,36.0,23,501
3,37.0,23,501
3,38.0,23,501
3,39.0,23,501
3,40.0,23,501
3,41.0,23,501
3,42.0,23,501
3,43.0,23,501
3,44.0,23,501
3,45.0,23,562
3,46.0,23,562
3,47.0,23,562
3,48.0,23,562
3,49.0,24,562
3,50.0,24,562
3,51.0,24,562
3,52.0,24,562
3,53.0,25,562
3,54.0,25,562
3,55.0,25,562
3,56.0,25,562
3,57.0,25,562
3,58.0,25,562
3,59.0,25,562
3,60.0,27,562
3,61.0,27,562
3,62.0,28,562
3,63.0,28,562
3,64.0,28,562
3,65.0,28,562
3,66.0,28,562
3,67.0,28,562
3,68.0,28,562
3,69.0,28,562
3,70.0,28,625
3,71.0,30,625
3,72.0,30,688
3,73.0,30,688
3,74.0,30,688
3,75.0,30,688
3,76.0,30,688
3,77.0,30,688
3,78.0,30,688
3,79.0,31,688
3,80.0,32,688
3,81.0,32,738
3,82.0,32,738
3,83.0,32,738
3,84.0,32,738
3,85.0,32,738
3,86.0,32,738
3,87.0,23,738
3,88.0,23,738
3,89.0,23,738
3,90.0,23,738
3,91.0,23,738
3,92.0,23,738
3,93.0,23,738
3,94.0,23,738
3,95.0,23,738
3,96.0,23,738
3,97.0,23,738
3,98.0,13,738
3,99.0,13,738
3,100.0,13,738
3,101.0,14,738
3,102.0,14,738
3,103.0,14,738
3,104.0,4,817
3,105.0,5,817
3,106.0,5,817
3,107.0,5,817
3,108.0,5,817
3,109.0,5,817
3,110.0,5,817
3,111.0,5,817
3,112.0,5,817
3,113.0,5,817
3,114.0,5,817
3,115.0,5,817
3,116.0,5,817
3,117.0,5,817
3,118.0,5,817
3,119.0,5,817
3,120.0,1,817
3,121.0,1,817
3,122.0,1,817
3,123.0,1,817
3,124.0,1,817
3,125.0,1,817
3,126.0,1,817
3,127.0,1,817
3,128.0,1,817
3,129.0,1,817
3,130.0,1,817
3,131.0,1,817
3,132.0,1,817
3,133.0,1,817
3,134.0,1,817
3,135.0,1,817
3,136.0,1,817
3,137.0,1,817
3,138.0,1,817
3,139.0,1,817
3,140.0,1,817
3,141.0,1,817
3,142.0,1,817
3,143.0,1,817
3,144.0,1,817
3,145.0,1,817
3,146.0,1,817
3,147.0,1,817
3,148.0,1,817
3,149.0,1,817
3,150.0,1,817
3,151.0,1,817
3,152.0,1,817
3,153.0,1,817
3,154.0,1,817
3,155.0,1,817
3,156.0,1,817
3,157.0,1,817
3,158.0,1,817
3,159.0,1,817
3,160.0,1,817
3,161.0,1,817
3,162.0,1,817
3,163.0,1,817
3,164.0,1,817
3,165.0,1,817
3,166.0,1,817
5,1.0,19,501
5,2.0,19,501
5,3.0,19,501
5,4.0,19,501
5,5.0,19,501
5,6.0,19,501
5,7.0,19,501
5,8.0,19,501
5,9.0,19,501
5,10.0,19,501
5,11.0,19,501
5,12.0,19,501
5,13.0,19,501
5,14.0,19,501
5,15.0,19,501
5,16.0,19,501
5,17.0,19,501
5,18.0,19,501
5,19.0,19,501
5,20.0,19,501
5,21.0,19,501
5,22.0,19,501
5,23.0,19,501
5,24.0,19,501
5,25.0,19,501
5,26.0,19,501
5,27.0,20,501
5,28.0,20,501
5,29.0,22,501
5,30.0,22,501
5,31.0,22,501
5,32.0,22,501
5,33.0,22,501
5,34.0,22,501
5,35.0,25,501
5,36.0,25,501
5,37.0,25,501
5,38.0,27,501
5,39.0,27,501
5,40.0,27,501
5,41.0,27,501
5,42.0,27,501
5,43.0,27,501
5,44.0,27,501
5,45.0,27,689
5,46.0,27,689
5,47.0,27,689
5,48.0,29,689
5,49.0,30,689
5,50.0,30,689
5,51.0,30,689
5,52.0,37,689
5,53.0,38,689
5,54.0,38,689
5,55.0,40,689
5,56.0,40,689
5,57.0,40,689
5,58.0,40,689
5,59.0,40,689
5,60.0,45,689
5,61.0,45,689
5,62.0,50,689
5,63.0,50,689
5,64.0,50,689
5,65.0,50,689
5,66.0,50,689
5,67.0,50,689
5,68.0,50,689
5,69.0,54,689
5,70.0,54,873
5,71.0,58,873
5,72.0,58,1106
5,73.0,58,1106
5,74.0,58,1106
5,75.0,58,1106
5,76.0,58,1106
5,77.0,58,1106
5,78.0,58,1106
5,79.0,70,1106
5,80.0,70,1106
5,81.0,70,1282
5,82.0,70,1282
5,83.0,70,1282
5,84.0,70,1282
5,85.0,70,1282
5,86.0,70,1282
5,87.0,57,1282
5,88.0,57,1282
5,89.0,57,1282
5,90.0,57,1282
5,91.0,57,1282
5,92.0,57,1282
5,93.0,57,1282
5,94.0,57,1282
5,95.0,57,1282
5,96.0,57,1282
5,97.0,57,1282
5,98.0,40,1282
5,99.0,40,1282
5,100.0,40,1282
5,101.0,49,1282
5,102.0,55,1282
5,103.0,55,1282
5,104.0,41,1596
5,105.0,43,1596
5,106.0,43,1596
5,107.0,43,1596
5,108.0,43,1596
5,109.0,43,1596
5,110.0,43,1596
5,111.0,43,1596
5,112.0,43,1596
5,113.0,48,1596
5,114.0,48,1596
5,115.0,48,1596
5,116.0,48,1596
5,117.0,48,1596
5,118.0,48,1596
5,119.0,48,1596
5,120.0,27,1596
5,121.0,27,1596
5,122.0,27,1596
5,123.0,27,1596
5,124.0,27,1596
5,125.0,27,1596
5,126.0,27,1596
5,127.0,27,1596
5,128.0,27,1596
5,129.0,27,1596
5,130.0,27,1596
5,131.0,27,1596
5,132.0,27,1596
5,133.0,27,1596
5,134.0,27,1596
5,135.0,27,1596
5,136.0,27,1596
5,137.0,27,1596
5,138.0,27,1596
5,139.0,27,1596
5,140.0,27,1596
5,141.0,27,1596
5,142.0,27,1596
5,143.0,27,1596
5,144.0,27,1596
5,145.0,27,1596
5,146.0,27,1596
5,147.0,27,1596
5,148.0,27,1596
5,149.0,27,1596
5,150.0,27,1596
5,151.0,27,1596
5,152.0,27,1596
5,153.0,27,1596
5,154.0,27,1596
5,155.0,27,1596
5,156.0,27,1596
5,157.0,27,1596
5,158.0,27,1596
5,159.0,27,1596
5,160.0,27,1596
5,161.0,27,1596
5,162.0,27,1596
5,163.0,27,1596
5,164.0,27,1596
5,165.0,27,1596
5,166.0,27,1596
7,1.0,20,501
7,2.0,20,501
7,3.0,20,501
7,4.0,20,501
7,5.0,20,501
7,6.0,20,501
7,7.0,20,501
7,8.0,20,501
7,9.0,20,501
7,10.0,20,501
7,11.0,20,501
7,12.0,20,501
7,13.0,20,501
7,14.0,20,501
7,15.0,20,501
7,16.0,20,501
7,17.0,20,501
7,18.0,20,501
7,19.0,20,501
7,20.0,20,501
7,21.0,20,501
7,22.0,20,501
7,23.0,20,501
7,24.0,20,501
7,25.0,20,501
7,26.0,20,501
7,27.0,26,501
7,28.0,26,501
7,29.0,48,501
7,30.0,48,501
7,31.0,48,501
7,32.0,48,501
7,33.0,48,501
7,34.0,48,501
7,35.0,108,501
7,36.0,108,501
7,37.0,108,501
7,38.0,168,501
7,39.0,168,501
7,40.0,168,501
7,41.0,168,501
7,42.0,168,501
7,43.0,168,501
7,44.0,168,501
7,45.0,168,3507
7,46.0,168,3507
7,47.0,168,3507
7,48.0,263,3507
7,49.0,303,3507
7,50.0,303,3507
7,51.0,303,3507
7,52.0,447,3507
7,53.0,495,3507
7,54.0,495,3507
7,55.0,552,3507
7,56.0,552,3507
7,57.0,552,3507
7,58.0,552,3507
7,59.0,552,3507
7,60.0,738,3507
7,61.0,738,3507
7,62.0,855,3507
7,63.0,855,3507
7,64.0,855,3507
7,65.0,855,3507
7,66.0,855,3507
7,67.0,855,3507
7,68.0,855,3507
7,69.0,1359,3507
7,70.0,1359,3766
7,71.0,1695,3766
7,72.0,1695,4040
7,73.0,1695,4040
7,74.0,1695,4040
7,75.0,1695,4040
7,76.0,1695,4040
7,77.0,1695,4040
7,78.0,1695,4040
7,79.0,1865,4040
7,80.0,1934,4040
7,81.0,1934,5950
7,82.0,1934,5950
7,83.0,1934,5950
7,84.0,1934,5950
7,85.0,1934,5950
7,86.0,1934,5950
7,87.0,1748,5950
7,88.0,1748,5950
7,89.0,1748,5950
7,90.0,1748,5950
7,91.0,1748,5950
7,92.0,1748,5950
7,93.0,1748,5950
7,94.0,1748,5950
7,95.0,1748,5950
7,96.0,1748,5950
7,97.0,1748,5950
7,98.0,1223,5950
7,99.0,1223,5950
7,100.0,1223,5950
7,101.0,1615,5950
7,102.0,1765,5950
7,103.0,1765,5950
7,104.0,1381,9199
7,105.0,1423,9199
7,106.0,1423,9199
7,107.0,1423,9199
7,108.0,1423,9199
7,109.0,1423,9199
7,110.0,1423,9199
7,111.0,1423,9199
7,112.0,1423,9199
7,113.0,1614,9199
7,114.0,1614,9199
7,115.0,1614,9199
7,116.0,1614,9199
7,117.0,1614,9199
7,118.0,1614,9199
7,119.0,1614,9199
7,120.0,786,9199
7,121.0,786,9199
7,122.0,786,9199
7,123.0,786,9199
7,124.0,786,9199
7,125.0,786,9199
7,126.0,786,9199
7,127.0,786,9199
7,128.0,786,9199
7,129.0,786,9199
7,130.0,786,9199
7,131.0,786,9199
7,132.0,786,9199
7,133.0,786,9199
7,134.0,786,9199
7,135.0,786,9199
7,136.0,786,9199
7,137.0,786,9199
7,138.0,786,9199
7,139.0,786,9199
7,140.0,786,9199
7,141.0,786,9199
7,142.0,786,9199
7,143.0,786,9199
7,144.0,786,9199
7,145.0,786,9199
7,146.0,786,9199
7,147.0,786,9199
7,148.0,786,9199
7,149.0,786,9199
7,150.0,786,9199
7,151.0,786,9199
7,152.0,786,9199
7,153.0,786,9199
7,154.0,786,9199
7,155.0,786,9199
7,156.0,786,9199
7,157.0,786,9199
7,158.0,786,9199
7,159.0,786,9199
7,160.0,786,9199
7,161.0,786,9199
7,162.0,786,9199
7,163.0,786,9199
7,164.0,786,9199
7,165.0,786,9199
7,166.0,786,9199
9,1.0,21,501
9,2.0,21,501
9,3.0,21,501
9,4.0,21,501
9,5.0,21,501
9,6.0,21,501
9,7.0,21,501
9,8.0,21,501
9,9.0,21,501
9,10.0,21,501
9,11.0,21,501
9,12.0,21,501
9,13.0,21,501
9,14.0,21,501
9,15.0,21,501
9,16.0,21,501
9,17.0,21,501
9,18.0,21,501
9,19.0,21,501
9,20.0,21,501
9,21.0,21,501
9,22.0,21,501
9,23.0,21,501
9,24.0,21,501
9,25.0,21,501
9,26.0,21,501
9,27.0,21,501
9,28.0,21,501
9,29.0,21,501
9,30.0,21,501
9,31.0,21,501
9,32.0,21,501
9,33.0,21,501
9,34.0,21,501
9,35.0,22,501
9,36.0,22,501
9,37.0,22,501
9,38.0,23,501
9,39.0,23,501
9,40.0,23,501
9,41.0,23,501
9,42.0,23,501
9,43.0,23,501
9,44.0,23,501
9,45.0,23,552
9,46.0,23,552
9,47.0,23,552
9,48.0,25,552
9,49.0,25,552
9,50.0,25,552
9,51.0,25,552
9,52.0,25,552
9,53.0,25,552
9,54.0,25,552
9,55.0,26,552
9,56.0,26,552
9,57.0,26,552
9,58.0,26,552
9,59.0,26,552
9,60.0,26,552
9,61.0,26,552
9,62.0,28,552
9,63.0,28,552
9,64.0,28,552
9,65.0,28,552
9,66.0,28,552
9,67.0,28,552
9,68.0,28,552
9,69.0,30,552
9,70.0,30,614
9,71.0,30,614
9,72.0,30,669
9,73.0,30,669
9,74.0,30,669
9,75.0,30,669
9,76.0,30,669
9,77.0,30,669
9,78.0,30,669
9,79.0,31,669
9,80.0,32,669
9,81.0,32,737
9,82.0,32,737
9,83.0,32,737
9,84.0,32,737
9,85.0,32,737
9,86.0,32,737
9,87.0,22,737
9,88.0,22,737
9,89.0,22,737
9,90.0,22,737
9,91.0,22,737
9,92.0,22,737
9,93.0,22,737
9,94.0,22,737
9,95.0,22,737
9,96.0,22,737
9,97.0,22,737
9,98.0,10,737
9,99.0,10,737
9,100.0,10,737
9,101.0,11,737
9,102.0,11,737
9,103.0,11,737
9,104.0,5,838
9,105.0,5,838
9,106.0,5,838
9,107.0,5,838
9,108.0,5,838
9,109.0,5,838
9,110.0,5,838
9,111.0,5,838
9,112.0,5,838
9,113.0,5,838
9,114.0,5,838
9,115.0,5,838
9,116.0,5,838
9,117.0,5,838
9,118.0,5,838
9,119.0,5,838
9,120.0,3,838
9,121.0,3,838
9,122.0,3,838
9,123.0,3,838
9,124.0,3,838
9,125.0,3,838
9,126.0,3,838
9,127.0,3,838
9,128.0,3,838
9,129.0,3,838
9,130.0,3,838
9,131.0,3,838
9,132.0,3,838
9,133.0,3,838
9,134.0,3,838
9,135.0,3,838
9,136.0,3,838
9,137.0,3,838
9,138.0,3,838
9,139.0,3,838
9,140.0,3,838
9,141.0,3,838
9,142.0,3,838
9,143.0,3,838
9,144.0,3,838
9,145.0,3,838
9,146.0,3,838
9,147.0,3,838
9,148.0,3,838
9,149.0,3,838
9,150.0,3,838
9,151.0,3,838
9,152.0,3,838
9,153.0,3,838
9,154.0,3,838
9,155.0,3,838
9,156.0,3,838
9,157.0,3,838
9,158.0,3,838
9,159.0,3,838
9,160.0,3,838
9,161.0,3,838
9,162.0,3,838
9,163.0,3,838
9,164.0,3,838
9,165.0,3,838
9,166.0,3,838
11,1.0,14,501
11,2.0,14,501
11,3.0,14,501
11,4.0,14,501
11,5.0,14,501
11,6.0,14,501
11,7.0,14,501
11,8.0,14,501
11,9.0,14,501
11,10.0,14,501
11,11.0,14,501
11,12.0,14,501
11,13.0,14,501
11,14.0,14,501
11,15.0,14,501
11,16.0,14,501
11,17.0,14,501
11,18.0,14,501
11,19.0,14,501
11,20.0,14,501
11,21.0,14,501
11,22.0,14,501
11,23.0,14,501
11,24.0,14,501
11,25.0,14,501
11,26.0,14,501
11,27.0,14,501
11,28.0,14,501
11,29.0,15,501
11,30.0,15,501
11,31.0,15,501
11,32.0,15,501
11,33.0,15,501
11,34.0,15,501
11,35.0,22,501
11,36.0,22,501
11,37.0,22,501
11,38.0,24,501
11,39.0,24,501
11,40.0,24,501
11,41.0,24,501
11,42.0,24,501
11,43.0,24,501
11,44.0,24,501
11,45.0,24,671
11,46.0,24,671
11,47.0,24,671
11,48.0,28,671
11,49.0,29,671
11,50.0,29,671
11,51.0,29,671
11,52.0,35,671
11,53.0,36,671
11,54.0,36,671
11,55.0,37,671
11,56.0,37,671
11,57.0,37,671
11,58.0,37,671
11,59.0,37,671
11,60.0,38,671
11,61.0,38,671
11,62.0,39,671
11,63.0,39,671
11,64.0,39,671
11,65.0,39,671
11,66.0,39,671
11,67.0,39,671
11,68.0,39,671
11,69.0,50,671
11,70.0,50,850
11,71.0,56,850
11,72.0,56,1019
11,73.0,56,1019
11,74.0,56,1019
11,75.0,56,1019
11,76.0,56,1019
11,77.0,56,1019
11,78.0,56,1019
11,79.0,62,1019
11,80.0,63,1019
11,81.0,63,1181
11,82.0,63,1181
11,83.0,63,1181
11,84.0,63,1181
11,85.0,63,1181
11,86.0,63,1181
11,87.0,52,1181
11,88.0,52,1181
11,89.0,52,1181
11,90.0,52,1181
11,91.0,52,1181
11,92.0,52,1181
11,93.0,52,1181
11,94.0,52,1181
11,95.0,52,1181
11,96.0,52,1181
11,97.0,52,1181
11,98.0,31,1181
11,99.0,31,1181
11,100.0,31,1181
11,101.0,52,1181
11,102.0,55,1181
11,103.0,55,1181
11,104.0,40,1478
11,105.0,42,1478
11,106.0,42,1478
11,107.0,42,1478
11,108.0,42,1478
11,109.0,42,1478
11,110.0,42,1478
11,111.0,42,1478
11,112.0,42,1478
11,113.0,48,1478
11,114.0,48,1478
11,115.0,48,1478
11,116.0,48,1478
11,117.0,48,1478
11,118.0,48,1478
11,119.0,48,1478
11,120.0,25,1478
11,121.0,25,1478
11,122.0,25,1478
11,123.0,25,1478
11,124.0,25,1478
11,125.0,25,1478
11,126.0,25,1478
11,127.0,25,1478
11,128.0,25,1478
11,129.0,25,1478
11,130.0,25,1478
11,131.0,25,1478
11,132.0,25,1478
11,133.0,25,1478
11,134.0,25,1478
11,135.0,25,1478
11,136.0,25,1478
11,137.0,25,1478
11,138.0,25,1478
11,139.0,25,1478
11,140.0,25,1478
11,141.0,25,1478
11,142.0,25,1478
11,143.0,25,1478
11,144.0,25,1478
11,145.0,25,1478
11,146.0,25,1478
11,147.0,25,1478
11,148.0,25,1478
11,149.0,25,1478
11,150.0,25,1478
11,151.0,25,1478
11,152.0,25,1478
11,153.0,25,1478
11,154.0,25,1478
11,155.0,25,1478
11,156.0,25,1478
11,157.0,25,1478
11,158.0,25,1478
11,159.0,25,1478
11,160.0,25,1478
11,161.0,25,1478
11,162.0,25,1478
11,163.0,25,1478
11,164.0,25,1478
11,165.0,25,1478
11,166.0,25,1478
13,1.0,19,501
13,2.0,19,501
13,3.0,19,501
13,4.0,19,501
13,5.0,19,501
13,6.0,19,501
13,7.0,19,501
13,8.0,19,501
13,9.0,19,501
13,10.0,19,501
13,11.0,19,501
13,12.0,19,501
13,13.0,19,501
13,14.0,19,501
13,15.0,19,501
13,16.0,19,501
13,17.0,19,501
13,18.0,19,501
13,19.0,19,501
13,20.0,19,501
13,21.0,19,501
13,22.0,19,501
13,23.0,19,501
13,24.0,19,501
13,25.0,19,501
13,26.0,19,501
13,27.0,28,501
13,28.0,28,501
13,29.0,50,501
13,30.0,50,501
13,31.0,50,501
13,32.0,50,501
13,33.0,50,501
13,34.0,50,501
13,35.0,107,501
13,36.0,107,501
13,37.0,107,501
13,38.0,164,501
13,39.0,164,501
13,40.0,164,501
13,41.0,164,501
13,42.0,164,501
13,43.0,164,501
13,44.0,164,501
13,45.0,164,3507
13,46.0,164,3507
13,47.0,164,3507
13,48.0,269,3507
13,49.0,315,3507
13,50.0,315,3507
13,51.0,315,3507
13,52.0,465,3507
13,53.0,515,3507
13,54.0,515,3507
13,55.0,577,3507
13,56.0,577,3507
13,57.0,577,3507
13,58.0,577,3507
13,59.0,577,3507
13,60.0,755,3507
13,61.0,755,3507
13,62.0,874,3507
13,63.0,874,3507
13,64.0,874,3507
13,65.0,874,3507
13,66.0,874,3507
13,67.0,874,3507
13,68.0,874,3507
13,69.0,1366,3507
13,70.0,1366,3755
13,71.0,1694,3755
13,72.0,1694,4034
13,73.0,1694,4034
13,74.0,1694,4034
13,75.0,1694,4034
13,76.0,1694,4034
13,77.0,1694,4034
13,78.0,1694,4034
13,79.0,1846,4034
13,80.0,1916,4034
13,81.0,1916,5897
13,82.0,1916,5897
13,83.0,1916,5897
13,84.0,1916,5897
13,85.0,1916,5897
13,86.0,1916,5897
13,87.0,1732,5897
13,88.0,1732,5897
13,89.0,1732,5897
13,90.0,1732,5897
13,91.0,1732,5897
13,92.0,1732,5897
13,93.0,1732,5897
13,94.0,1732,5897
13,95.0,1732,5897
13,96.0,1732,5897
13,97.0,1732,5897
13,98.0,1143,5897
13,99.0,1143,5897
13,100.0,1143,5897
13,101.0,1524,5897
13,102.0,1639,5897
13,103.0,1639,5897
13,104.0,1253,9068
13,105.0,1320,9068
13,106.0,1320,9068
13,107.0,1320,9068
13,108.0,1320,9068
13,109.0,1320,9068
13,110.0,1320,9068
13,111.0,1320,9068
13,112.0,1320,9068
13,113.0,1524,9068
13,114.0,1524,9068
13,115.0,1524,9068
13,116.0,1524,9068
13,117.0,1524,9068
13,118.0,1524,9068
13,119.0,1524,9068
13,120.0,739,9068
13,121.0,739,9068
13,122.0,739,9068
13,123.0,739,9068
13,124.0,739,9068
13,125.0,739,9068
13,126.0,739,9068
13,127.0,739,9068
13,128.0,739,9068
13,129.0,739,9068
13,130.0,739,9068
13,131.0,739,9068
13,132.0,739,9068
13,133.0,739,9068
13,134.0,739,9068
13,135.0,739,9068
13,136.0,739,9068
13,137.0,739,9068
13,138.0,739,9068
13,139.0,739,9068
13,140.0,739,9068
13,141.0,739,9068
13,142.0,739,9068
13,143.0,739,9068
13,144.0,739,9068
13,145.0,739,9068
13,146.0,739,9068
13,147.0,739,9068
13,148.0,739,9068
13,149.0,739,9068
13,150.0,739,9068
13,151.0,739,9068
13,152.0,739,9068
13,153.0,739,9068
13,154.0,739,9068
13,155.0,739,9068
13,156.0,739,9068
13,157.0,739,9068
13,158.0,739,9068
13,159.0,739,9068
13,160.0,739,9068
13,161.0,739,9068
13,162.0,739,9068
13,163.0,739,9068
13,164.0,739,9068
13,165.0,739,9068
13,166.0,739,9068
15,1.0,21,501
15,2.0,21,501
15,3.0,21,501
15,4.0,21,501
15,5.0,21,501
15,6.0,21,501
15,7.0,21,501
15,8.0,21,501
15,9.0,21,501
15,10.0,21,501
15,11.0,21,501
15,12.0,21,501
15,13.0,21,501
15,14.0,21,501
15,15.0,21,501
15,16.0,21,501
15,17.0,21,501
15,18.0,21,501
15,19.0,21,501
15,20.0,21,501
15,21.0,21,501
15,22.0,21,501
15,23.0,21,501
15,24.0,21,501
15,25.0,21,501
15,26.0,21,501
15,27.0,21,501
15,28.0,21,501
15,29.0,21,501
15,30.0,21,501
15,31.0,21,501
15,32.0,21,501
15,33.0,21,501
15,34.0,21,501
15,35.0,23,501
15,36.0,23,501
15,37.0,23,501
15,38.0,24,501
15,39.0,24,501
15,40.0,24,501
15,41.0,24,501
15,42.0,24,501
15,43.0,24,501
15,44.0,24,501
15,45.0,24,569
15,46.0,24,569
15,47.0,24,569
15,48.0,25,569
15,49.0,25,569
15,50.0,25,569
15,51.0,25,569
15,52.0,26,569
15,53.0,26,569
15,54.0,26,569
15,55.0,26,569
