"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1672190088,5.14,1,20,23.34,72.09,500,0,7.5,515,1
3,1672221977,5.14,1,20,23.34,72.09,500,0,7.5,515,3
5,1672223230,5.14,1,20,23.34,72.09,500,0,7.5,515,2
7,1672225523,5.14,1,20,23.34,72.09,500,0,7.5,515,1
9,1672236399,5.14,1,20,23.34,72.09,500,0,7.5,515,3
11,1672237653,5.14,1,20,23.34,72.09,500,0,7.5,515,2
13,1672239395,5.14,1,20,23.34,72.09,500,0,7.5,515,1
15,1672248813,5.14,1,20,23.34,72.09,500,0,7.5,515,3
17,1672249711,5.14,1,20,23.34,72.09,500,0,7.5,515,2
19,1672251761,5.14,1,20,23.34,72.09,500,0,7.5,515,1
21,1672261903,5.14,1,20,23.34,72.09,500,0,7.5,515,3
23,1672263459,5.14,1,20,23.34,72.09,500,0,7.5,515,2
25,1672270099,5.14,1,20,23.34,72.09,500,0,7.5,515,1
27,1672279016,5.14,1,20,23.34,72.09,500,0,7.5,515,3
29,1672279642,5.14,1,20,23.34,72.09,500,0,7.5,515,2
31,1672280934,5.14,1,20,23.34,72.09,500,0,7.5,515,1
33,1672288975,5.14,1,20,23.34,72.09,500,0,7.5,515,3
35,1672290086,5.14,1,20,23.34,72.09,500,0,7.5,515,2
37,1672291616,5.14,1,20,23.34,72.09,500,0,7.5,515,1
39,1672301971,5.14,1,20,23.34,72.09,500,0,7.5,515,3
41,1672302748,5.14,1,20,23.34,72.09,500,0,7.5,515,2
43,1672304354,5.14,1,20,23.34,72.09,500,0,7.5,515,1
45,1672312816,5.14,1,20,23.34,72.09,500,0,7.5,515,3
47,1672313927,5.14,1,20,23.34,72.09,500,0,7.5,515,2
49,1672315484,5.14,1,20,23.34,72.09,500,0,7.5,515,1
51,1672325828,5.14,1,20,23.34,72.09,500,0,7.5,515,3
53,1672326856,5.14,1,20,23.34,72.09,500,0,7.5,515,2
55,1672327901,5.14,1,20,23.34,72.09,500,0,7.5,515,1
57,1672334118,5.14,1,20,23.34,72.09,500,0,7.5,515,3
59,1672334831,5.14,1,20,23.34,72.09,500,0,7.5,515,2
61,1672335734,5.14,1,20,23.34,72.09,500,0,7.5,515,1
63,1672345615,5.14,1,20,23.34,72.09,500,0,7.5,515,3
65,1672346286,5.14,1,20,23.34,72.09,500,0,7.5,515,2
67,1672347391,5.14,1,20,23.34,72.09,500,0,7.5,515,1
69,1672357983,5.14,1,20,23.34,72.09,500,0,7.5,515,3
71,1672358622,5.14,1,20,23.34,72.09,500,0,7.5,515,2
73,1672360271,5.14,1,20,23.34,72.09,500,0,7.5,515,1
75,1672370623,5.14,1,20,23.34,72.09,500,0,7.5,515,3
77,1672372636,5.14,1,20,23.34,72.09,500,0,7.5,515,2
79,1672374779,5.14,1,20,23.34,72.09,500,0,7.5,515,1
81,1672387062,5.14,1,20,23.34,72.09,500,0,7.5,515,3
83,1672388312,5.14,1,20,23.34,72.09,500,0,7.5,515,2
85,1672389889,5.14,1,20,23.34,72.09,500,0,7.5,515,1
87,1672401586,5.14,1,20,23.34,72.09,500,0,7.5,515,3
89,1672403171,5.14,1,20,23.34,72.09,500,0,7.5,515,2
2,1672192451,5.14,1,20,23.34,72.09,500,0,7.5,515,2
4,1672205685,5.14,1,20,23.34,72.09,500,0,7.5,515,1
6,1672224054,5.14,1,20,23.34,72.09,500,0,7.5,515,3
8,1672225578,5.14,1,20,23.34,72.09,500,0,7.5,515,2
10,1672227591,5.14,1,20,23.34,72.09,500,0,7.5,515,1
12,1672236046,5.14,1,20,23.34,72.09,500,0,7.5,515,3
14,1672237103,5.14,1,20,23.34,72.09,500,0,7.5,515,2
16,1672238921,5.14,1,20,23.34,72.09,500,0,7.5,515,1
18,1672251036,5.14,1,20,23.34,72.09,500,0,7.5,515,3
20,1672252679,5.14,1,20,23.34,72.09,500,0,7.5,515,2
22,1672253838,5.14,1,20,23.34,72.09,500,0,7.5,515,1
24,1672260453,5.14,1,20,23.34,72.09,500,0,7.5,515,3
26,1672261228,5.14,1,20,23.34,72.09,500,0,7.5,515,2
28,1672262712,5.14,1,20,23.34,72.09,500,0,7.5,515,1
30,1672276267,5.14,1,20,23.34,72.09,500,0,7.5,515,3
32,1672277103,5.14,1,20,23.34,72.09,500,0,7.5,515,2
34,1672278061,5.14,1,20,23.34,72.09,500,0,7.5,515,1
36,1672287995,5.14,1,20,23.34,72.09,500,0,7.5,515,3
38,1672288798,5.14,1,20,23.34,72.09,500,0,7.5,515,2
40,1672290157,5.14,1,20,23.34,72.09,500,0,7.5,515,1
42,1672303288,5.14,1,20,23.34,72.09,500,0,7.5,515,3
44,1672304597,5.14,1,20,23.34,72.09,500,0,7.5,515,2
46,1672305785,5.14,1,20,23.34,72.09,500,0,7.5,515,1
48,1672316552,5.14,1,20,23.34,72.09,500,0,7.5,515,3
50,1672317317,5.14,1,20,23.34,72.09,500,0,7.5,515,2
52,1672318826,5.14,1,20,23.34,72.09,500,0,7.5,515,1
54,1672329193,5.14,1,20,23.34,72.09,500,0,7.5,515,3
56,1672329867,5.14,1,20,23.34,72.09,500,0,7.5,515,2
58,1672331027,5.14,1,20,23.34,72.09,500,0,7.5,515,1
60,1672338872,5.14,1,20,23.34,72.09,500,0,7.5,515,3
62,1672339534,5.14,1,20,23.34,72.09,500,0,7.5,515,2
64,1672340751,5.14,1,20,23.34,72.09,500,0,7.5,515,1
66,1672350209,5.14,1,20,23.34,72.09,500,0,7.5,515,3
68,1672350984,5.14,1,20,23.34,72.09,500,0,7.5,515,2
70,1672352578,5.14,1,20,23.34,72.09,500,0,7.5,515,1
72,1672359125,5.14,1,20,23.34,72.09,500,0,7.5,515,3
74,1672360166,5.14,1,20,23.34,72.09,500,0,7.5,515,2
76,1672362151,5.14,1,20,23.34,72.09,500,0,7.5,515,1
78,1672376372,5.14,1,20,23.34,72.09,500,0,7.5,515,3
80,1672377525,5.14,1,20,23.34,72.09,500,0,7.5,515,2
82,1672379140,5.14,1,20,23.34,72.09,500,0,7.5,515,1
84,1672389241,5.14,1,20,23.34,72.09,500,0,7.5,515,3
86,1672390618,5.14,1,20,23.34,72.09,500,0,7.5,515,2
88,1672392951,5.14,1,20,23.34,72.09,500,0,7.5,515,1
90,1672403942,5.14,1,20,23.34,72.09,500,0,7.5,515,3
