"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1508814867,5.14,1,50,23.34,72.09,500,0,7.5,515,1
3,1508840241,5.14,1,50,23.34,72.09,500,0,7.5,515,1
5,1508851215,5.14,1,50,23.34,72.09,500,0,7.5,515,1
7,1508861294,5.14,1,50,23.34,72.09,500,0,7.5,515,1
9,1508873866,5.14,1,50,23.34,72.09,500,0,7.5,515,1
2,1508812223,5.14,1,50,23.34,72.09,500,0,7.5,515,1
4,1508834213,5.14,1,50,23.34,72.09,500,0,7.5,515,1
6,1508845215,5.14,1,50,23.34,72.09,500,0,7.5,515,1
8,1508852335,5.14,1,50,23.34,72.09,500,0,7.5,515,1
10,1508859417,5.14,1,50,23.34,72.09,500,0,7.5,515,1
