"run","tick","BefallGR","BefallGRsicht","BefallGRertrag"
1,1.0,4.077669902912621,0.0,0.0
1,2.0,4.466019417475728,0.0,0.0
1,3.0,4.660194174757281,0.0,0.0
1,4.0,4.660194174757281,0.0,0.0
1,5.0,4.660194174757281,0.0,0.0
1,6.0,4.660194174757281,0.0,0.0
1,7.0,5.048543689320388,0.0,0.0
1,8.0,5.631067961165048,0.0,0.0
1,9.0,5.631067961165048,0.0,0.0
1,10.0,5.631067961165048,0.0,0.0
1,11.0,5.631067961165048,0.0,0.0
1,12.0,5.631067961165048,0.0,0.0
1,13.0,5.631067961165048,0.0,0.0
1,14.0,5.631067961165048,0.0,0.0
1,15.0,5.631067961165048,0.0,0.0
1,16.0,5.631067961165048,0.0,0.0
1,17.0,5.631067961165048,0.0,0.0
1,18.0,5.631067961165048,0.0,0.0
1,19.0,5.631067961165048,0.0,0.0
1,20.0,5.631067961165048,0.0,0.0
1,21.0,5.631067961165048,0.0,0.0
1,22.0,5.631067961165048,0.0,0.0
1,23.0,5.631067961165048,0.0,0.0
1,24.0,5.631067961165048,0.0,0.0
1,25.0,5.631067961165048,1.1650485436893203,1.1650485436893203
1,26.0,5.631067961165048,2.3300970873786406,2.3300970873786406
1,27.0,5.631067961165048,2.3300970873786406,2.3300970873786406
1,28.0,8.155339805825243,3.1067961165048543,3.1067961165048543
1,29.0,8.54368932038835,3.1067961165048543,3.1067961165048543
1,30.0,13.009708737864079,4.271844660194175,4.271844660194175
1,31.0,13.980582524271846,4.271844660194175,4.271844660194175
1,32.0,14.563106796116504,4.271844660194175,4.271844660194175
1,33.0,15.145631067961165,4.271844660194175,4.271844660194175
1,34.0,15.145631067961165,4.271844660194175,4.271844660194175
1,35.0,15.339805825242719,4.271844660194175,4.271844660194175
1,36.0,26.019417475728158,4.271844660194175,4.271844660194175
1,37.0,28.7378640776699,4.271844660194175,4.271844660194175
1,38.0,29.708737864077673,4.271844660194175,4.271844660194175
1,39.0,36.116504854368934,4.271844660194175,4.271844660194175
1,40.0,36.699029126213595,4.271844660194175,4.271844660194175
1,41.0,37.0873786407767,4.271844660194175,4.271844660194175
1,42.0,37.4757281553398,4.271844660194175,4.271844660194175
1,43.0,37.4757281553398,4.271844660194175,4.271844660194175
1,44.0,37.4757281553398,4.271844660194175,4.271844660194175
1,45.0,37.4757281553398,5.631067961165048,5.631067961165048
1,46.0,37.4757281553398,9.320388349514563,9.320388349514563
1,47.0,37.4757281553398,10.87378640776699,10.87378640776699
1,48.0,37.4757281553398,10.87378640776699,10.87378640776699
1,49.0,49.12621359223301,11.650485436893204,11.650485436893204
1,50.0,53.00970873786408,11.067961165048544,11.067961165048544
1,51.0,53.786407766990294,11.650485436893204,11.650485436893204
1,52.0,54.1747572815534,11.45631067961165,11.45631067961165
1,53.0,65.24271844660194,11.262135922330096,11.262135922330096
1,54.0,68.3495145631068,14.951456310679612,14.951456310679612
1,55.0,68.54368932038835,14.757281553398057,14.757281553398057
1,56.0,71.45631067961165,17.66990291262136,17.66990291262136
1,57.0,71.84466019417476,17.66990291262136,17.66990291262136
1,58.0,72.03883495145631,19.41747572815534,19.41747572815534
1,59.0,72.42718446601941,20.388349514563107,20.388349514563107
1,60.0,72.42718446601941,25.04854368932039,17.475728155339805
1,61.0,78.05825242718447,25.24271844660194,17.864077669902912
1,62.0,78.44660194174757,26.990291262135923,19.223300970873787
1,63.0,81.16504854368932,26.601941747572816,19.02912621359223
1,64.0,81.94174757281554,28.54368932038835,19.80582524271845
1,65.0,82.52427184466019,28.155339805825243,19.611650485436893
1,66.0,82.71844660194175,31.456310679611647,22.718446601941746
1,67.0,82.71844660194175,30.87378640776699,21.553398058252426
1,68.0,82.71844660194175,31.2621359223301,21.941747572815533
1,69.0,82.71844660194175,30.679611650485437,21.74757281553398
1,70.0,89.70873786407768,31.06796116504854,22.330097087378643
1,71.0,90.09708737864077,37.0873786407767,27.766990291262132
1,72.0,92.62135922330097,39.41747572815534,30.29126213592233
1,73.0,92.81553398058252,44.46601941747573,34.368932038834956
1,74.0,93.00970873786409,51.6504854368932,40.58252427184466
1,75.0,93.20388349514563,58.252427184466015,46.601941747572816
