"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1,1.0,5150000.0,3.8834951456310676,0.0,0.0,30.87378640776699,0.0,0.0
1,2.0,5150000.0,4.466019417475728,0.0,0.0,63.883495145631066,0.0,0.0
1,3.0,5150000.0,4.660194174757281,0.0,0.0,68.15533980582525,0.0,0.0
1,4.0,5150000.0,5.048543689320388,0.0,0.0,70.09708737864078,0.0,0.0
1,5.0,5150000.0,5.242718446601942,0.0,0.0,70.87378640776699,0.0,0.0
1,6.0,5150000.0,5.242718446601942,0.0,0.0,71.06796116504854,0.0,0.0
1,7.0,5150000.0,5.242718446601942,0.0,0.0,71.26213592233009,0.0,0.0
1,8.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,9.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,10.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,11.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,12.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,13.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,14.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,15.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,16.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,17.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,18.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,19.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,20.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,21.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,22.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,23.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,24.0,5150000.0,5.242718446601942,0.0,0.0,71.45631067961165,0.0,0.0
1,25.0,5150000.0,5.242718446601942,0.5825242718446602,0.5825242718446602,71.45631067961165,0.0,0.0
1,26.0,5150000.0,5.242718446601942,1.7475728155339807,1.7475728155339807,71.45631067961165,0.0,0.0
1,27.0,5150000.0,5.242718446601942,1.7475728155339807,1.7475728155339807,71.45631067961165,0.0,0.0
1,28.0,5150000.0,6.990291262135923,2.3300970873786406,2.3300970873786406,71.45631067961165,0.0,0.0
1,29.0,5150000.0,7.3786407766990285,2.3300970873786406,2.3300970873786406,71.45631067961165,0.0,0.0
1,30.0,5150000.0,11.067961165048544,3.8834951456310676,3.8834951456310676,71.45631067961165,0.0,0.0
1,31.0,5150000.0,11.45631067961165,4.077669902912621,4.077669902912621,71.45631067961165,0.0,0.0
1,32.0,5150000.0,12.233009708737864,4.077669902912621,4.077669902912621,71.45631067961165,0.0,0.0
1,33.0,5150000.0,12.427184466019417,4.077669902912621,4.077669902912621,71.45631067961165,0.0,0.0
1,34.0,5150000.0,12.62135922330097,4.077669902912621,4.077669902912621,71.45631067961165,0.0,0.0
1,35.0,5150000.0,12.62135922330097,4.077669902912621,4.077669902912621,71.45631067961165,0.0,0.0
1,36.0,5150000.0,23.106796116504853,4.077669902912621,4.077669902912621,71.45631067961165,0.0,0.0
1,37.0,5150000.0,24.660194174757283,4.077669902912621,4.077669902912621,71.45631067961165,62.33009708737865,62.33009708737865
1,38.0,5150000.0,25.8252427184466,4.077669902912621,4.077669902912621,71.45631067961165,67.37864077669903,67.37864077669903
1,39.0,5150000.0,33.78640776699029,4.077669902912621,4.077669902912621,71.45631067961165,69.51456310679612,69.51456310679612
1,40.0,5150000.0,36.50485436893204,4.077669902912621,4.077669902912621,71.45631067961165,70.29126213592232,70.29126213592232
