"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1674609971,5.14,1,20,23.34,72.09,500,0,7.5,515,1
3,1674634771,5.14,1,20,23.34,72.09,500,0,7.5,515,1
5,1674642519,5.14,1,20,23.34,72.09,500,0,7.5,515,1
7,1674651448,5.14,1,20,23.34,72.09,500,0,7.5,515,1
9,1674662211,5.14,1,20,23.34,72.09,500,0,7.5,515,1
2,1674611312,5.14,1,20,23.34,72.09,500,0,7.5,515,1
4,1674634776,5.14,1,20,23.34,72.09,500,0,7.5,515,1
6,1674647608,5.14,1,20,23.34,72.09,500,0,7.5,515,1
8,1674658111,5.14,1,20,23.34,72.09,500,0,7.5,515,1
10,1674667862,5.14,1,20,23.34,72.09,500,0,7.5,515,1
