"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1577765097,5.14,1,50,23.34,72.09,500,0,7.5,515,3
2,1577771265,5.14,1,50,23.34,72.09,500,0,7.5,515,3
3,1577775156,5.14,1,50,23.34,72.09,500,0,7.5,515,3
4,1577776943,5.14,1,50,23.34,72.09,500,0,7.5,515,3
5,1577777807,5.14,1,50,23.34,72.09,500,0,7.5,515,3
6,1577778983,5.14,1,50,23.34,72.09,500,0,7.5,515,3
7,1577779923,5.14,1,50,23.34,72.09,500,0,7.5,515,3
8,1577780611,5.14,1,50,23.34,72.09,500,0,7.5,515,3
9,1577781321,5.14,1,50,23.34,72.09,500,0,7.5,515,3
10,1577781840,5.14,1,50,23.34,72.09,500,0,7.5,515,3
