"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1670453746,5.14,1,50,23.34,72.09,500,0,7.5,515,1
3,1670479175,5.14,1,50,23.34,72.09,500,0,7.5,515,3
5,1670481085,5.14,1,50,23.34,72.09,500,0,7.5,515,2
7,1670482918,5.14,1,50,23.34,72.09,500,0,7.5,515,1
9,1670497194,5.14,1,50,23.34,72.09,500,0,7.5,515,3
11,1670498177,5.14,1,50,23.34,72.09,500,0,7.5,515,2
2,1670453918,5.14,1,50,23.34,72.09,500,0,7.5,515,2
4,1670466948,5.14,1,50,23.34,72.09,500,0,7.5,515,1
6,1670483888,5.14,1,50,23.34,72.09,500,0,7.5,515,3
8,1670485066,5.14,1,50,23.34,72.09,500,0,7.5,515,2
10,1670486775,5.14,1,50,23.34,72.09,500,0,7.5,515,1
12,1670498856,5.14,1,50,23.34,72.09,500,0,7.5,515,3
