"run","tick","BefallGR","BefallGRsicht","BefallGRertrag"
1,1.0,3.6893203883495143,0.0,0.0
1,2.0,4.271844660194175,0.0,0.0
1,3.0,4.466019417475728,0.0,0.0
1,4.0,4.660194174757281,0.0,0.0
1,5.0,4.660194174757281,0.0,0.0
1,6.0,4.660194174757281,0.0,0.0
1,7.0,4.660194174757281,0.0,0.0
1,8.0,4.660194174757281,0.0,0.0
1,9.0,4.660194174757281,0.0,0.0
1,10.0,4.660194174757281,0.0,0.0
1,11.0,4.660194174757281,0.0,0.0
1,12.0,4.660194174757281,0.0,0.0
1,13.0,4.660194174757281,0.0,0.0
1,14.0,4.660194174757281,0.0,0.0
1,15.0,4.660194174757281,0.0,0.0
1,16.0,4.660194174757281,0.0,0.0
1,17.0,4.660194174757281,0.0,0.0
1,18.0,4.660194174757281,0.0,0.0
1,19.0,4.660194174757281,0.0,0.0
1,20.0,4.660194174757281,0.0,0.0
1,21.0,4.660194174757281,0.0,0.0
1,22.0,4.660194174757281,0.0,0.0
1,23.0,4.660194174757281,0.0,0.0
1,24.0,4.660194174757281,0.0,0.0
1,25.0,4.660194174757281,0.7766990291262136,0.7766990291262136
1,26.0,4.660194174757281,1.7475728155339807,1.7475728155339807
1,27.0,4.660194174757281,1.7475728155339807,1.7475728155339807
1,28.0,6.407766990291262,2.3300970873786406,2.3300970873786406
1,29.0,6.407766990291262,2.3300970873786406,2.3300970873786406
1,30.0,10.29126213592233,3.6893203883495143,3.6893203883495143
1,31.0,10.679611650485436,4.077669902912621,4.077669902912621
1,32.0,10.679611650485436,4.077669902912621,4.077669902912621
1,33.0,11.067961165048544,3.8834951456310676,3.8834951456310676
1,34.0,11.262135922330096,4.077669902912621,4.077669902912621
1,35.0,11.262135922330096,4.077669902912621,4.077669902912621
1,36.0,21.16504854368932,3.8834951456310676,3.8834951456310676
1,37.0,23.689320388349515,3.8834951456310676,3.8834951456310676
1,38.0,24.07766990291262,3.8834951456310676,3.8834951456310676
1,39.0,30.679611650485437,3.8834951456310676,3.8834951456310676
1,40.0,31.650485436893206,3.8834951456310676,3.8834951456310676
1,41.0,32.81553398058252,3.8834951456310676,3.8834951456310676
