"run","tick","BefallGR","BefallGRsicht","BefallGRertrag"
1,1.0,4.660194174757281,0.0,0.0
1,2.0,5.631067961165048,0.0,0.0
1,3.0,5.631067961165048,0.0,0.0
1,4.0,5.631067961165048,0.0,0.0
1,5.0,5.825242718446602,0.0,0.0
1,6.0,6.019417475728155,0.0,0.0
1,7.0,6.019417475728155,0.0,0.0
1,8.0,6.019417475728155,0.0,0.0
1,9.0,6.019417475728155,0.0,0.0
1,10.0,6.019417475728155,0.0,0.0
1,11.0,6.019417475728155,0.0,0.0
1,12.0,6.019417475728155,0.0,0.0
1,13.0,6.019417475728155,0.0,0.0
1,14.0,6.019417475728155,0.0,0.0
1,15.0,6.019417475728155,0.0,0.0
1,16.0,6.019417475728155,0.0,0.0
1,17.0,6.019417475728155,0.0,0.0
1,18.0,6.019417475728155,0.0,0.0
1,19.0,6.019417475728155,0.0,0.0
1,20.0,6.019417475728155,0.0,0.0
1,21.0,6.019417475728155,0.0,0.0
1,22.0,6.019417475728155,0.0,0.0
1,23.0,6.019417475728155,0.0,0.0
1,24.0,6.019417475728155,0.0,0.0
1,25.0,6.019417475728155,0.5825242718446602,0.5825242718446602
1,26.0,6.019417475728155,1.9417475728155338,1.9417475728155338
1,27.0,6.019417475728155,1.9417475728155338,1.9417475728155338
1,28.0,7.572815533980583,3.300970873786408,3.300970873786408
1,29.0,7.961165048543689,3.4951456310679614,3.4951456310679614
1,30.0,12.03883495145631,4.660194174757281,4.660194174757281
1,31.0,13.203883495145632,4.854368932038835,4.854368932038835
1,32.0,13.592233009708737,4.660194174757281,4.660194174757281
1,33.0,13.78640776699029,4.854368932038835,4.854368932038835
1,34.0,14.174757281553399,4.660194174757281,4.660194174757281
1,35.0,14.36893203883495,4.660194174757281,4.660194174757281
1,36.0,25.436893203883493,4.854368932038835,4.854368932038835
1,37.0,26.601941747572816,4.854368932038835,4.854368932038835
1,38.0,27.96116504854369,4.660194174757281,4.660194174757281
1,39.0,35.92233009708738,4.660194174757281,4.660194174757281
1,40.0,36.310679611650485,4.854368932038835,4.854368932038835
1,41.0,37.0873786407767,4.854368932038835,4.854368932038835
1,42.0,37.4757281553398,4.854368932038835,4.854368932038835
1,43.0,37.4757281553398,4.660194174757281,4.660194174757281
1,44.0,37.86407766990291,4.854368932038835,4.854368932038835
1,45.0,37.86407766990291,5.242718446601942,5.242718446601942
1,46.0,38.05825242718446,7.184466019417475,7.184466019417475
1,47.0,38.05825242718446,9.70873786407767,9.70873786407767
1,48.0,38.05825242718446,9.514563106796116,9.514563106796116
1,49.0,49.51456310679612,10.679611650485436,10.679611650485436
1,50.0,53.592233009708735,10.679611650485436,10.679611650485436
1,51.0,55.33980582524271,10.485436893203884,10.485436893203884
1,52.0,55.72815533980583,10.485436893203884,10.485436893203884
1,53.0,64.85436893203882,10.485436893203884,10.485436893203884
1,54.0,67.37864077669903,11.844660194174757,11.844660194174757
1,55.0,67.57281553398057,11.844660194174757,11.844660194174757
1,56.0,69.70873786407768,15.145631067961165,15.145631067961165
1,57.0,69.70873786407768,15.145631067961165,15.145631067961165
1,58.0,69.70873786407768,19.02912621359223,19.02912621359223
1,59.0,69.70873786407768,19.02912621359223,19.02912621359223
1,60.0,69.90291262135922,23.300970873786408,16.893203883495143
1,61.0,75.33980582524272,24.07766990291262,17.0873786407767
1,62.0,75.72815533980582,26.601941747572816,19.02912621359223
1,63.0,78.64077669902912,26.601941747572816,18.640776699029125
1,64.0,78.64077669902912,28.7378640776699,20.97087378640777
1,65.0,78.83495145631068,28.54368932038835,20.97087378640777
