"run","tick","BefallGR","BefallGRsicht","BefallGRertrag"
1,1.0,2.912621359223301,0.0,0.0
1,2.0,3.6893203883495143,0.0,0.0
1,3.0,3.8834951456310676,0.0,0.0
1,4.0,4.077669902912621,0.0,0.0
1,5.0,4.077669902912621,0.0,0.0
1,6.0,4.077669902912621,0.0,0.0
1,7.0,4.077669902912621,0.0,0.0
1,8.0,4.077669902912621,0.0,0.0
1,9.0,4.077669902912621,0.0,0.0
1,10.0,4.077669902912621,0.0,0.0
1,11.0,4.077669902912621,0.0,0.0
1,12.0,4.077669902912621,0.0,0.0
1,13.0,4.077669902912621,0.0,0.0
1,14.0,4.077669902912621,0.0,0.0
1,15.0,4.077669902912621,0.0,0.0
1,16.0,4.077669902912621,0.0,0.0
1,17.0,4.077669902912621,0.0,0.0
1,18.0,4.077669902912621,0.0,0.0
1,19.0,4.077669902912621,0.0,0.0
1,20.0,4.077669902912621,0.0,0.0
1,21.0,4.077669902912621,0.0,0.0
1,22.0,4.077669902912621,0.0,0.0
1,23.0,4.077669902912621,0.0,0.0
1,24.0,4.077669902912621,0.0,0.0
1,25.0,4.077669902912621,0.7766990291262136,0.7766990291262136
1,26.0,4.077669902912621,1.5533980582524272,1.5533980582524272
1,27.0,4.077669902912621,1.5533980582524272,1.5533980582524272
1,28.0,5.436893203883495,2.3300970873786406,2.3300970873786406
1,29.0,6.019417475728155,2.524271844660194,2.524271844660194
1,30.0,9.320388349514563,3.1067961165048543,3.1067961165048543
1,31.0,9.902912621359224,3.1067961165048543,3.1067961165048543
1,32.0,10.29126213592233,3.1067961165048543,3.1067961165048543
1,33.0,10.485436893203884,3.1067961165048543,3.1067961165048543
1,34.0,10.485436893203884,3.1067961165048543,3.1067961165048543
1,35.0,10.87378640776699,3.1067961165048543,3.1067961165048543
1,36.0,18.83495145631068,3.1067961165048543,3.1067961165048543
1,37.0,20.776699029126213,3.1067961165048543,3.1067961165048543
1,38.0,20.97087378640777,3.1067961165048543,3.1067961165048543
1,39.0,27.378640776699033,3.1067961165048543,3.1067961165048543
1,40.0,29.320388349514566,3.1067961165048543,3.1067961165048543
1,41.0,29.514563106796114,3.1067961165048543,3.1067961165048543
1,42.0,30.485436893203882,3.1067961165048543,3.1067961165048543
1,43.0,30.485436893203882,3.1067961165048543,3.1067961165048543
1,44.0,30.485436893203882,3.1067961165048543,3.1067961165048543
1,45.0,30.485436893203882,3.8834951456310676,3.8834951456310676
1,46.0,30.485436893203882,6.019417475728155,6.019417475728155
1,47.0,30.485436893203882,7.3786407766990285,7.3786407766990285
1,48.0,30.485436893203882,7.184466019417475,7.184466019417475
1,49.0,40.97087378640777,8.155339805825243,8.155339805825243
1,50.0,45.63106796116505,8.155339805825243,8.155339805825243
1,51.0,47.37864077669903,8.349514563106796,8.349514563106796
1,52.0,47.57281553398058,8.155339805825243,8.155339805825243
1,53.0,58.64077669902913,7.766990291262135,7.766990291262135
1,54.0,61.74757281553398,10.679611650485436,10.679611650485436
1,55.0,62.5242718446602,10.29126213592233,10.29126213592233
1,56.0,65.4368932038835,12.62135922330097,12.62135922330097
1,57.0,65.4368932038835,12.62135922330097,12.62135922330097
1,58.0,65.8252427184466,15.339805825242719,15.339805825242719
1,59.0,66.01941747572816,14.757281553398057,14.757281553398057
1,60.0,66.01941747572816,18.058252427184467,13.203883495145632
1,61.0,74.9514563106796,18.058252427184467,13.203883495145632
1,62.0,75.53398058252428,20.0,15.145631067961165
1,63.0,78.25242718446603,19.80582524271845,14.563106796116504
1,64.0,78.25242718446603,20.97087378640777,15.145631067961165
1,65.0,78.25242718446603,21.74757281553398,15.53398058252427
1,66.0,78.44660194174757,22.718446601941746,17.0873786407767
1,67.0,78.44660194174757,22.52427184466019,16.699029126213592
1,68.0,78.44660194174757,22.9126213592233,16.893203883495143
1,69.0,78.44660194174757,23.495145631067963,17.475728155339805
1,70.0,85.8252427184466,22.9126213592233,16.893203883495143
1,71.0,86.2135922330097,28.932038834951456,20.97087378640777
1,72.0,89.32038834951457,29.902912621359224,22.135922330097088
1,73.0,89.51456310679612,35.14563106796116,26.601941747572816
1,74.0,89.51456310679612,44.271844660194176,33.980582524271846
1,75.0,89.51456310679612,48.737864077669904,36.89320388349515
1,76.0,89.51456310679612,52.23300970873787,39.22330097087379
1,77.0,89.51456310679612,54.5631067961165,40.97087378640777
1,78.0,89.51456310679612,56.50485436893204,26.796116504854368
1,79.0,89.51456310679612,61.359223300970875,32.23300970873787
1,80.0,91.6504854368932,66.99029126213593,38.83495145631068
1,81.0,92.03883495145631,71.26213592233009,46.40776699029126
1,82.0,92.42718446601941,73.00970873786407,47.76699029126213
1,83.0,92.42718446601941,72.03883495145631,48.54368932038835
1,84.0,92.62135922330097,75.92233009708738,22.330097087378643
1,85.0,92.62135922330097,75.53398058252428,22.330097087378643
1,86.0,92.62135922330097,80.0,26.601941747572816
1,87.0,92.62135922330097,80.0,35.14563106796116
1,88.0,92.62135922330097,81.35922330097087,40.19417475728155
1,89.0,92.62135922330097,83.88349514563107,42.33009708737864
1,90.0,92.62135922330097,85.43689320388349,45.04854368932038
1,91.0,92.62135922330097,84.46601941747572,43.30097087378641
1,92.0,92.62135922330097,85.04854368932038,42.9126213592233
1,93.0,92.62135922330097,86.60194174757282,46.019417475728154
1,94.0,92.62135922330097,87.18446601941747,49.90291262135923
1,95.0,92.62135922330097,86.60194174757282,49.70873786407767
1,96.0,92.62135922330097,87.76699029126213,51.45631067961165
1,97.0,92.62135922330097,88.15533980582524,52.42718446601942
