"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1728172773,5.14,1,19,23.34,72.09,500,0,7.5,515,1
3,1728189142,5.14,1,19,23.34,72.09,500,0,7.5,515,3
5,1728190501,5.14,1,19,23.34,72.09,500,2,7.5,515,2
7,1728191845,5.14,1,19,23.34,72.09,500,0,7.5,515,1
9,1728197922,5.14,1,19,23.34,72.09,500,0,7.5,515,3
11,1728199110,5.14,1,19,23.34,72.09,500,2,7.5,515,2
13,1728199953,5.14,1,19,23.34,72.09,500,0,7.5,515,1
15,1728207226,5.14,1,19,23.34,72.09,500,0,7.5,515,3
17,1728207961,5.14,1,19,23.34,72.09,500,2,7.5,515,2
19,1728209117,5.14,1,19,23.34,72.09,500,0,7.5,515,1
21,1728214663,5.14,1,19,23.34,72.09,500,0,7.5,515,3
23,1728215413,5.14,1,19,23.34,72.09,500,2,7.5,515,2
25,1728216335,5.14,1,19,23.34,72.09,500,0,7.5,515,1
27,1728221929,5.14,1,19,23.34,72.09,500,0,7.5,515,3
29,1728222522,5.14,1,19,23.34,72.09,500,2,7.5,515,2
31,1728223257,5.14,1,19,23.34,72.09,500,0,7.5,515,1
33,1728229772,5.14,1,19,23.34,72.09,500,0,7.5,515,3
35,1728230475,5.14,1,19,23.34,72.09,500,2,7.5,515,2
37,1728231163,5.14,1,19,23.34,72.09,500,0,7.5,515,1
39,1728235945,5.14,1,19,23.34,72.09,500,0,7.5,515,3
41,1728236477,5.14,1,19,23.34,72.09,500,2,7.5,515,2
43,1728237039,5.14,1,19,23.34,72.09,500,0,7.5,515,1
45,1728240883,5.14,1,19,23.34,72.09,500,0,7.5,515,3
47,1728241367,5.14,1,19,23.34,72.09,500,2,7.5,515,2
49,1728241820,5.14,1,19,23.34,72.09,500,0,7.5,515,1
51,1728245695,5.14,1,19,23.34,72.09,500,0,7.5,515,3
53,1728246148,5.14,1,19,23.34,72.09,500,2,7.5,515,2
55,1728246601,5.14,1,19,23.34,72.09,500,0,7.5,515,1
57,1728249819,5.14,1,19,23.34,72.09,500,0,7.5,515,3
59,1728250273,5.14,1,19,23.34,72.09,500,2,7.5,515,2
2,1728172492,5.14,1,19,23.34,72.09,500,0,7.5,515,2
4,1728178770,5.14,1,19,23.34,72.09,500,2,7.5,515,1
6,1728184705,5.14,1,19,23.34,72.09,500,2,7.5,515,3
8,1728185892,5.14,1,19,23.34,72.09,500,0,7.5,515,2
10,1728187157,5.14,1,19,23.34,72.09,500,2,7.5,515,1
12,1728193548,5.14,1,19,23.34,72.09,500,2,7.5,515,3
14,1728194219,5.14,1,19,23.34,72.09,500,0,7.5,515,2
16,1728195360,5.14,1,19,23.34,72.09,500,2,7.5,515,1
18,1728197891,5.14,1,19,23.34,72.09,500,2,7.5,515,3
20,1728198813,5.14,1,19,23.34,72.09,500,0,7.5,515,2
22,1728200219,5.14,1,19,23.34,72.09,500,2,7.5,515,1
24,1728203133,5.14,1,19,23.34,72.09,500,2,7.5,515,3
26,1728203758,5.14,1,19,23.34,72.09,500,0,7.5,515,2
28,1728204836,5.14,1,19,23.34,72.09,500,2,7.5,515,1
30,1728207961,5.14,1,19,23.34,72.09,500,2,7.5,515,3
32,1728208648,5.14,1,19,23.34,72.09,500,0,7.5,515,2
34,1728209883,5.14,1,19,23.34,72.09,500,2,7.5,515,1
36,1728212679,5.14,1,19,23.34,72.09,500,2,7.5,515,3
38,1728213226,5.14,1,19,23.34,72.09,500,0,7.5,515,2
40,1728214101,5.14,1,19,23.34,72.09,500,2,7.5,515,1
42,1728218304,5.14,1,19,23.34,72.09,500,2,7.5,515,3
44,1728218819,5.14,1,19,23.34,72.09,500,0,7.5,515,2
46,1728219694,5.14,1,19,23.34,72.09,500,2,7.5,515,1
48,1728222632,5.14,1,19,23.34,72.09,500,2,7.5,515,3
50,1728223241,5.14,1,19,23.34,72.09,500,0,7.5,515,2
52,1728224100,5.14,1,19,23.34,72.09,500,2,7.5,515,1
54,1728228459,5.14,1,19,23.34,72.09,500,2,7.5,515,3
56,1728228959,5.14,1,19,23.34,72.09,500,0,7.5,515,2
58,1728229756,5.14,1,19,23.34,72.09,500,2,7.5,515,1
60,1728232961,5.14,1,19,23.34,72.09,500,2,7.5,515,3
