"tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1.0,3.6893203883495143,0.0,0.0,0.3883495145631068,0.0,0.0
2.0,4.660194174757281,0.0,0.0,0.5825242718446602,0.0,0.0
3.0,4.854368932038835,0.0,0.0,0.5825242718446602,0.0,0.0
4.0,5.048543689320388,0.0,0.0,0.5825242718446602,0.0,0.0
5.0,5.048543689320388,0.0,0.0,0.5825242718446602,0.0,0.0
6.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
7.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
8.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
9.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
10.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
11.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
12.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
13.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
14.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
15.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
16.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
17.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
18.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
19.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
20.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
21.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
22.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
23.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
24.0,5.242718446601942,0.0,0.0,0.5825242718446602,0.0,0.0
25.0,5.242718446601942,0.5825242718446602,0.5825242718446602,0.5825242718446602,0.0,0.0
26.0,5.242718446601942,1.5533980582524272,1.5533980582524272,0.5825242718446602,0.0,0.0
27.0,5.242718446601942,1.5533980582524272,1.5533980582524272,0.5825242718446602,0.0,0.0
28.0,6.796116504854369,2.7184466019417477,2.7184466019417477,0.5825242718446602,0.0,0.0
29.0,6.990291262135923,2.7184466019417477,2.7184466019417477,0.5825242718446602,0.0,0.0
30.0,10.29126213592233,4.077669902912621,4.077669902912621,0.5825242718446602,0.0,0.0
31.0,11.262135922330096,3.6893203883495143,3.6893203883495143,0.5825242718446602,0.0,0.0
32.0,11.650485436893204,4.077669902912621,4.077669902912621,0.5825242718446602,0.0,0.0
33.0,11.650485436893204,4.271844660194175,4.271844660194175,0.5825242718446602,0.0,0.0
34.0,11.650485436893204,3.8834951456310676,3.8834951456310676,0.5825242718446602,0.0,0.0
35.0,11.650485436893204,4.271844660194175,4.271844660194175,0.5825242718446602,0.0,0.0
36.0,22.330097087378643,3.8834951456310676,3.8834951456310676,0.5825242718446602,0.0,0.0
37.0,23.689320388349515,4.077669902912621,4.077669902912621,0.5825242718446602,0.0,0.0
38.0,24.271844660194176,3.8834951456310676,3.8834951456310676,0.5825242718446602,0.0,0.0
39.0,32.038834951456316,3.8834951456310676,3.8834951456310676,0.5825242718446602,0.3883495145631068,0.3883495145631068
40.0,34.1747572815534,4.077669902912621,4.077669902912621,0.5825242718446602,0.5825242718446602,0.5825242718446602
41.0,34.95145631067961,3.8834951456310676,3.8834951456310676,0.5825242718446602,0.5825242718446602,0.5825242718446602
42.0,35.728155339805824,4.077669902912621,4.077669902912621,0.5825242718446602,0.5825242718446602,0.5825242718446602
43.0,35.92233009708738,4.077669902912621,4.077669902912621,0.5825242718446602,0.5825242718446602,0.5825242718446602
44.0,35.92233009708738,3.8834951456310676,3.8834951456310676,0.5825242718446602,0.5825242718446602,0.5825242718446602
45.0,36.116504854368934,4.854368932038835,4.854368932038835,0.5825242718446602,0.5825242718446602,0.5825242718446602
46.0,36.116504854368934,6.990291262135923,6.990291262135923,1.3592233009708738,0.5825242718446602,0.5825242718446602
47.0,36.116504854368934,8.349514563106796,8.349514563106796,1.3592233009708738,0.5825242718446602,0.5825242718446602
48.0,36.116504854368934,8.349514563106796,8.349514563106796,1.5533980582524272,0.5825242718446602,0.5825242718446602
49.0,44.271844660194176,9.12621359223301,9.12621359223301,1.5533980582524272,0.5825242718446602,0.5825242718446602
50.0,47.96116504854369,9.12621359223301,9.12621359223301,1.5533980582524272,0.5825242718446602,0.5825242718446602
51.0,48.54368932038835,9.514563106796116,9.514563106796116,1.5533980582524272,0.5825242718446602,0.5825242718446602
52.0,49.90291262135923,9.320388349514563,9.320388349514563,1.5533980582524272,0.5825242718446602,0.5825242718446602
53.0,58.05825242718446,9.320388349514563,9.320388349514563,1.5533980582524272,0.5825242718446602,0.5825242718446602
54.0,60.38834951456311,10.679611650485436,10.679611650485436,1.5533980582524272,0.5825242718446602,0.5825242718446602
55.0,61.359223300970875,11.650485436893204,11.650485436893204,1.5533980582524272,0.5825242718446602,0.5825242718446602
56.0,63.689320388349515,13.009708737864079,13.009708737864079,1.5533980582524272,0.5825242718446602,0.5825242718446602
57.0,64.07766990291263,13.398058252427184,13.398058252427184,1.5533980582524272,0.5825242718446602,0.5825242718446602
58.0,64.27184466019418,15.922330097087379,15.922330097087379,1.5533980582524272,0.5825242718446602,0.5825242718446602
59.0,64.46601941747574,16.50485436893204,16.50485436893204,1.5533980582524272,0.5825242718446602,0.5825242718446602
60.0,64.46601941747574,21.941747572815533,13.980582524271846,1.5533980582524272,0.5825242718446602,0.0
