"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1772908938,5.14,1,20,23.34,72.09,600,0,7.5,520,2
3,-1772902656,5.14,1,20,23.34,72.09,600,0,7.5,520,2
5,-1772899372,5.14,1,20,23.34,72.09,600,0,7.5,520,2
7,-1772896949,5.14,1,20,23.34,72.09,600,0,7.5,520,2
9,-1772895543,5.14,1,20,23.34,72.09,600,0,7.5,520,2
11,-1772894671,5.14,1,20,23.34,72.09,600,0,7.5,520,2
13,-1772893852,5.14,1,20,23.34,72.09,600,0,7.5,520,2
15,-1772892598,5.14,1,20,23.34,72.09,600,0,7.5,520,2
17,-1772891781,5.14,1,20,23.34,72.09,600,0,7.5,520,2
19,-1772891179,5.14,1,20,23.34,72.09,600,0,7.5,520,2
21,-1772890450,5.14,1,20,23.34,72.09,600,0,7.5,520,2
23,-1772889822,5.14,1,20,23.34,72.09,600,0,7.5,520,2
25,-1772889104,5.14,1,20,23.34,72.09,600,0,7.5,520,2
27,-1772888583,5.14,1,20,23.34,72.09,600,0,7.5,520,2
29,-1772887783,5.14,1,20,23.34,72.09,600,0,7.5,520,2
31,-1772886684,5.14,1,20,23.34,72.09,600,0,7.5,520,2
33,-1772885826,5.14,1,20,23.34,72.09,600,0,7.5,520,2
35,-1772884991,5.14,1,20,23.34,72.09,600,0,7.5,520,2
37,-1772884352,5.14,1,20,23.34,72.09,600,0,7.5,520,2
39,-1772883658,5.14,1,20,23.34,72.09,600,0,7.5,520,2
41,-1772883008,5.14,1,20,23.34,72.09,600,0,7.5,520,2
43,-1772882479,5.14,1,20,23.34,72.09,600,0,7.5,520,2
45,-1772881800,5.14,1,20,23.34,72.09,600,0,7.5,520,2
47,-1772881239,5.14,1,20,23.34,72.09,600,0,7.5,520,2
49,-1772879473,5.14,1,20,23.34,72.09,600,0,7.5,520,2
2,-1772908888,5.14,1,20,23.34,72.09,600,0,7.5,520,2
4,-1772901029,5.14,1,20,23.34,72.09,600,0,7.5,520,2
6,-1772897930,5.14,1,20,23.34,72.09,600,0,7.5,520,2
8,-1772896316,5.14,1,20,23.34,72.09,600,0,7.5,520,2
10,-1772895317,5.14,1,20,23.34,72.09,600,0,7.5,520,2
12,-1772894461,5.14,1,20,23.34,72.09,600,0,7.5,520,2
14,-1772893601,5.14,1,20,23.34,72.09,600,0,7.5,520,2
16,-1772892272,5.14,1,20,23.34,72.09,600,0,7.5,520,2
18,-1772891543,5.14,1,20,23.34,72.09,600,0,7.5,520,2
20,-1772890901,5.14,1,20,23.34,72.09,600,0,7.5,520,2
22,-1772890218,5.14,1,20,23.34,72.09,600,0,7.5,520,2
24,-1772889569,5.14,1,20,23.34,72.09,600,0,7.5,520,2
26,-1772889086,5.14,1,20,23.34,72.09,600,0,7.5,520,2
28,-1772888251,5.14,1,20,23.34,72.09,600,0,7.5,520,2
30,-1772887492,5.14,1,20,23.34,72.09,600,0,7.5,520,2
32,-1772886439,5.14,1,20,23.34,72.09,600,0,7.5,520,2
34,-1772885453,5.14,1,20,23.34,72.09,600,0,7.5,520,2
36,-1772884769,5.14,1,20,23.34,72.09,600,0,7.5,520,2
38,-1772884129,5.14,1,20,23.34,72.09,600,0,7.5,520,2
40,-1772883501,5.14,1,20,23.34,72.09,600,0,7.5,520,2
42,-1772883049,5.14,1,20,23.34,72.09,600,0,7.5,520,2
44,-1772882029,5.14,1,20,23.34,72.09,600,0,7.5,520,2
46,-1772881170,5.14,1,20,23.34,72.09,600,0,7.5,520,2
48,-1772879529,5.14,1,20,23.34,72.09,600,0,7.5,520,2
50,-1772878394,5.14,1,20,23.34,72.09,600,0,7.5,520,2
