"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,80,2,2080,3,257478356,5.14,1,1,23.34,72.09,2000,1,2,7.5
3,80,2,2080,3,257489349,5.14,1,1,23.34,72.09,2000,1,2,7.5
5,80,2,2080,3,257494897,5.14,1,1,23.34,72.09,2000,1,2,7.5
7,80,2,2080,3,257499472,5.14,1,1,23.34,72.09,2000,1,2,7.5
9,80,2,2080,3,257503038,5.14,1,1,23.34,72.09,2000,1,2,7.5
2,80,2,2080,3,257478553,5.14,1,1,23.34,72.09,2000,1,2,7.5
4,80,2,2080,3,257490721,5.14,1,1,23.34,72.09,2000,1,2,7.5
6,80,2,2080,3,257496549,5.14,1,1,23.34,72.09,2000,1,2,7.5
8,80,2,2080,3,257500517,5.14,1,1,23.34,72.09,2000,1,2,7.5
10,80,2,2080,3,257503979,5.14,1,1,23.34,72.09,2000,1,2,7.5
