"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,112.0,112.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,10478.0,4173.0,6305.0,3025.0,880.0,2145.0,9871.0,3566.0,6305.0,9398.0,1657.0,7149.0,2203063.0,194690.0,1899915.0,3.0,0.0,17.0,1592.0,7345.0,2053.0,231.0,1426.0,5557.0
3,166.0,122.0,110.0,12.0,2.0,2.0,0.0,85.0,85.0,0.0,10478.0,4173.0,6305.0,3018.0,873.0,2145.0,9880.0,3575.0,6305.0,9844.0,1841.0,7521.0,2209121.0,196761.0,1906505.0,3.0,0.0,17.0,1839.0,7186.0,2658.0,274.0,1567.0,5682.0
5,166.0,104.0,104.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,10576.0,4206.0,6370.0,2940.0,860.0,2080.0,9955.0,3585.0,6370.0,9321.0,1759.0,7219.0,2189228.0,188314.0,1890142.0,3.0,0.0,17.0,1652.0,7146.0,2175.0,257.0,1502.0,5567.0
7,166.0,129.0,118.0,11.0,2.0,2.0,0.0,78.0,78.0,0.0,10476.0,4171.0,6305.0,3085.0,875.0,2210.0,9866.0,3561.0,6305.0,9632.0,1645.0,7323.0,2228090.0,198226.0,1921429.0,3.0,0.0,17.0,1672.0,7416.0,2216.0,259.0,1386.0,5651.0
9,166.0,130.0,118.0,12.0,2.0,2.0,0.0,80.0,80.0,0.0,10491.0,4186.0,6305.0,3020.0,875.0,2145.0,9887.0,3582.0,6305.0,10105.0,2301.0,7977.0,2212766.0,193493.0,1909309.0,3.0,0.0,17.0,2230.0,7347.0,2758.0,328.0,1973.0,5747.0
2,166.0,92.0,92.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,10540.0,4173.0,6367.0,3080.0,870.0,2210.0,9880.0,3575.0,6305.0,8598.0,1691.0,6798.0,2219163.0,198681.0,1915049.0,3.0,0.0,17.0,1563.0,6596.0,2002.0,263.0,1428.0,5235.0
4,166.0,121.0,110.0,11.0,2.0,2.0,0.0,86.0,86.0,0.0,10491.0,4186.0,6305.0,2945.0,865.0,2080.0,9888.0,3583.0,6305.0,10142.0,2261.0,8042.0,2210811.0,190119.0,1908403.0,3.0,0.0,17.0,2200.0,7475.0,2667.0,316.0,1945.0,5842.0
6,166.0,129.0,118.0,11.0,0.0,0.0,0.0,87.0,87.0,0.0,10478.0,4173.0,6305.0,2945.0,865.0,2080.0,9884.0,3579.0,6305.0,10415.0,1952.0,8016.0,2179207.0,187604.0,1882859.0,3.0,0.0,17.0,1993.0,7984.0,2431.0,304.0,1648.0,6023.0
8,166.0,115.0,112.0,3.0,2.0,2.0,0.0,75.0,75.0,0.0,10576.0,4206.0,6370.0,2962.0,882.0,2080.0,9967.0,3597.0,6370.0,10464.0,2072.0,7811.0,2200443.0,192752.0,1901238.0,3.0,0.0,17.0,1945.0,7720.0,2744.0,322.0,1750.0,5866.0
10,166.0,146.0,135.0,11.0,0.0,0.0,0.0,93.0,93.0,0.0,10553.0,4186.0,6367.0,3090.0,880.0,2210.0,9890.0,3585.0,6305.0,10753.0,1837.0,8062.0,2214314.0,197342.0,1911839.0,3.0,0.0,17.0,1899.0,8235.0,2518.0,254.0,1583.0,6163.0
