"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour","pestCount","GRsichtCount","GRertragCount","septoriaCount","STsichtCount","STertragCount"
1,1.0,5150000.0,0.3883495145631068,0.0,0.0,17.475728155339805,0.0,0.0,3.0,0.0,5,0.0,0.0,301,0.0,0.0
1,2.0,5150000.0,0.9708737864077669,0.0,0.0,45.63106796116505,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,3.0,5150000.0,1.3592233009708738,0.0,0.0,49.51456310679612,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,4.0,5150000.0,1.3592233009708738,0.0,0.0,52.62135922330097,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,5.0,5150000.0,1.5533980582524272,0.0,0.0,53.592233009708735,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,6.0,5150000.0,1.5533980582524272,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,7.0,5150000.0,1.5533980582524272,0.0,0.0,54.5631067961165,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,8.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,9.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,10.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,11.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,12.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,13.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,14.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,15.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,16.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,17.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,18.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,19.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,20.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,21.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,22.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,23.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,24.0,5150000.0,1.5533980582524272,0.0,0.0,54.757281553398066,0.0,0.0,3.0,0.0,6,0.0,0.0,301,0.0,0.0
1,25.0,5150000.0,1.5533980582524272,0.3883495145631068,0.3883495145631068,54.757281553398066,0.0,0.0,3.0,0.0,6,2.0,2.0,301,0.0,0.0
1,26.0,5150000.0,1.5533980582524272,0.5825242718446602,0.5825242718446602,54.757281553398066,0.0,0.0,3.0,0.0,6,3.0,3.0,301,0.0,0.0
1,27.0,5150000.0,1.5533980582524272,0.5825242718446602,0.5825242718446602,54.757281553398066,0.0,0.0,3.0,0.0,7,3.0,3.0,301,0.0,0.0
1,28.0,5150000.0,1.7475728155339807,0.9708737864077669,0.9708737864077669,54.757281553398066,0.0,0.0,3.0,0.0,7,5.0,5.0,301,0.0,0.0
1,29.0,5150000.0,1.7475728155339807,0.9708737864077669,0.9708737864077669,54.757281553398066,0.0,0.0,3.0,0.0,8,5.0,5.0,301,0.0,0.0
1,30.0,5150000.0,1.9417475728155338,1.1650485436893203,1.1650485436893203,54.757281553398066,0.0,0.0,3.0,0.0,8,6.0,6.0,301,0.0,0.0
1,31.0,5150000.0,1.9417475728155338,1.1650485436893203,1.1650485436893203,54.757281553398066,43.689320388349515,43.689320388349515,3.0,0.0,8,6.0,6.0,301,300.0,300.0
1,32.0,5150000.0,2.1359223300970873,1.1650485436893203,1.1650485436893203,54.757281553398066,50.679611650485434,50.679611650485434,3.0,0.0,8,6.0,6.0,301,901.0,901.0
1,33.0,5150000.0,2.3300970873786406,1.1650485436893203,1.1650485436893203,54.757281553398066,52.23300970873787,52.23300970873787,3.0,0.0,8,6.0,6.0,301,1803.0,1803.0
1,34.0,5150000.0,2.3300970873786406,1.1650485436893203,1.1650485436893203,54.757281553398066,53.398058252427184,53.398058252427184,3.0,0.0,8,6.0,6.0,301,3006.0,3006.0
1,35.0,5150000.0,2.3300970873786406,1.1650485436893203,1.1650485436893203,54.757281553398066,53.980582524271846,53.980582524271846,3.0,0.0,10,6.0,6.0,301,4510.0,4510.0
1,36.0,5150000.0,2.7184466019417477,1.1650485436893203,1.1650485436893203,54.757281553398066,53.980582524271846,53.980582524271846,3.0,0.0,10,6.0,6.0,301,6315.0,6315.0
1,37.0,5150000.0,2.7184466019417477,1.1650485436893203,1.1650485436893203,54.757281553398066,54.1747572815534,54.1747572815534,3.0,0.0,10,6.0,6.0,301,8421.0,8421.0
1,38.0,5150000.0,2.7184466019417477,1.1650485436893203,1.1650485436893203,54.757281553398066,54.36893203883495,54.36893203883495,3.0,0.0,11,6.0,6.0,301,10828.0,10828.0
1,39.0,5150000.0,2.912621359223301,1.1650485436893203,1.1650485436893203,54.757281553398066,54.757281553398066,54.757281553398066,3.0,0.0,11,6.0,6.0,301,13536.0,13536.0
1,40.0,5150000.0,2.912621359223301,1.1650485436893203,1.1650485436893203,54.757281553398066,54.757281553398066,54.757281553398066,3.0,0.0,11,6.0,6.0,301,16545.0,16545.0
1,41.0,5150000.0,2.912621359223301,1.1650485436893203,1.1650485436893203,54.757281553398066,54.757281553398066,54.757281553398066,3.0,0.0,11,6.0,6.0,301,19855.0,19855.0
1,42.0,5150000.0,2.912621359223301,1.1650485436893203,1.1650485436893203,54.757281553398066,54.757281553398066,54.757281553398066,3.0,0.0,11,6.0,6.0,301,23466.0,23466.0
1,43.0,5150000.0,2.912621359223301,1.1650485436893203,1.1650485436893203,54.757281553398066,54.757281553398066,54.757281553398066,3.0,0.0,11,6.0,6.0,301,27378.0,27378.0
1,44.0,5150000.0,2.912621359223301,1.1650485436893203,1.1650485436893203,54.757281553398066,54.757281553398066,54.757281553398066,3.0,0.0,11,6.0,6.0,301,31591.0,31591.0
1,45.0,5150000.0,2.912621359223301,1.3592233009708738,1.3592233009708738,54.757281553398066,54.757281553398066,54.757281553398066,3.0,0.0,11,7.0,7.0,320,36105.0,36105.0
1,46.0,5150000.0,2.912621359223301,1.3592233009708738,1.3592233009708738,56.116504854368934,54.757281553398066,54.757281553398066,3.0,0.0,11,7.0,7.0,320,40920.0,40920.0
1,47.0,5150000.0,2.912621359223301,1.5533980582524272,1.5533980582524272,56.116504854368934,54.757281553398066,54.757281553398066,3.0,0.0,11,8.0,8.0,320,46036.0,46036.0
1,48.0,5150000.0,2.912621359223301,1.5533980582524272,1.5533980582524272,56.116504854368934,54.757281553398066,54.757281553398066,3.0,0.0,14,8.0,8.0,320,51453.0,51453.0
1,49.0,5150000.0,3.4951456310679614,1.5533980582524272,1.5533980582524272,56.310679611650485,54.757281553398066,54.757281553398066,3.0,0.0,16,8.0,8.0,320,57171.0,57171.0
1,50.0,5150000.0,3.8834951456310676,1.5533980582524272,1.5533980582524272,56.310679611650485,54.757281553398066,54.757281553398066,3.0,0.0,16,8.0,8.0,320,63190.0,63190.0
1,51.0,5150000.0,3.8834951456310676,1.5533980582524272,1.5533980582524272,56.310679611650485,54.757281553398066,54.757281553398066,3.0,0.0,16,8.0,8.0,320,69510.0,69510.0
1,52.0,5150000.0,3.8834951456310676,1.5533980582524272,1.5533980582524272,56.310679611650485,54.757281553398066,54.757281553398066,3.0,0.0,17,8.0,8.0,320,76131.0,76131.0
1,53.0,5150000.0,4.271844660194175,1.5533980582524272,1.5533980582524272,56.310679611650485,54.757281553398066,54.757281553398066,3.0,0.0,17,8.0,8.0,320,83053.0,83053.0
1,54.0,5150000.0,4.271844660194175,1.9417475728155338,1.9417475728155338,56.310679611650485,54.757281553398066,54.757281553398066,3.0,0.0,18,10.0,10.0,320,90276.0,90276.0
1,55.0,5150000.0,4.466019417475728,1.9417475728155338,1.9417475728155338,56.310679611650485,54.757281553398066,54.757281553398066,3.0,0.0,18,10.0,10.0,320,97800.0,97800.0
1,56.0,5150000.0,4.466019417475728,1.9417475728155338,1.9417475728155338,56.310679611650485,54.757281553398066,54.757281553398066,3.0,0.0,18,10.0,10.0,320,105625.0,105625.0
1,57.0,5150000.0,4.466019417475728,1.9417475728155338,1.9417475728155338,56.310679611650485,54.757281553398066,54.757281553398066,3.0,0.0,18,10.0,10.0,320,113751.0,113751.0
1,58.0,5150000.0,4.660194174757281,1.9417475728155338,1.9417475728155338,56.310679611650485,54.757281553398066,54.757281553398066,3.0,0.0,18,10.0,10.0,320,122178.0,122178.0
1,59.0,5150000.0,4.660194174757281,1.9417475728155338,1.9417475728155338,56.310679611650485,54.757281553398066,54.757281553398066,3.0,0.0,18,10.0,10.0,320,130906.0,130906.0
1,60.0,5150000.0,4.660194174757281,1.9417475728155338,1.5533980582524272,56.310679611650485,54.757281553398066,42.13592233009709,3.0,0.0,18,10.0,8.0,320,139935.0,137055.0
1,61.0,5150000.0,4.660194174757281,1.9417475728155338,1.5533980582524272,56.310679611650485,54.757281553398066,42.13592233009709,3.0,0.0,18,10.0,8.0,320,149265.0,143409.0
1,62.0,5150000.0,4.660194174757281,2.1359223300970873,1.5533980582524272,56.310679611650485,54.757281553398066,42.13592233009709,3.0,0.0,18,11.0,8.0,320,158896.0,149968.0
1,63.0,5150000.0,4.660194174757281,2.1359223300970873,1.5533980582524272,56.310679611650485,54.757281553398066,42.13592233009709,3.0,0.0,18,11.0,8.0,320,168828.0,156732.0
1,64.0,5150000.0,4.660194174757281,2.1359223300970873,1.5533980582524272,56.310679611650485,54.757281553398066,42.13592233009709,3.0,0.0,18,11.0,8.0,320,179061.0,163701.0
1,65.0,5150000.0,4.660194174757281,2.1359223300970873,1.5533980582524272,56.310679611650485,54.757281553398066,42.13592233009709,3.0,0.0,18,11.0,8.0,320,189595.0,170875.0
1,66.0,5150000.0,4.660194174757281,2.1359223300970873,1.5533980582524272,56.310679611650485,54.757281553398066,42.13592233009709,3.0,0.0,18,11.0,8.0,320,200430.0,178254.0
1,67.0,5150000.0,4.660194174757281,2.1359223300970873,1.5533980582524272,56.310679611650485,54.757281553398066,42.13592233009709,3.0,0.0,18,11.0,8.0,320,211566.0,185838.0
1,68.0,5150000.0,4.660194174757281,2.1359223300970873,1.5533980582524272,56.310679611650485,54.757281553398066,42.13592233009709,3.0,0.0,18,11.0,8.0,320,223003.0,193627.0
1,69.0,5150000.0,4.660194174757281,2.1359223300970873,1.5533980582524272,56.310679611650485,54.757281553398066,42.13592233009709,3.0,0.0,20,11.0,8.0,320,234741.0,201621.0
1,70.0,5150000.0,4.854368932038835,2.1359223300970873,1.5533980582524272,56.310679611650485,54.757281553398066,42.13592233009709,3.0,0.0,20,11.0,8.0,342,246780.0,209820.0
1,71.0,5150000.0,4.854368932038835,2.524271844660194,1.7475728155339807,57.86407766990291,54.757281553398066,42.13592233009709,3.0,0.0,21,13.0,9.0,342,259120.0,218224.0
1,72.0,5150000.0,4.854368932038835,2.912621359223301,1.9417475728155338,58.252427184466015,55.92233009708738,43.49514563106796,3.0,0.0,21,15.0,10.0,361,271780.0,226849.0
1,73.0,5150000.0,4.854368932038835,3.1067961165048543,2.1359223300970873,59.02912621359223,55.92233009708738,43.689320388349515,3.0,0.0,21,16.0,11.0,361,284760.0,235695.0
1,74.0,5150000.0,4.854368932038835,3.1067961165048543,2.1359223300970873,59.02912621359223,56.116504854368934,43.883495145631066,3.0,0.0,21,16.0,11.0,361,298060.0,244762.0
1,75.0,5150000.0,4.854368932038835,3.300970873786408,2.3300970873786406,59.22330097087378,56.116504854368934,43.883495145631066,3.0,0.0,21,17.0,12.0,361,311680.0,254050.0
1,76.0,5150000.0,4.854368932038835,3.300970873786408,2.3300970873786406,59.22330097087378,56.116504854368934,43.883495145631066,3.0,0.0,21,17.0,12.0,361,325620.0,263559.0
1,77.0,5150000.0,4.854368932038835,3.300970873786408,2.3300970873786406,59.22330097087378,56.116504854368934,43.883495145631066,3.0,0.0,21,17.0,12.0,361,339880.0,273289.0
1,78.0,5150000.0,4.854368932038835,3.4951456310679614,1.1650485436893203,59.22330097087378,56.310679611650485,23.689320388349515,3.0,0.0,21,18.0,6.0,361,354460.0,278035.0
1,79.0,5150000.0,4.854368932038835,3.4951456310679614,1.1650485436893203,59.22330097087378,56.310679611650485,23.689320388349515,3.0,0.0,28,18.0,6.0,361,369360.0,282885.0
1,80.0,5150000.0,5.631067961165048,3.4951456310679614,1.1650485436893203,59.22330097087378,56.310679611650485,23.689320388349515,3.0,0.0,35,18.0,6.0,361,384580.0,287839.0
1,81.0,5150000.0,7.3786407766990285,3.4951456310679614,1.1650485436893203,59.417475728155345,56.310679611650485,23.689320388349515,3.0,0.0,35,18.0,6.0,376,400120.0,292897.0
1,82.0,5150000.0,7.961165048543689,3.4951456310679614,1.1650485436893203,60.19417475728155,56.310679611650485,23.689320388349515,3.0,0.0,35,18.0,6.0,376,415980.0,298059.0
1,83.0,5150000.0,7.961165048543689,3.4951456310679614,1.1650485436893203,60.19417475728155,56.310679611650485,23.689320388349515,3.0,0.0,35,18.0,6.0,376,432160.0,303325.0
1,84.0,5150000.0,7.961165048543689,3.6893203883495143,0.0,60.38834951456311,56.310679611650485,0.0,3.0,0.0,35,20.0,0.0,376,448660.0,303325.0
1,85.0,5150000.0,7.961165048543689,3.6893203883495143,0.0,60.38834951456311,56.310679611650485,0.0,3.0,0.0,35,20.0,0.0,376,465480.0,303325.0
1,86.0,5150000.0,7.961165048543689,3.6893203883495143,0.0,60.38834951456311,58.05825242718446,0.7766990291262136,3.0,0.0,35,20.0,0.0,376,482642.0,303329.0
1,87.0,5150000.0,7.961165048543689,3.6893203883495143,0.0,60.38834951456311,58.05825242718446,0.9708737864077669,3.0,0.0,35,21.0,0.0,376,500146.0,303337.0
1,88.0,5150000.0,7.961165048543689,3.6893203883495143,0.0,60.38834951456311,58.83495145631068,2.3300970873786406,3.0,0.0,35,21.0,0.0,376,518011.0,303356.0
1,89.0,5150000.0,7.961165048543689,3.6893203883495143,0.0,60.38834951456311,59.02912621359223,2.524271844660194,3.0,0.0,35,21.0,0.0,376,536237.0,303386.0
1,90.0,5150000.0,7.961165048543689,3.6893203883495143,0.0,60.38834951456311,59.22330097087378,2.912621359223301,3.0,0.0,35,21.0,0.0,376,554824.0,303427.0
1,91.0,5150000.0,7.961165048543689,3.6893203883495143,0.0,60.38834951456311,59.22330097087378,2.912621359223301,3.0,0.0,35,21.0,0.0,376,573772.0,303479.0
1,92.0,5150000.0,7.961165048543689,3.6893203883495143,0.0,60.38834951456311,59.22330097087378,2.912621359223301,3.0,0.0,35,21.0,0.0,376,593081.0,303542.0
1,93.0,5150000.0,7.961165048543689,3.6893203883495143,0.3883495145631068,60.38834951456311,59.417475728155345,2.912621359223301,3.0,0.0,35,23.0,2.0,376,612751.0,303616.0
