"run","tick","GRCount","STCount"
1,1.0,3000,200
1,2.0,3000,200
1,3.0,3000,200
1,4.0,3000,200
1,5.0,3000,200
1,6.0,3000,200
1,7.0,3000,200
1,8.0,3000,200
1,9.0,3000,200
1,10.0,3000,200
1,11.0,3000,200
1,12.0,3000,200
1,13.0,3000,200
1,14.0,3000,200
1,15.0,3000,200
1,16.0,3000,200
1,17.0,3000,200
1,18.0,3000,200
1,19.0,3000,200
1,20.0,3000,200
1,21.0,3000,200
1,22.0,3000,200
1,23.0,3000,200
1,24.0,3000,200
1,25.0,3000,200
1,26.0,3000,200
1,27.0,3000,200
1,28.0,3000,200
1,29.0,3000,200
1,30.0,3000,200
1,31.0,3000,200
1,32.0,3000,200
1,33.0,3000,200
1,34.0,3000,200
1,35.0,6958,200
1,36.0,10917,200
1,37.0,10917,200
1,38.0,14991,200
1,39.0,14991,200
1,40.0,14991,200
1,41.0,14991,200
1,42.0,14991,200
1,43.0,14991,200
1,44.0,14991,200
1,45.0,14991,200
1,46.0,14991,200
1,47.0,14991,200
1,48.0,14991,200
1,49.0,14991,200
1,50.0,14991,200
1,51.0,14991,200
1,52.0,14991,200
1,53.0,18955,200
1,54.0,24955,1551
1,55.0,24232,1551
1,56.0,24232,1551
1,57.0,23463,1551
1,58.0,23463,1551
1,59.0,22676,1551
1,60.0,22676,1551
1,61.0,21955,1551
1,62.0,21955,1551
1,63.0,21955,1551
1,64.0,21955,1551
1,65.0,21955,1551
1,66.0,21955,1551
1,67.0,21955,1551
1,68.0,21955,1551
1,69.0,21955,1551
1,70.0,21955,1551
1,71.0,29902,1551
1,72.0,29902,1551
1,73.0,29902,1551
1,74.0,29902,1551
1,75.0,29902,1551
1,76.0,29902,1551
1,77.0,29902,1551
1,78.0,29902,1551
1,79.0,29902,1551
1,80.0,29902,1551
1,81.0,29902,1551
1,82.0,29902,1551
1,83.0,29902,1551
1,84.0,23661,1551
1,85.0,22946,1551
1,86.0,22157,1551
1,87.0,20591,1551
1,88.0,19841,1551
1,89.0,18341,1551
1,90.0,17631,1551
1,91.0,16152,1551
1,92.0,16152,1551
1,93.0,15375,1551
1,94.0,15375,1551
1,95.0,10883,1551
1,96.0,10883,1551
1,97.0,25467,1551
1,98.0,25467,1551
1,99.0,25467,1551
1,100.0,39862,1551
1,101.0,49875,1551
1,102.0,49875,1551
1,103.0,49639,1551
1,104.0,49029,1551
1,105.0,48407,1551
1,106.0,47836,1551
1,107.0,47493,1551
1,108.0,47493,1551
1,109.0,47493,1551
1,110.0,47493,1551
1,111.0,52721,1551
1,112.0,57974,1551
1,113.0,57974,1551
1,114.0,72859,1551
1,115.0,72859,1551
1,116.0,86595,1551
1,117.0,85888,1551
1,118.0,85888,1551
1,119.0,85888,1551
1,120.0,85888,1551
1,121.0,85888,1551
1,122.0,85888,1551
1,123.0,85888,1551
1,124.0,85888,1551
1,125.0,85888,1551
1,126.0,85888,1551
1,127.0,85888,1551
1,128.0,85888,1551
1,129.0,85888,1551
1,130.0,85888,1551
1,131.0,85888,1551
1,132.0,85888,1551
1,133.0,85888,1551
1,134.0,85888,1551
1,135.0,85888,1551
1,136.0,85888,1551
1,137.0,85888,1551
1,138.0,85888,1551
1,139.0,85888,1551
1,140.0,85888,1551
1,141.0,85888,1551
1,142.0,85888,1551
1,143.0,85888,1551
1,144.0,85888,1551
1,145.0,85888,1551
1,146.0,85888,1551
1,147.0,85888,1551
1,148.0,85888,1551
1,149.0,85888,1551
1,150.0,85888,1551
1,151.0,85888,1551
1,152.0,85888,1551
1,153.0,85888,1551
1,154.0,85888,1551
1,155.0,85888,1551
1,156.0,85888,1551
1,157.0,85888,1551
1,158.0,85888,1551
1,159.0,85888,1551
1,160.0,85888,1551
1,161.0,85888,1551
1,162.0,85888,1551
1,163.0,85888,1551
1,164.0,85888,1551
1,165.0,85888,1551
1,166.0,85888,1551
2,1.0,3000,200
2,2.0,3000,200
2,3.0,3000,200
2,4.0,3000,200
2,5.0,3000,200
2,6.0,3000,200
2,7.0,3000,200
2,8.0,3000,200
2,9.0,3000,200
2,10.0,3000,200
2,11.0,3000,200
2,12.0,3000,200
2,13.0,3000,200
2,14.0,3000,200
2,15.0,3000,200
2,16.0,3000,200
2,17.0,3000,200
2,18.0,3000,200
2,19.0,3000,200
2,20.0,3000,200
2,21.0,3000,200
2,22.0,3000,200
2,23.0,3000,200
2,24.0,3000,200
2,25.0,3000,200
2,26.0,3000,200
2,27.0,3000,200
2,28.0,3000,200
2,29.0,3000,200
2,30.0,3000,200
2,31.0,3000,200
2,32.0,3000,200
2,33.0,3000,200
2,34.0,3000,200
2,35.0,6996,200
2,36.0,11037,200
2,37.0,11037,200
2,38.0,15018,200
2,39.0,15018,200
2,40.0,15018,200
2,41.0,15018,200
2,42.0,15018,200
2,43.0,15018,200
2,44.0,15018,200
2,45.0,15018,200
2,46.0,15018,200
2,47.0,15018,200
2,48.0,15018,200
2,49.0,15018,200
2,50.0,15018,200
2,51.0,15018,200
2,52.0,15018,200
2,53.0,19033,200
2,54.0,25033,1558
2,55.0,24316,1558
2,56.0,24316,1558
2,57.0,23515,1558
2,58.0,23515,1558
2,59.0,22765,1558
2,60.0,22765,1558
2,61.0,22033,1558
2,62.0,22033,1558
2,63.0,22033,1558
2,64.0,22033,1558
2,65.0,22033,1558
2,66.0,22033,1558
2,67.0,22033,1558
2,68.0,22033,1558
2,69.0,22033,1558
2,70.0,22033,1558
2,71.0,30060,1558
2,72.0,30060,1558
2,73.0,30060,1558
2,74.0,30060,1558
2,75.0,30060,1558
2,76.0,30060,1558
2,77.0,30060,1558
2,78.0,30060,1558
2,79.0,30060,1558
2,80.0,30060,1558
2,81.0,30060,1558
2,82.0,30060,1558
2,83.0,30060,1558
2,84.0,23827,1558
2,85.0,23069,1558
2,86.0,22330,1558
2,87.0,20856,1558
2,88.0,20061,1558
2,89.0,18533,1558
2,90.0,17794,1558
2,91.0,16263,1558
2,92.0,16263,1558
2,93.0,15538,1558
2,94.0,15538,1558
2,95.0,11029,1558
2,96.0,11029,1558
2,97.0,25873,1558
2,98.0,25873,1558
2,99.0,25873,1558
2,100.0,40648,1558
2,101.0,50825,1558
2,102.0,50825,1558
2,103.0,50558,1558
2,104.0,49962,1558
2,105.0,49343,1558
2,106.0,48710,1558
2,107.0,48304,1558
2,108.0,48304,1558
2,109.0,48304,1558
2,110.0,48304,1558
2,111.0,53611,1558
2,112.0,58931,1558
2,113.0,58931,1558
2,114.0,74146,1558
2,115.0,74146,1558
2,116.0,88007,1558
2,117.0,87180,1558
2,118.0,87180,1558
2,119.0,87180,1558
2,120.0,87180,1558
2,121.0,87180,1558
2,122.0,87180,1558
2,123.0,87180,1558
2,124.0,87180,1558
2,125.0,87180,1558
2,126.0,87180,1558
2,127.0,87180,1558
2,128.0,87180,1558
2,129.0,87180,1558
2,130.0,87180,1558
2,131.0,87180,1558
2,132.0,87180,1558
2,133.0,87180,1558
2,134.0,87180,1558
