"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,696.0,402.0,294.0,338.0,97.0,241.0,515.0,252.0,263.0,5341.0,2156.0,3185.0,183.0,183.0,0.0,5003.0,1818.0,3185.0,17913.0,8561.0,13080.0,161865.0,4311.0,149518.0,3.0,0.0,18.0,6543.0,10654.0,7259.0,2501.0,6060.0,6537.0
2,166.0,509.0,283.0,226.0,230.0,47.0,183.0,379.0,179.0,200.0,5123.0,2068.0,3055.0,169.0,169.0,0.0,4822.0,1767.0,3055.0,13284.0,6048.0,9674.0,154671.0,4039.0,143153.0,3.0,0.0,18.0,4966.0,7768.0,5516.0,1512.0,4536.0,4708.0
3,166.0,609.0,329.0,280.0,305.0,67.0,238.0,459.0,204.0,255.0,5232.0,2112.0,3120.0,169.0,169.0,0.0,4916.0,1796.0,3120.0,15863.0,7716.0,11650.0,158595.0,4054.0,146637.0,3.0,0.0,18.0,6062.0,9165.0,6698.0,2045.0,5671.0,5588.0
4,166.0,689.0,395.0,294.0,318.0,77.0,241.0,500.0,241.0,259.0,5341.0,2156.0,3185.0,179.0,179.0,0.0,5007.0,1822.0,3185.0,17650.0,8514.0,12908.0,156742.0,4283.0,144974.0,3.0,0.0,18.0,6734.0,10226.0,7424.0,2263.0,6251.0,6174.0
5,166.0,544.0,326.0,218.0,241.0,58.0,183.0,403.0,201.0,202.0,5014.0,2024.0,2990.0,160.0,160.0,0.0,4723.0,1733.0,2990.0,14150.0,6586.0,10283.0,154998.0,3752.0,143365.0,3.0,0.0,18.0,5195.0,8460.0,5690.0,1801.0,4785.0,5088.0
6,166.0,554.0,339.0,215.0,240.0,64.0,176.0,408.0,214.0,194.0,5341.0,2156.0,3185.0,184.0,184.0,0.0,5010.0,1825.0,3185.0,14172.0,6178.0,10140.0,157832.0,4205.0,145919.0,3.0,0.0,18.0,4567.0,9009.0,5163.0,2069.0,4109.0,5573.0
7,166.0,690.0,396.0,294.0,329.0,91.0,238.0,518.0,257.0,261.0,5232.0,2112.0,3120.0,192.0,192.0,0.0,4906.0,1786.0,3120.0,18080.0,8484.0,13193.0,160339.0,4566.0,148122.0,3.0,0.0,18.0,6511.0,10790.0,7290.0,2500.0,5984.0,6682.0
8,166.0,665.0,372.0,293.0,316.0,79.0,237.0,495.0,236.0,259.0,5232.0,2112.0,3120.0,178.0,178.0,0.0,4914.0,1794.0,3120.0,17180.0,8372.0,12541.0,159358.0,4191.0,147244.0,3.0,0.0,18.0,6594.0,9802.0,7378.0,2268.0,6104.0,5947.0
9,166.0,562.0,343.0,219.0,241.0,58.0,183.0,409.0,214.0,195.0,5559.0,2244.0,3315.0,191.0,191.0,0.0,5188.0,1873.0,3315.0,14741.0,6721.0,10682.0,166225.0,4556.0,153265.0,3.0,0.0,18.0,5246.0,8895.0,5846.0,1830.0,4891.0,5436.0
10,166.0,513.0,300.0,213.0,230.0,56.0,174.0,375.0,186.0,189.0,5450.0,2200.0,3250.0,180.0,180.0,0.0,5096.0,1846.0,3250.0,13082.0,6019.0,9568.0,165026.0,4318.0,152340.0,3.0,0.0,18.0,4526.0,8042.0,5040.0,1788.0,4231.0,5042.0
