"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1777509264,5.14,1,20,23.34,72.09,600,0,7.5,520,1
2,-1777501296,5.14,1,20,23.34,72.09,600,0,7.5,520,1
3,-1777497135,5.14,1,20,23.34,72.09,600,0,7.5,520,1
4,-1777493285,5.14,1,20,23.34,72.09,600,0,7.5,520,1
5,-1777489691,5.14,1,20,23.34,72.09,600,0,7.5,520,1
6,-1777486507,5.14,1,20,23.34,72.09,600,0,7.5,520,1
7,-1777482732,5.14,1,20,23.34,72.09,600,0,7.5,520,1
8,-1777479263,5.14,1,20,23.34,72.09,600,0,7.5,520,1
9,-1777476035,5.14,1,20,23.34,72.09,600,0,7.5,520,1
10,-1777472480,5.14,1,20,23.34,72.09,600,0,7.5,520,1
11,-1777469047,5.14,1,20,23.34,72.09,600,0,7.5,520,1
12,-1777464783,5.14,1,20,23.34,72.09,600,0,7.5,520,1
13,-1777461590,5.14,1,20,23.34,72.09,600,0,7.5,520,1
14,-1777458088,5.14,1,20,23.34,72.09,600,0,7.5,520,1
15,-1777454836,5.14,1,20,23.34,72.09,600,0,7.5,520,1
16,-1777450983,5.14,1,20,23.34,72.09,600,0,7.5,520,1
17,-1777447407,5.14,1,20,23.34,72.09,600,0,7.5,520,1
18,-1777443789,5.14,1,20,23.34,72.09,600,0,7.5,520,1
19,-1777440307,5.14,1,20,23.34,72.09,600,0,7.5,520,1
20,-1777437140,5.14,1,20,23.34,72.09,600,0,7.5,520,1
21,-1777433864,5.14,1,20,23.34,72.09,600,0,7.5,520,1
22,-1777430600,5.14,1,20,23.34,72.09,600,0,7.5,520,1
23,-1777427311,5.14,1,20,23.34,72.09,600,0,7.5,520,1
24,-1777424151,5.14,1,20,23.34,72.09,600,0,7.5,520,1
25,-1777420701,5.14,1,20,23.34,72.09,600,0,7.5,520,1
26,-1777415859,5.14,1,20,23.34,72.09,600,0,7.5,520,1
27,-1777412697,5.14,1,20,23.34,72.09,600,0,7.5,520,1
28,-1777409160,5.14,1,20,23.34,72.09,600,0,7.5,520,1
29,-1777405628,5.14,1,20,23.34,72.09,600,0,7.5,520,1
30,-1777401818,5.14,1,20,23.34,72.09,600,0,7.5,520,1
31,-1777398335,5.14,1,20,23.34,72.09,600,0,7.5,520,1
32,-1777394651,5.14,1,20,23.34,72.09,600,0,7.5,520,1
33,-1777390984,5.14,1,20,23.34,72.09,600,0,7.5,520,1
34,-1777387319,5.14,1,20,23.34,72.09,600,0,7.5,520,1
35,-1777384177,5.14,1,20,23.34,72.09,600,0,7.5,520,1
36,-1777379785,5.14,1,20,23.34,72.09,600,0,7.5,520,1
37,-1777376321,5.14,1,20,23.34,72.09,600,0,7.5,520,1
38,-1777372082,5.14,1,20,23.34,72.09,600,0,7.5,520,1
39,-1777368515,5.14,1,20,23.34,72.09,600,0,7.5,520,1
40,-1777364821,5.14,1,20,23.34,72.09,600,0,7.5,520,1
41,-1777361460,5.14,1,20,23.34,72.09,600,0,7.5,520,1
42,-1777357867,5.14,1,20,23.34,72.09,600,0,7.5,520,1
43,-1777354534,5.14,1,20,23.34,72.09,600,0,7.5,520,1
44,-1777350917,5.14,1,20,23.34,72.09,600,0,7.5,520,1
45,-1777347110,5.14,1,20,23.34,72.09,600,0,7.5,520,1
46,-1777343334,5.14,1,20,23.34,72.09,600,0,7.5,520,1
47,-1777338902,5.14,1,20,23.34,72.09,600,0,7.5,520,1
48,-1777335168,5.14,1,20,23.34,72.09,600,0,7.5,520,1
49,-1777331892,5.14,1,20,23.34,72.09,600,0,7.5,520,1
50,-1777328406,5.14,1,20,23.34,72.09,600,0,7.5,520,1
