"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour","pestCount","GRsichtCount","GRertragCount","septoriaCount","STsichtCount","STertragCount"
1,1.0,5150000.0,0.5825242718446602,0.0,0.0,28.155339805825243,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,2.0,5150000.0,1.1650485436893203,0.0,0.0,61.94174757281553,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,3.0,5150000.0,1.3592233009708738,0.0,0.0,66.01941747572816,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,4.0,5150000.0,1.3592233009708738,0.0,0.0,66.99029126213593,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,5.0,5150000.0,1.3592233009708738,0.0,0.0,67.96116504854369,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,6.0,5150000.0,1.3592233009708738,0.0,0.0,68.15533980582525,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,7.0,5150000.0,1.3592233009708738,0.0,0.0,68.54368932038835,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,8.0,5150000.0,1.3592233009708738,0.0,0.0,68.54368932038835,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,9.0,5150000.0,1.3592233009708738,0.0,0.0,68.54368932038835,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,10.0,5150000.0,1.3592233009708738,0.0,0.0,68.54368932038835,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,11.0,5150000.0,1.3592233009708738,0.0,0.0,68.54368932038835,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,12.0,5150000.0,1.3592233009708738,0.0,0.0,68.54368932038835,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
