"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,245.0,154.0,91.0,26.0,26.0,0.0,138.0,108.0,30.0,9914.0,3940.0,5974.0,5479.0,1609.0,3870.0,8545.0,2645.0,5900.0,2147.0,636.0,1282.0,180878.0,46424.0,120721.0,2.0,0.0,17.0
3,166.0,450.0,225.0,225.0,149.0,34.0,115.0,300.0,153.0,147.0,10183.0,4017.0,6166.0,5517.0,1682.0,3835.0,8788.0,2758.0,6030.0,3673.0,1171.0,2030.0,190804.0,49225.0,129613.0,2.0,0.0,17.0
5,166.0,490.0,213.0,277.0,153.0,38.0,115.0,296.0,150.0,146.0,10107.0,4000.0,6107.0,6040.0,1765.0,4275.0,8731.0,2686.0,6045.0,3555.0,1124.0,1939.0,207055.0,56807.0,145300.0,2.0,0.0,17.0
7,166.0,341.0,193.0,148.0,57.0,7.0,50.0,190.0,124.0,66.0,9895.0,3983.0,5912.0,5525.0,1639.0,3886.0,8473.0,2623.0,5850.0,2680.0,807.0,1556.0,191167.0,50415.0,129200.0,2.0,0.0,17.0
9,166.0,437.0,230.0,207.0,89.0,24.0,65.0,254.0,159.0,95.0,10225.0,4053.0,6172.0,6264.0,1859.0,4405.0,8903.0,2793.0,6110.0,3309.0,1049.0,1937.0,210071.0,58920.0,146022.0,2.0,0.0,17.0
11,166.0,315.0,159.0,156.0,54.0,4.0,50.0,169.0,89.0,80.0,9833.0,3921.0,5912.0,5349.0,1608.0,3741.0,8452.0,2602.0,5850.0,2136.0,627.0,1146.0,189023.0,49286.0,128645.0,2.0,0.0,17.0
13,166.0,250.0,171.0,79.0,22.0,22.0,0.0,134.0,119.0,15.0,9471.0,3754.0,5717.0,5807.0,1532.0,4275.0,8137.0,2482.0,5655.0,2091.0,636.0,1219.0,156923.0,54889.0,110486.0,2.0,0.0,17.0
15,166.0,349.0,186.0,163.0,113.0,48.0,65.0,218.0,122.0,96.0,10061.0,4019.0,6042.0,5728.0,1711.0,4017.0,8729.0,2697.0,6032.0,2980.0,1126.0,1866.0,197052.0,52059.0,135512.0,2.0,0.0,17.0
17,166.0,348.0,201.0,147.0,141.0,26.0,115.0,273.0,143.0,130.0,9956.0,3979.0,5977.0,5667.0,1666.0,4001.0,8615.0,2649.0,5966.0,3074.0,1101.0,1919.0,193724.0,48539.0,132604.0,2.0,0.0,17.0
19,166.0,414.0,202.0,212.0,91.0,26.0,65.0,235.0,139.0,96.0,9950.0,3973.0,5977.0,5911.0,1751.0,4160.0,8630.0,2715.0,5915.0,3383.0,1148.0,1968.0,196926.0,53018.0,134735.0,2.0,0.0,17.0
21,166.0,322.0,178.0,144.0,99.0,34.0,65.0,220.0,140.0,80.0,9981.0,3874.0,6107.0,6363.0,1568.0,4795.0,8669.0,2574.0,6095.0,2852.0,987.0,1707.0,174139.0,64066.0,124150.0,2.0,0.0,17.0
23,166.0,485.0,200.0,285.0,150.0,34.0,116.0,290.0,130.0,160.0,10202.0,4033.0,6169.0,5813.0,1745.0,4068.0,8824.0,2729.0,6095.0,3209.0,1255.0,1908.0,203568.0,54268.0,141486.0,2.0,0.0,17.0
25,166.0,389.0,218.0,171.0,86.0,34.0,52.0,218.0,123.0,95.0,9539.0,3757.0,5782.0,5732.0,1457.0,4275.0,8137.0,2417.0,5720.0,2766.0,876.0,1679.0,147208.0,51536.0,102350.0,2.0,0.0,17.0
27,166.0,499.0,224.0,275.0,148.0,32.0,116.0,299.0,152.0,147.0,9460.0,3743.0,5717.0,5438.0,1358.0,4080.0,8097.0,2442.0,5655.0,3805.0,1197.0,2072.0,150095.0,50874.0,105846.0,2.0,0.0,17.0
29,166.0,190.0,110.0,80.0,54.0,2.0,52.0,149.0,83.0,66.0,9833.0,3921.0,5912.0,5619.0,1668.0,3951.0,8567.0,2666.0,5901.0,1948.0,824.0,1296.0,189445.0,53115.0,130898.0,2.0,0.0,17.0
31,166.0,466.0,245.0,221.0,85.0,33.0,52.0,258.0,162.0,96.0,9717.0,3808.0,5909.0,6051.0,1581.0,4470.0,8393.0,2558.0,5835.0,3438.0,998.0,1939.0,157393.0,57115.0,111069.0,2.0,0.0,17.0
33,166.0,193.0,128.0,65.0,2.0,2.0,0.0,96.0,81.0,15.0,10103.0,3999.0,6104.0,5835.0,1754.0,4081.0,8734.0,2754.0,5980.0,1912.0,709.0,1218.0,197280.0,50320.0,136681.0,2.0,0.0,17.0
35,166.0,356.0,199.0,157.0,81.0,29.0,52.0,227.0,146.0,81.0,10052.0,4010.0,6042.0,5629.0,1678.0,3951.0,8723.0,2743.0,5980.0,2915.0,961.0,1787.0,203778.0,53505.0,140805.0,2.0,0.0,17.0
37,166.0,231.0,139.0,92.0,6.0,6.0,0.0,137.0,107.0,30.0,10041.0,3999.0,6042.0,5665.0,1661.0,4004.0,8700.0,2720.0,5980.0,2181.0,573.0,1264.0,192879.0,50440.0,130895.0,2.0,0.0,17.0
39,166.0,331.0,175.0,156.0,80.0,15.0,65.0,176.0,95.0,81.0,10193.0,4024.0,6169.0,6225.0,1849.0,4376.0,8880.0,2782.0,6098.0,2364.0,906.0,1398.0,217443.0,59610.0,153097.0,2.0,0.0,17.0
41,166.0,302.0,145.0,157.0,83.0,18.0,65.0,169.0,88.0,81.0,10212.0,4043.0,6169.0,5951.0,1755.0,4196.0,8859.0,2764.0,6095.0,2575.0,976.0,1510.0,199961.0,52756.0,137283.0,2.0,0.0,17.0
43,166.0,401.0,227.0,174.0,110.0,45.0,65.0,255.0,159.0,96.0,10038.0,3996.0,6042.0,5655.0,1640.0,4015.0,8634.0,2654.0,5980.0,3236.0,1080.0,1942.0,187725.0,51927.0,128528.0,2.0,0.0,17.0
45,166.0,456.0,181.0,275.0,141.0,26.0,115.0,262.0,117.0,145.0,10186.0,4014.0,6172.0,6169.0,1829.0,4340.0,8847.0,2737.0,6110.0,3472.0,1291.0,1906.0,204376.0,55713.0,142051.0,2.0,0.0,17.0
47,166.0,187.0,122.0,65.0,3.0,3.0,0.0,92.0,77.0,15.0,9455.0,3741.0,5714.0,5918.0,1512.0,4406.0,8145.0,2505.0,5640.0,1766.0,572.0,1068.0,160434.0,57306.0,112753.0,2.0,0.0,17.0
49,166.0,376.0,158.0,218.0,82.0,30.0,52.0,195.0,115.0,80.0,9810.0,3836.0,5974.0,5901.0,1546.0,4355.0,8483.0,2633.0,5850.0,2909.0,987.0,1633.0,161374.0,56290.0,113891.0,2.0,0.0,17.0
2,166.0,168.0,153.0,15.0,6.0,6.0,0.0,125.0,110.0,15.0,9895.0,3983.0,5912.0,5633.0,1697.0,3936.0,8546.0,2696.0,5850.0,1952.0,427.0,1110.0,192414.0,51568.0,131286.0,2.0,0.0,17.0
4,166.0,280.0,175.0,105.0,72.0,20.0,52.0,178.0,98.0,80.0,10130.0,4020.0,6110.0,5893.0,1697.0,4196.0,8762.0,2652.0,6110.0,2488.0,783.0,1416.0,199174.0,53072.0,137756.0,2.0,0.0,17.0
6,166.0,319.0,186.0,133.0,75.0,10.0,65.0,202.0,122.0,80.0,9431.0,3717.0,5714.0,5612.0,1467.0,4145.0,8092.0,2452.0,5640.0,2629.0,988.0,1670.0,150664.0,51905.0,104912.0,2.0,0.0,17.0
8,166.0,365.0,205.0,160.0,71.0,20.0,51.0,209.0,127.0,82.0,10131.0,4024.0,6107.0,5417.0,1610.0,3807.0,8749.0,2704.0,6045.0,3011.0,833.0,1618.0,190311.0,47846.0,129838.0,2.0,0.0,17.0
10,166.0,441.0,221.0,220.0,97.0,32.0,65.0,231.0,151.0,80.0,10067.0,4025.0,6042.0,6064.0,1789.0,4275.0,8730.0,2750.0,5980.0,3372.0,999.0,1839.0,200528.0,57565.0,136478.0,2.0,0.0,17.0
12,166.0,262.0,170.0,92.0,13.0,13.0,0.0,144.0,114.0,30.0,9828.0,3916.0,5912.0,5705.0,1689.0,4016.0,8500.0,2650.0,5850.0,2566.0,837.0,1583.0,195875.0,53941.0,134646.0,2.0,0.0,17.0
14,166.0,331.0,174.0,157.0,72.0,20.0,52.0,197.0,116.0,81.0,10121.0,4017.0,6104.0,5702.0,1751.0,3951.0,8717.0,2737.0,5980.0,2874.0,1078.0,1792.0,188924.0,52017.0,127671.0,2.0,0.0,17.0
16,166.0,232.0,140.0,92.0,24.0,24.0,0.0,130.0,100.0,30.0,9404.0,3752.0,5652.0,5720.0,1495.0,4225.0,8037.0,2447.0,5590.0,2006.0,609.0,1163.0,150348.0,53908.0,104902.0,2.0,0.0,17.0
