"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1574566792,5.14,1,50,23.34,72.09,500,0,7.5,515,1
2,1574576794,5.14,1,50,23.34,72.09,500,0,7.5,515,1
3,1574582421,5.14,1,50,23.34,72.09,500,0,7.5,515,1
4,1574586582,5.14,1,50,23.34,72.09,500,0,7.5,515,1
5,1574589913,5.14,1,50,23.34,72.09,500,0,7.5,515,1
6,1574592677,5.14,1,50,23.34,72.09,500,0,7.5,515,1
7,1574596054,5.14,1,50,23.34,72.09,500,0,7.5,515,1
8,1574598997,5.14,1,50,23.34,72.09,500,0,7.5,515,1
9,1574602780,5.14,1,50,23.34,72.09,500,0,7.5,515,1
10,1574605465,5.14,1,50,23.34,72.09,500,0,7.5,515,1
