"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,370.0,225.0,145.0,75.0,24.0,51.0,237.0,157.0,80.0,10724.0,4289.0,6435.0,4029.0,1364.0,2665.0,9848.0,3413.0,6435.0,3115.0,900.0,1728.0,293190.0,33210.0,207007.0,2.0,0.0,17.0
2,166.0,469.0,245.0,224.0,88.0,36.0,52.0,265.0,168.0,97.0,10645.0,4216.0,6429.0,3974.0,1374.0,2600.0,9693.0,3388.0,6305.0,3692.0,1065.0,2078.0,301571.0,34173.0,213637.0,2.0,0.0,17.0
3,166.0,379.0,208.0,171.0,80.0,28.0,52.0,229.0,134.0,95.0,10538.0,4174.0,6364.0,3930.0,1330.0,2600.0,9585.0,3345.0,6240.0,3062.0,935.0,1742.0,291963.0,33793.0,208204.0,2.0,0.0,17.0
4,166.0,494.0,223.0,271.0,133.0,18.0,115.0,268.0,136.0,132.0,10702.0,4267.0,6435.0,3908.0,1308.0,2600.0,9840.0,3405.0,6435.0,3336.0,1236.0,1896.0,299896.0,32674.0,211872.0,2.0,0.0,17.0
5,166.0,208.0,181.0,27.0,26.0,26.0,0.0,157.0,142.0,15.0,10655.0,4223.0,6432.0,3915.0,1315.0,2600.0,9736.0,3366.0,6370.0,2365.0,678.0,1470.0,281962.0,32825.0,201155.0,2.0,0.0,17.0
6,166.0,320.0,175.0,145.0,53.0,2.0,51.0,179.0,113.0,66.0,10692.0,4260.0,6432.0,3932.0,1397.0,2535.0,9800.0,3430.0,6370.0,2675.0,777.0,1448.0,301100.0,32969.0,213046.0,2.0,0.0,17.0
7,166.0,270.0,179.0,91.0,6.0,6.0,0.0,130.0,115.0,15.0,10707.0,4275.0,6432.0,4057.0,1327.0,2730.0,9814.0,3444.0,6370.0,2319.0,655.0,1330.0,312362.0,34610.0,220823.0,2.0,0.0,17.0
8,166.0,305.0,160.0,145.0,89.0,24.0,65.0,201.0,121.0,80.0,10701.0,4269.0,6432.0,4065.0,1271.0,2794.0,9730.0,3360.0,6370.0,2848.0,1147.0,1828.0,293804.0,32261.0,206561.0,2.0,0.0,17.0
9,166.0,329.0,172.0,157.0,77.0,26.0,51.0,193.0,113.0,80.0,10546.0,4179.0,6367.0,3856.0,1256.0,2600.0,9589.0,3284.0,6305.0,2764.0,963.0,1678.0,282093.0,30978.0,201127.0,2.0,0.0,17.0
10,166.0,492.0,207.0,285.0,98.0,33.0,65.0,237.0,142.0,95.0,10592.0,4225.0,6367.0,4031.0,1366.0,2665.0,9715.0,3410.0,6305.0,3605.0,1071.0,1898.0,293293.0,33432.0,208612.0,2.0,0.0,17.0
11,166.0,325.0,181.0,144.0,65.0,13.0,52.0,197.0,117.0,80.0,10683.0,4251.0,6432.0,3846.0,1311.0,2535.0,9758.0,3388.0,6370.0,2636.0,808.0,1529.0,289733.0,30739.0,205841.0,2.0,0.0,17.0
12,166.0,428.0,208.0,220.0,88.0,36.0,52.0,254.0,159.0,95.0,10561.0,4194.0,6367.0,3802.0,1267.0,2535.0,9653.0,3348.0,6305.0,3347.0,1190.0,2024.0,282163.0,31381.0,199406.0,2.0,0.0,17.0
13,166.0,449.0,239.0,210.0,148.0,33.0,115.0,296.0,165.0,131.0,10689.0,4254.0,6435.0,3792.0,1322.0,2470.0,9812.0,3377.0,6435.0,3622.0,1336.0,2283.0,286157.0,31647.0,204702.0,2.0,0.0,17.0
14,166.0,452.0,232.0,220.0,102.0,37.0,65.0,256.0,161.0,95.0,10685.0,4250.0,6435.0,3993.0,1328.0,2665.0,9802.0,3367.0,6435.0,3418.0,1147.0,1997.0,300751.0,32459.0,214493.0,2.0,0.0,17.0
15,166.0,262.0,171.0,91.0,58.0,7.0,51.0,188.0,108.0,80.0,10668.0,4236.0,6432.0,3688.0,1283.0,2405.0,9754.0,3384.0,6370.0,2395.0,794.0,1438.0,297348.0,30680.0,211391.0,2.0,0.0,17.0
16,166.0,344.0,197.0,147.0,27.0,27.0,0.0,160.0,130.0,30.0,10739.0,4304.0,6435.0,4341.0,1351.0,2990.0,9865.0,3430.0,6435.0,2818.0,706.0,1460.0,300955.0,34916.0,213719.0,2.0,0.0,17.0
17,166.0,422.0,250.0,172.0,92.0,27.0,65.0,246.0,151.0,95.0,10659.0,4227.0,6432.0,4123.0,1393.0,2730.0,9788.0,3418.0,6370.0,3243.0,954.0,1846.0,304948.0,35877.0,216127.0,2.0,0.0,17.0
18,166.0,276.0,182.0,94.0,78.0,28.0,50.0,223.0,143.0,80.0,10692.0,4260.0,6432.0,4121.0,1326.0,2795.0,9761.0,3391.0,6370.0,2697.0,936.0,1789.0,301663.0,34604.0,214329.0,2.0,0.0,17.0
19,166.0,338.0,168.0,170.0,77.0,12.0,65.0,193.0,112.0,81.0,10659.0,4227.0,6432.0,4106.0,1311.0,2795.0,9730.0,3360.0,6370.0,2776.0,1019.0,1676.0,308325.0,35062.0,218515.0,2.0,0.0,17.0
20,166.0,300.0,159.0,141.0,71.0,6.0,65.0,172.0,92.0,80.0,10546.0,4179.0,6367.0,4016.0,1351.0,2665.0,9595.0,3290.0,6305.0,2216.0,610.0,1208.0,284251.0,33783.0,201794.0,2.0,0.0,17.0
