"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
21,166.0,322.0,175.0,147.0,28.0,28.0,0.0,156.0,125.0,31.0,10413.0,4052.0,6361.0,4688.0,1336.0,3352.0,9307.0,3082.0,6225.0,2689.0,848.0,1631.0,242325.0,41362.0,171848.0,2.0,0.0,17.0
23,166.0,422.0,198.0,224.0,162.0,47.0,115.0,284.0,137.0,147.0,10462.0,4039.0,6423.0,5193.0,1423.0,3770.0,9397.0,3119.0,6278.0,3242.0,1243.0,2039.0,245067.0,46150.0,174022.0,2.0,0.0,17.0
25,166.0,456.0,197.0,259.0,128.0,12.0,116.0,260.0,128.0,132.0,10408.0,4044.0,6364.0,5029.0,1380.0,3649.0,9368.0,3078.0,6290.0,3195.0,1091.0,1775.0,238339.0,43488.0,169071.0,2.0,0.0,17.0
27,166.0,514.0,243.0,271.0,164.0,34.0,130.0,315.0,170.0,145.0,10460.0,4096.0,6364.0,5148.0,1434.0,3714.0,9421.0,3131.0,6290.0,3756.0,1475.0,2290.0,238426.0,43063.0,168531.0,2.0,0.0,17.0
29,166.0,547.0,262.0,285.0,190.0,60.0,130.0,346.0,186.0,160.0,10422.0,4061.0,6361.0,5238.0,1444.0,3794.0,9417.0,3140.0,6277.0,4435.0,1764.0,2645.0,252179.0,46945.0,178672.0,2.0,0.0,17.0
31,166.0,210.0,116.0,94.0,76.0,26.0,50.0,151.0,84.0,67.0,10469.0,4105.0,6364.0,5344.0,1497.0,3847.0,9515.0,3174.0,6341.0,2036.0,705.0,1195.0,241278.0,45721.0,171182.0,2.0,0.0,17.0
33,166.0,502.0,219.0,283.0,171.0,56.0,115.0,316.0,156.0,160.0,10398.0,4037.0,6361.0,5340.0,1416.0,3924.0,9314.0,3089.0,6225.0,3787.0,1288.0,2159.0,246351.0,46517.0,175300.0,2.0,0.0,17.0
35,166.0,706.0,302.0,404.0,231.0,65.0,166.0,424.0,213.0,211.0,10558.0,4129.0,6429.0,5047.0,1433.0,3614.0,9526.0,3221.0,6305.0,4762.0,1615.0,2688.0,250336.0,43180.0,177764.0,2.0,0.0,17.0
37,166.0,360.0,200.0,160.0,20.0,20.0,0.0,179.0,134.0,45.0,10351.0,3993.0,6358.0,5200.0,1485.0,3715.0,9240.0,3078.0,6162.0,2803.0,567.0,1445.0,250828.0,46632.0,177188.0,2.0,0.0,17.0
39,166.0,428.0,204.0,224.0,107.0,56.0,51.0,250.0,155.0,95.0,10593.0,4164.0,6429.0,4797.0,1326.0,3471.0,9447.0,3142.0,6305.0,3357.0,1247.0,2082.0,244892.0,41072.0,172366.0,2.0,0.0,17.0
41,166.0,347.0,190.0,157.0,101.0,36.0,65.0,233.0,138.0,95.0,10396.0,4094.0,6302.0,4813.0,1446.0,3367.0,9407.0,3167.0,6240.0,3120.0,1126.0,1854.0,238732.0,42319.0,170693.0,2.0,0.0,17.0
43,166.0,683.0,317.0,366.0,194.0,78.0,116.0,408.0,232.0,176.0,10445.0,4081.0,6364.0,5078.0,1414.0,3664.0,9422.0,3129.0,6293.0,5032.0,1615.0,2888.0,237406.0,42341.0,169160.0,2.0,0.0,17.0
45,166.0,460.0,183.0,277.0,148.0,33.0,115.0,280.0,120.0,160.0,10413.0,4052.0,6361.0,4794.0,1339.0,3455.0,9300.0,3075.0,6225.0,3258.0,1107.0,1814.0,232837.0,41480.0,164193.0,2.0,0.0,17.0
47,166.0,380.0,175.0,205.0,71.0,21.0,50.0,200.0,120.0,80.0,10423.0,4059.0,6364.0,5076.0,1374.0,3702.0,9340.0,3049.0,6291.0,3010.0,932.0,1594.0,243611.0,43596.0,171823.0,2.0,0.0,17.0
49,166.0,570.0,285.0,285.0,201.0,85.0,116.0,379.0,219.0,160.0,10591.0,4162.0,6429.0,5063.0,1499.0,3564.0,9564.0,3209.0,6355.0,4509.0,1703.0,2755.0,253240.0,47032.0,179150.0,2.0,0.0,17.0
2,166.0,442.0,220.0,222.0,172.0,57.0,115.0,309.0,163.0,146.0,10392.0,4034.0,6358.0,4955.0,1369.0,3586.0,9255.0,3091.0,6164.0,3328.0,1245.0,2085.0,246298.0,43040.0,174193.0,2.0,0.0,17.0
4,166.0,632.0,279.0,353.0,168.0,52.0,116.0,359.0,197.0,162.0,10509.0,4083.0,6426.0,5148.0,1417.0,3731.0,9413.0,3122.0,6291.0,4528.0,1481.0,2587.0,247550.0,44797.0,173993.0,2.0,0.0,17.0
6,166.0,342.0,185.0,157.0,71.0,20.0,51.0,209.0,128.0,81.0,10366.0,4008.0,6358.0,5248.0,1388.0,3860.0,9222.0,3061.0,6161.0,3076.0,1157.0,1906.0,237658.0,44694.0,167566.0,2.0,0.0,17.0
8,166.0,563.0,277.0,286.0,175.0,60.0,115.0,359.0,199.0,160.0,10467.0,4103.0,6364.0,5084.0,1383.0,3701.0,9459.0,3166.0,6293.0,4189.0,1408.0,2504.0,246185.0,44439.0,174555.0,2.0,0.0,17.0
10,166.0,381.0,210.0,171.0,91.0,41.0,50.0,240.0,145.0,95.0,10484.0,4120.0,6364.0,5106.0,1402.0,3704.0,9438.0,3147.0,6291.0,3032.0,933.0,1726.0,245835.0,43959.0,173380.0,2.0,0.0,17.0
12,166.0,464.0,255.0,209.0,142.0,27.0,115.0,284.0,152.0,132.0,10460.0,4096.0,6364.0,5071.0,1454.0,3617.0,9427.0,3136.0,6291.0,3469.0,1245.0,2122.0,242636.0,43032.0,171570.0,2.0,0.0,17.0
14,166.0,597.0,243.0,354.0,191.0,61.0,130.0,348.0,173.0,175.0,10454.0,4090.0,6364.0,5167.0,1400.0,3767.0,9388.0,3098.0,6290.0,4150.0,1601.0,2484.0,246246.0,43402.0,174175.0,2.0,0.0,17.0
16,166.0,371.0,212.0,159.0,95.0,44.0,51.0,242.0,147.0,95.0,10494.0,4127.0,6367.0,5146.0,1445.0,3701.0,9457.0,3153.0,6304.0,3069.0,1083.0,1893.0,244259.0,45169.0,174490.0,2.0,0.0,17.0
18,166.0,446.0,226.0,220.0,88.0,37.0,51.0,249.0,168.0,81.0,10518.0,4151.0,6367.0,5136.0,1433.0,3703.0,9510.0,3155.0,6355.0,3534.0,1103.0,2036.0,248168.0,45270.0,176045.0,2.0,0.0,17.0
20,166.0,387.0,177.0,210.0,83.0,33.0,50.0,213.0,132.0,81.0,10530.0,4101.0,6429.0,5460.0,1461.0,3999.0,9507.0,3152.0,6355.0,3139.0,902.0,1666.0,249152.0,45742.0,176359.0,2.0,0.0,17.0
22,166.0,395.0,174.0,221.0,161.0,46.0,115.0,255.0,123.0,132.0,10413.0,4052.0,6361.0,5063.0,1436.0,3627.0,9317.0,3092.0,6225.0,2974.0,1183.0,1705.0,240285.0,44179.0,170361.0,2.0,0.0,17.0
24,166.0,473.0,249.0,224.0,101.0,50.0,51.0,288.0,191.0,97.0,10641.0,4144.0,6497.0,7713.0,2079.0,5634.0,9600.0,3165.0,6435.0,3799.0,1167.0,2216.0,473982.0,102271.0,341429.0,2.0,0.0,17.0
26,166.0,331.0,119.0,212.0,136.0,21.0,115.0,198.0,67.0,131.0,10362.0,4063.0,6299.0,5231.0,1490.0,3741.0,9382.0,3157.0,6225.0,2446.0,1013.0,1441.0,254585.0,47537.0,180460.0,2.0,0.0,17.0
28,166.0,535.0,261.0,274.0,95.0,44.0,51.0,263.0,182.0,81.0,10445.0,4081.0,6364.0,5296.0,1437.0,3859.0,9429.0,3139.0,6290.0,3802.0,1012.0,1939.0,250745.0,45324.0,177353.0,2.0,0.0,17.0
30,166.0,418.0,196.0,222.0,109.0,44.0,65.0,235.0,140.0,95.0,10338.0,4039.0,6299.0,4911.0,1338.0,3573.0,9319.0,3093.0,6226.0,3209.0,1104.0,1822.0,236901.0,41720.0,167120.0,2.0,0.0,17.0
32,166.0,565.0,265.0,300.0,152.0,37.0,115.0,330.0,168.0,162.0,10471.0,4107.0,6364.0,5235.0,1504.0,3731.0,9448.0,3158.0,6290.0,4299.0,1280.0,2361.0,240279.0,43800.0,170759.0,2.0,0.0,17.0
34,166.0,578.0,236.0,342.0,205.0,38.0,167.0,366.0,156.0,210.0,10511.0,4085.0,6426.0,5036.0,1399.0,3637.0,9424.0,3134.0,6290.0,4406.0,1457.0,2408.0,242963.0,43054.0,171610.0,2.0,0.0,17.0
36,166.0,603.0,241.0,362.0,199.0,33.0,166.0,356.0,159.0,197.0,10347.0,4048.0,6299.0,5061.0,1343.0,3718.0,9272.0,3046.0,6226.0,4504.0,1426.0,2328.0,245474.0,44880.0,173473.0,2.0,0.0,17.0
38,166.0,407.0,182.0,225.0,64.0,13.0,51.0,204.0,108.0,96.0,10438.0,4074.0,6364.0,5191.0,1409.0,3782.0,9420.0,3130.0,6290.0,2980.0,858.0,1616.0,250908.0,44093.0,177485.0,2.0,0.0,17.0
40,166.0,471.0,258.0,213.0,109.0,58.0,51.0,297.0,202.0,95.0,10569.0,4140.0,6429.0,5084.0,1419.0,3665.0,9545.0,3189.0,6356.0,4177.0,1395.0,2523.0,252177.0,44107.0,179040.0,2.0,0.0,17.0
42,166.0,567.0,220.0,347.0,206.0,40.0,166.0,342.0,145.0,197.0,10533.0,4107.0,6426.0,5127.0,1461.0,3666.0,9442.0,3151.0,6291.0,4027.0,1440.0,2233.0,246537.0,43571.0,173964.0,2.0,0.0,17.0
44,166.0,472.0,182.0,290.0,98.0,46.0,52.0,239.0,129.0,110.0,10435.0,4074.0,6361.0,5186.0,1442.0,3744.0,9421.0,3145.0,6276.0,3736.0,1148.0,1899.0,245088.0,44330.0,174809.0,2.0,0.0,17.0
46,166.0,631.0,292.0,339.0,162.0,45.0,117.0,335.0,188.0,147.0,10447.0,4024.0,6423.0,5026.0,1343.0,3683.0,9240.0,3013.0,6227.0,4490.0,1416.0,2495.0,239273.0,43713.0,169011.0,2.0,0.0,17.0
48,166.0,585.0,235.0,350.0,204.0,37.0,167.0,352.0,155.0,197.0,10372.0,4070.0,6302.0,5253.0,1522.0,3731.0,9369.0,3129.0,6240.0,4365.0,1669.0,2552.0,244573.0,45345.0,174119.0,2.0,0.0,17.0
50,166.0,331.0,175.0,156.0,80.0,30.0,50.0,202.0,121.0,81.0,10516.0,4149.0,6367.0,5148.0,1417.0,3731.0,9506.0,3201.0,6305.0,2706.0,866.0,1582.0,248389.0,45080.0,176163.0,2.0,0.0,17.0
