"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1772729076,5.14,1,20,23.34,72.09,600,0,7.5,520,3
3,-1772724044,5.14,1,20,23.34,72.09,600,0,7.5,520,3
5,-1772719955,5.14,1,20,23.34,72.09,600,0,7.5,520,3
7,-1772717355,5.14,1,20,23.34,72.09,600,0,7.5,520,3
9,-1772716475,5.14,1,20,23.34,72.09,600,0,7.5,520,3
11,-1772715429,5.14,1,20,23.34,72.09,600,0,7.5,520,3
13,-1772714174,5.14,1,20,23.34,72.09,600,0,7.5,520,3
15,-1772713418,5.14,1,20,23.34,72.09,600,0,7.5,520,3
17,-1772712607,5.14,1,20,23.34,72.09,600,0,7.5,520,3
19,-1772712133,5.14,1,20,23.34,72.09,600,0,7.5,520,3
21,-1772711575,5.14,1,20,23.34,72.09,600,0,7.5,520,3
23,-1772710991,5.14,1,20,23.34,72.09,600,0,7.5,520,3
25,-1772710695,5.14,1,20,23.34,72.09,600,0,7.5,520,3
27,-1772710199,5.14,1,20,23.34,72.09,600,0,7.5,520,3
29,-1772709884,5.14,1,20,23.34,72.09,600,0,7.5,520,3
31,-1772709460,5.14,1,20,23.34,72.09,600,0,7.5,520,3
33,-1772708776,5.14,1,20,23.34,72.09,600,0,7.5,520,3
35,-1772708531,5.14,1,20,23.34,72.09,600,0,7.5,520,3
37,-1772708292,5.14,1,20,23.34,72.09,600,0,7.5,520,3
39,-1772707916,5.14,1,20,23.34,72.09,600,0,7.5,520,3
41,-1772707645,5.14,1,20,23.34,72.09,600,0,7.5,520,3
43,-1772707389,5.14,1,20,23.34,72.09,600,0,7.5,520,3
45,-1772707126,5.14,1,20,23.34,72.09,600,0,7.5,520,3
47,-1772706909,5.14,1,20,23.34,72.09,600,0,7.5,520,3
49,-1772706741,5.14,1,20,23.34,72.09,600,0,7.5,520,3
2,-1772729014,5.14,1,20,23.34,72.09,600,0,7.5,520,3
4,-1772724993,5.14,1,20,23.34,72.09,600,0,7.5,520,3
6,-1772721157,5.14,1,20,23.34,72.09,600,0,7.5,520,3
8,-1772718009,5.14,1,20,23.34,72.09,600,0,7.5,520,3
10,-1772717066,5.14,1,20,23.34,72.09,600,0,7.5,520,3
12,-1772716146,5.14,1,20,23.34,72.09,600,0,7.5,520,3
14,-1772715523,5.14,1,20,23.34,72.09,600,0,7.5,520,3
16,-1772714577,5.14,1,20,23.34,72.09,600,0,7.5,520,3
18,-1772713836,5.14,1,20,23.34,72.09,600,0,7.5,520,3
20,-1772713074,5.14,1,20,23.34,72.09,600,0,7.5,520,3
22,-1772712501,5.14,1,20,23.34,72.09,600,0,7.5,520,3
24,-1772712188,5.14,1,20,23.34,72.09,600,0,7.5,520,3
26,-1772711871,5.14,1,20,23.34,72.09,600,0,7.5,520,3
28,-1772711284,5.14,1,20,23.34,72.09,600,0,7.5,520,3
30,-1772710857,5.14,1,20,23.34,72.09,600,0,7.5,520,3
32,-1772710507,5.14,1,20,23.34,72.09,600,0,7.5,520,3
34,-1772710024,5.14,1,20,23.34,72.09,600,0,7.5,520,3
36,-1772709759,5.14,1,20,23.34,72.09,600,0,7.5,520,3
38,-1772708982,5.14,1,20,23.34,72.09,600,0,7.5,520,3
40,-1772708681,5.14,1,20,23.34,72.09,600,0,7.5,520,3
42,-1772708465,5.14,1,20,23.34,72.09,600,0,7.5,520,3
44,-1772708175,5.14,1,20,23.34,72.09,600,0,7.5,520,3
46,-1772707867,5.14,1,20,23.34,72.09,600,0,7.5,520,3
48,-1772707628,5.14,1,20,23.34,72.09,600,0,7.5,520,3
50,-1772707309,5.14,1,20,23.34,72.09,600,0,7.5,520,3
