"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,7468.0,2192.0,5276.0,5197.0,709.0,4488.0,6017.0,1403.0,4614.0,10887.0,4387.0,6500.0,8770.0,2530.0,6240.0,10247.0,3747.0,6500.0,341002.0,127055.0,146785.0,1334352.0,162210.0,765155.0,1.0,0.0,17.0
3,166.0,7702.0,2288.0,5414.0,5294.0,778.0,4516.0,6119.0,1474.0,4645.0,10900.0,4400.0,6500.0,8808.0,2503.0,6305.0,10274.0,3774.0,6500.0,386181.0,142456.0,164602.0,1300333.0,158382.0,754500.0,1.0,0.0,17.0
5,166.0,7535.0,2173.0,5362.0,5160.0,697.0,4463.0,5986.0,1380.0,4606.0,10900.0,4400.0,6500.0,8798.0,2493.0,6305.0,10253.0,3753.0,6500.0,317375.0,117884.0,136818.0,1317338.0,159465.0,760725.0,1.0,0.0,17.0
7,166.0,7040.0,1943.0,5097.0,4837.0,675.0,4162.0,5527.0,1264.0,4263.0,10900.0,4400.0,6500.0,8855.0,2550.0,6305.0,10219.0,3719.0,6500.0,347878.0,110402.0,127867.0,1288396.0,157775.0,749547.0,1.0,0.0,17.0
9,166.0,7632.0,2262.0,5370.0,5326.0,683.0,4643.0,6219.0,1407.0,4812.0,10900.0,4400.0,6500.0,8666.0,2426.0,6240.0,10205.0,3705.0,6500.0,236388.0,108854.0,125703.0,1291067.0,151910.0,747913.0,1.0,0.0,17.0
11,166.0,8133.0,2492.0,5641.0,5761.0,815.0,4946.0,6658.0,1569.0,5089.0,10900.0,4400.0,6500.0,8685.0,2445.0,6240.0,10223.0,3723.0,6500.0,277514.0,127778.0,147466.0,1288216.0,152764.0,743980.0,1.0,0.0,17.0
13,166.0,7799.0,2309.0,5490.0,5501.0,763.0,4738.0,6369.0,1488.0,4881.0,10900.0,4400.0,6500.0,8777.0,2537.0,6240.0,10245.0,3745.0,6500.0,283109.0,129384.0,148958.0,1308690.0,158574.0,755047.0,1.0,0.0,17.0
15,166.0,7604.0,2113.0,5491.0,5021.0,611.0,4410.0,5845.0,1303.0,4542.0,10885.0,4385.0,6500.0,8875.0,2570.0,6305.0,10258.0,3758.0,6500.0,279816.0,106614.0,122427.0,1335196.0,167067.0,772319.0,1.0,0.0,17.0
17,166.0,7454.0,2172.0,5282.0,5082.0,681.0,4401.0,5946.0,1378.0,4568.0,10900.0,4400.0,6500.0,8778.0,2538.0,6240.0,10247.0,3747.0,6500.0,319839.0,116798.0,136150.0,1292731.0,153483.0,750257.0,1.0,0.0,17.0
19,166.0,7574.0,2289.0,5285.0,5207.0,701.0,4506.0,6093.0,1446.0,4647.0,10885.0,4385.0,6500.0,8741.0,2501.0,6240.0,10260.0,3760.0,6500.0,337647.0,123920.0,144461.0,1330939.0,155370.0,768624.0,1.0,0.0,17.0
2,166.0,7428.0,2200.0,5228.0,5063.0,729.0,4334.0,5901.0,1423.0,4478.0,10900.0,4400.0,6500.0,8758.0,2518.0,6240.0,10240.0,3740.0,6500.0,395445.0,123258.0,143024.0,1296037.0,155388.0,752424.0,1.0,0.0,17.0
4,166.0,7654.0,2234.0,5420.0,5207.0,626.0,4581.0,6134.0,1386.0,4748.0,10900.0,4400.0,6500.0,8790.0,2485.0,6305.0,10210.0,3710.0,6500.0,234256.0,105168.0,123139.0,1289748.0,156732.0,745526.0,1.0,0.0,17.0
