"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,6689.0,1881.0,4808.0,4384.0,608.0,3776.0,5126.0,1222.0,3904.0,10900.0,4400.0,6500.0,9531.0,3108.0,6423.0,10226.0,3726.0,6500.0,368039.0,100936.0,117204.0,1059301.0,236464.0,684380.0,1.0,0.0,17.0
2,166.0,7329.0,2106.0,5223.0,4908.0,652.0,4256.0,5708.0,1323.0,4385.0,10900.0,4400.0,6500.0,9422.0,3015.0,6407.0,10178.0,3678.0,6500.0,351148.0,107979.0,125712.0,1055691.0,226908.0,682504.0,1.0,0.0,17.0
3,166.0,7455.0,2161.0,5294.0,5106.0,705.0,4401.0,5916.0,1399.0,4517.0,10887.0,4387.0,6500.0,9618.0,3146.0,6472.0,10209.0,3709.0,6500.0,323397.0,118492.0,137542.0,1055630.0,238531.0,682966.0,1.0,0.0,17.0
4,166.0,8311.0,2568.0,5743.0,5954.0,877.0,5077.0,6858.0,1642.0,5216.0,10900.0,4400.0,6500.0,9558.0,3202.0,6356.0,10232.0,3732.0,6500.0,293232.0,136382.0,157133.0,1052611.0,238775.0,680081.0,1.0,0.0,17.0
5,166.0,7457.0,2236.0,5221.0,5091.0,703.0,4388.0,5956.0,1440.0,4516.0,10887.0,4387.0,6500.0,9541.0,3132.0,6409.0,10146.0,3646.0,6500.0,301288.0,111856.0,129406.0,1042768.0,236392.0,669735.0,1.0,0.0,17.0
6,166.0,7230.0,2069.0,5161.0,4786.0,632.0,4154.0,5608.0,1340.0,4268.0,10900.0,4400.0,6500.0,9523.0,3127.0,6396.0,10197.0,3697.0,6500.0,385444.0,121253.0,140022.0,1043783.0,236462.0,676344.0,1.0,0.0,17.0
7,166.0,7800.0,2315.0,5485.0,5429.0,746.0,4683.0,6321.0,1482.0,4839.0,10887.0,4387.0,6500.0,9869.0,3448.0,6421.0,10163.0,3663.0,6500.0,283045.0,128727.0,149517.0,1044553.0,284971.0,672751.0,1.0,0.0,17.0
8,166.0,7547.0,2187.0,5360.0,5055.0,682.0,4373.0,5870.0,1354.0,4516.0,10887.0,4387.0,6500.0,9867.0,3447.0,6420.0,10185.0,3685.0,6500.0,294011.0,108971.0,126627.0,1035062.0,284359.0,671855.0,1.0,0.0,17.0
9,166.0,7471.0,2174.0,5297.0,5154.0,741.0,4413.0,5924.0,1394.0,4530.0,10900.0,4400.0,6500.0,9372.0,2964.0,6408.0,10140.0,3640.0,6500.0,372836.0,140414.0,161594.0,1028529.0,224882.0,667392.0,1.0,0.0,17.0
10,166.0,7521.0,2239.0,5282.0,5189.0,738.0,4451.0,6011.0,1431.0,4580.0,10900.0,4400.0,6500.0,9421.0,3028.0,6393.0,10169.0,3669.0,6500.0,343551.0,128151.0,148667.0,1046949.0,236528.0,678856.0,1.0,0.0,17.0
11,166.0,6898.0,1897.0,5001.0,4613.0,613.0,4000.0,5292.0,1192.0,4100.0,10900.0,4400.0,6500.0,9356.0,2949.0,6407.0,10160.0,3660.0,6500.0,357231.0,100290.0,115956.0,1056538.0,224325.0,680868.0,1.0,0.0,17.0
12,166.0,7591.0,2189.0,5402.0,5181.0,707.0,4474.0,5997.0,1381.0,4616.0,10900.0,4400.0,6500.0,9484.0,3076.0,6408.0,10216.0,3716.0,6500.0,302574.0,113209.0,130831.0,1045468.0,225287.0,675824.0,1.0,0.0,17.0
13,166.0,7575.0,2208.0,5367.0,5103.0,731.0,4372.0,5940.0,1412.0,4528.0,10885.0,4385.0,6500.0,9585.0,3176.0,6409.0,10208.0,3708.0,6500.0,324323.0,120230.0,139108.0,1062518.0,236554.0,684609.0,1.0,0.0,17.0
14,166.0,7747.0,2323.0,5424.0,5490.0,779.0,4711.0,6350.0,1511.0,4839.0,10900.0,4400.0,6500.0,9491.0,3084.0,6407.0,10149.0,3649.0,6500.0,287290.0,131664.0,151839.0,1015534.0,227232.0,658175.0,1.0,0.0,17.0
15,166.0,7412.0,2131.0,5281.0,4931.0,695.0,4236.0,5717.0,1353.0,4364.0,10876.0,4376.0,6500.0,9460.0,3104.0,6356.0,10161.0,3661.0,6500.0,437143.0,135518.0,157681.0,1051074.0,233338.0,678674.0,1.0,0.0,17.0
16,166.0,7970.0,2362.0,5608.0,5461.0,778.0,4683.0,6343.0,1521.0,4822.0,10900.0,4400.0,6500.0,9971.0,3498.0,6473.0,10202.0,3702.0,6500.0,354521.0,133629.0,154245.0,1049365.0,292216.0,678983.0,1.0,0.0,17.0
17,166.0,7418.0,2138.0,5280.0,5003.0,735.0,4268.0,5788.0,1390.0,4398.0,10885.0,4385.0,6500.0,9999.0,3514.0,6485.0,10229.0,3729.0,6500.0,344212.0,124988.0,145525.0,1048125.0,286164.0,676537.0,1.0,0.0,17.0
18,166.0,7272.0,2060.0,5212.0,4793.0,668.0,4125.0,5564.0,1309.0,4255.0,10885.0,4385.0,6500.0,9477.0,3071.0,6406.0,10189.0,3689.0,6500.0,398355.0,124032.0,143565.0,1034982.0,222579.0,669583.0,1.0,0.0,17.0
