"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,7757.0,2238.0,5519.0,5041.0,696.0,4345.0,5869.0,1394.0,4475.0,10900.0,4400.0,6500.0,9273.0,2968.0,6305.0,10626.0,4126.0,6500.0,1683241.0,441314.0,517041.0,6756715.0,754758.0,4451635.0,1.0,0.0,17.0,439978.0,188085.0,1495156.0,25001.0,416313.0,77063.0
2,166.0,7546.0,2232.0,5314.0,4943.0,661.0,4282.0,5799.0,1389.0,4410.0,10900.0,4400.0,6500.0,9262.0,2957.0,6305.0,10626.0,4126.0,6500.0,1610834.0,424272.0,498041.0,6785089.0,764825.0,4467918.0,1.0,0.0,17.0,424057.0,181235.0,1429599.0,23242.0,401030.0,73984.0
3,166.0,7239.0,2106.0,5133.0,4869.0,688.0,4181.0,5612.0,1325.0,4287.0,10900.0,4400.0,6500.0,9256.0,2951.0,6305.0,10627.0,4127.0,6500.0,1682533.0,446694.0,521988.0,6752394.0,757529.0,4458940.0,1.0,0.0,17.0,445045.0,189613.0,1492920.0,25041.0,421653.0,76943.0
4,166.0,8013.0,2363.0,5650.0,5281.0,740.0,4541.0,6127.0,1462.0,4665.0,10900.0,4400.0,6500.0,9258.0,2953.0,6305.0,10617.0,4117.0,6500.0,1696120.0,452837.0,527874.0,6732378.0,752991.0,4459020.0,1.0,0.0,17.0,450565.0,190283.0,1505837.0,25569.0,427268.0,77309.0
5,166.0,7535.0,2211.0,5324.0,4940.0,696.0,4244.0,5746.0,1382.0,4364.0,10900.0,4400.0,6500.0,9351.0,2981.0,6370.0,10635.0,4135.0,6500.0,1566252.0,414398.0,485325.0,6792607.0,769510.0,4473576.0,1.0,0.0,17.0,412455.0,178522.0,1387730.0,23728.0,390670.0,72870.0
6,166.0,7360.0,2101.0,5259.0,4780.0,666.0,4114.0,5547.0,1314.0,4233.0,10888.0,4388.0,6500.0,9281.0,2976.0,6305.0,10600.0,4100.0,6500.0,1578754.0,416877.0,487647.0,6780737.0,766076.0,4470100.0,1.0,0.0,17.0,415408.0,175968.0,1402786.0,23879.0,392998.0,72239.0
7,166.0,7800.0,2281.0,5519.0,5148.0,723.0,4425.0,5984.0,1431.0,4553.0,10900.0,4400.0,6500.0,9266.0,2961.0,6305.0,10616.0,4116.0,6500.0,1704201.0,445656.0,522103.0,6808301.0,763815.0,4487861.0,1.0,0.0,17.0,444565.0,189990.0,1514211.0,25293.0,420363.0,77538.0
8,166.0,7222.0,2154.0,5068.0,4817.0,690.0,4127.0,5599.0,1355.0,4244.0,10900.0,4400.0,6500.0,9345.0,2975.0,6370.0,10636.0,4136.0,6500.0,1635686.0,433154.0,506785.0,6774979.0,766190.0,4460647.0,1.0,0.0,17.0,431305.0,185042.0,1450644.0,24757.0,408397.0,75480.0
9,166.0,7380.0,2198.0,5182.0,4779.0,664.0,4115.0,5604.0,1370.0,4234.0,10900.0,4400.0,6500.0,9331.0,2961.0,6370.0,10636.0,4136.0,6500.0,1618907.0,430051.0,502779.0,6760076.0,761917.0,4447063.0,1.0,0.0,17.0,428968.0,181726.0,1437181.0,23901.0,406150.0,73811.0
10,166.0,7010.0,2071.0,4939.0,4715.0,689.0,4026.0,5434.0,1319.0,4115.0,10900.0,4400.0,6500.0,9261.0,2956.0,6305.0,10619.0,4119.0,6500.0,1715199.0,452073.0,529514.0,6733705.0,758667.0,4438550.0,1.0,0.0,17.0,451873.0,190942.0,1524257.0,25264.0,426809.0,77641.0
