"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,10121.0,4294.0,5827.0,8867.0,3123.0,5744.0,9733.0,3906.0,5827.0,981.0,396.0,585.0,4.0,4.0,0.0,981.0,396.0,585.0,1198313.0,521757.0,847742.0,21800.0,116.0,21800.0,1.0,0.0,18.0,407483.0,790830.0,407483.0,166146.0,355611.0,440259.0
2,166.0,10464.0,4244.0,6220.0,9234.0,3053.0,6181.0,10056.0,3836.0,6220.0,872.0,352.0,520.0,6.0,6.0,0.0,872.0,352.0,520.0,1783050.0,883741.0,1260044.0,21800.0,150.0,21800.0,1.0,0.0,18.0,797168.0,985882.0,797168.0,178722.0,705019.0,462876.0
3,166.0,10592.0,4266.0,6326.0,9397.0,3092.0,6305.0,10189.0,3863.0,6326.0,981.0,396.0,585.0,6.0,6.0,0.0,981.0,396.0,585.0,1780682.0,886754.0,1259304.0,21800.0,160.0,21800.0,1.0,0.0,18.0,797713.0,982969.0,797713.0,179592.0,707162.0,461591.0
4,166.0,10133.0,4295.0,5838.0,8848.0,3105.0,5743.0,9735.0,3897.0,5838.0,981.0,396.0,585.0,6.0,6.0,0.0,981.0,396.0,585.0,1191667.0,520557.0,843388.0,21800.0,148.0,21800.0,1.0,0.0,18.0,407913.0,783754.0,407913.0,164198.0,356359.0,435475.0
5,166.0,10540.0,4265.0,6275.0,9328.0,3082.0,6246.0,10131.0,3856.0,6275.0,981.0,396.0,585.0,6.0,6.0,0.0,981.0,396.0,585.0,1794388.0,893461.0,1269192.0,21800.0,130.0,21800.0,1.0,0.0,18.0,805378.0,989010.0,805378.0,180569.0,712892.0,463814.0
6,166.0,10077.0,4262.0,5815.0,8848.0,3103.0,5745.0,9682.0,3867.0,5815.0,981.0,396.0,585.0,6.0,6.0,0.0,981.0,396.0,585.0,1210957.0,530784.0,857057.0,21800.0,142.0,21800.0,1.0,0.0,18.0,415763.0,795194.0,415763.0,166961.0,363823.0,441294.0
7,166.0,10442.0,4222.0,6220.0,9300.0,3118.0,6182.0,10059.0,3839.0,6220.0,981.0,396.0,585.0,6.0,6.0,0.0,981.0,396.0,585.0,1833488.0,909793.0,1295309.0,21800.0,132.0,21800.0,1.0,0.0,18.0,819097.0,1014391.0,819097.0,183617.0,726176.0,476212.0
8,166.0,10465.0,4245.0,6220.0,9275.0,3090.0,6185.0,10074.0,3854.0,6220.0,872.0,352.0,520.0,6.0,6.0,0.0,872.0,352.0,520.0,1797745.0,891841.0,1270353.0,21800.0,140.0,21800.0,1.0,0.0,18.0,801649.0,996096.0,801649.0,183011.0,708830.0,468704.0
9,166.0,10510.0,4240.0,6270.0,9318.0,3075.0,6243.0,10089.0,3819.0,6270.0,981.0,396.0,585.0,4.0,4.0,0.0,981.0,396.0,585.0,1797859.0,895462.0,1270479.0,21800.0,124.0,21800.0,1.0,0.0,18.0,806250.0,991609.0,806250.0,180477.0,714985.0,464229.0
10,166.0,10609.0,4274.0,6335.0,9409.0,3103.0,6306.0,10228.0,3893.0,6335.0,872.0,352.0,520.0,6.0,6.0,0.0,872.0,352.0,520.0,1790374.0,888044.0,1264990.0,21800.0,144.0,21800.0,1.0,0.0,18.0,801842.0,988532.0,801842.0,177212.0,710832.0,463148.0
