"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,360.0,215.0,145.0,77.0,26.0,51.0,243.0,163.0,80.0,10794.0,4294.0,6500.0,8496.0,2126.0,6370.0,9874.0,3374.0,6500.0,2961.0,954.0,1799.0,1762344.0,189678.0,639091.0,2.0,0.0,17.0
3,166.0,488.0,261.0,227.0,153.0,38.0,115.0,322.0,175.0,147.0,10785.0,4285.0,6500.0,8517.0,2147.0,6370.0,9862.0,3362.0,6500.0,4081.0,1339.0,2337.0,1775734.0,182701.0,644368.0,2.0,0.0,17.0
5,166.0,456.0,271.0,185.0,41.0,41.0,0.0,255.0,195.0,60.0,10807.0,4307.0,6500.0,8554.0,2184.0,6370.0,9893.0,3393.0,6500.0,4082.0,1049.0,2201.0,1838247.0,193430.0,663921.0,2.0,0.0,17.0
7,166.0,381.0,209.0,172.0,79.0,27.0,52.0,232.0,137.0,95.0,10811.0,4311.0,6500.0,8299.0,2059.0,6240.0,9812.0,3312.0,6500.0,3221.0,1078.0,1890.0,1687679.0,180346.0,610237.0,2.0,0.0,17.0
9,166.0,412.0,192.0,220.0,85.0,20.0,65.0,220.0,125.0,95.0,10785.0,4285.0,6500.0,8417.0,2047.0,6370.0,9762.0,3262.0,6500.0,3227.0,1088.0,1849.0,1697563.0,175503.0,619374.0,2.0,0.0,17.0
11,166.0,402.0,181.0,221.0,139.0,24.0,115.0,261.0,129.0,132.0,10794.0,4294.0,6500.0,8375.0,2070.0,6305.0,9829.0,3329.0,6500.0,3502.0,1484.0,2216.0,1722052.0,184631.0,624577.0,2.0,0.0,17.0
13,166.0,533.0,250.0,283.0,79.0,14.0,65.0,251.0,156.0,95.0,10794.0,4294.0,6500.0,8489.0,2184.0,6305.0,9851.0,3351.0,6500.0,3695.0,1037.0,1980.0,1764565.0,187764.0,638847.0,2.0,0.0,17.0
15,166.0,392.0,189.0,203.0,56.0,4.0,52.0,179.0,113.0,66.0,10807.0,4307.0,6500.0,8385.0,2080.0,6305.0,9829.0,3329.0,6500.0,2895.0,895.0,1523.0,1750924.0,190226.0,628963.0,2.0,0.0,17.0
17,166.0,523.0,233.0,290.0,152.0,36.0,116.0,310.0,149.0,161.0,10807.0,4307.0,6500.0,8471.0,2101.0,6370.0,9786.0,3286.0,6500.0,4062.0,1227.0,2188.0,1720863.0,176302.0,620575.0,2.0,0.0,17.0
19,166.0,249.0,157.0,92.0,83.0,18.0,65.0,181.0,101.0,80.0,10792.0,4292.0,6500.0,8515.0,2080.0,6435.0,9833.0,3333.0,6500.0,2177.0,799.0,1312.0,1740240.0,184539.0,628958.0,2.0,0.0,17.0
