"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1504753531,5.14,1,50,23.34,72.09,500,0,7.5,515,1
3,1504786072,5.14,1,50,23.34,72.09,500,0,7.5,515,1
5,1504794902,5.14,1,50,23.34,72.09,500,0,7.5,515,1
7,1504805921,5.14,1,50,23.34,72.09,500,0,7.5,515,1
9,1504812858,5.14,1,50,23.34,72.09,500,0,7.5,515,1
2,1504753542,5.14,1,50,23.34,72.09,500,0,7.5,515,1
4,1504780929,5.14,1,50,23.34,72.09,500,0,7.5,515,1
6,1504792765,5.14,1,50,23.34,72.09,500,0,7.5,515,1
8,1504799218,5.14,1,50,23.34,72.09,500,0,7.5,515,1
10,1504805995,5.14,1,50,23.34,72.09,500,0,7.5,515,1
