"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,7500.0,2159.0,5341.0,5038.0,720.0,4318.0,5847.0,1396.0,4451.0,10887.0,4387.0,6500.0,9482.0,3126.0,6356.0,10244.0,3744.0,6500.0,423371.0,130890.0,151654.0,1055528.0,240242.0,683024.0,1.0,0.0,17.0
2,166.0,7312.0,2106.0,5206.0,4811.0,670.0,4141.0,5653.0,1384.0,4269.0,10900.0,4400.0,6500.0,9567.0,3173.0,6394.0,10226.0,3726.0,6500.0,401007.0,122631.0,142982.0,1041844.0,230905.0,674867.0,1.0,0.0,17.0
3,166.0,7583.0,2301.0,5282.0,5408.0,826.0,4582.0,6145.0,1491.0,4654.0,10876.0,4376.0,6500.0,10155.0,3655.0,6500.0,10163.0,3663.0,6500.0,358171.0,132068.0,153282.0,1052201.0,495329.0,678693.0,1.0,0.0,17.0
4,166.0,6379.0,1879.0,4500.0,4300.0,675.0,3625.0,4971.0,1245.0,3726.0,10900.0,4400.0,6500.0,9488.0,3095.0,6393.0,10187.0,3687.0,6500.0,423093.0,121621.0,139996.0,1060784.0,234247.0,684185.0,1.0,0.0,17.0
5,166.0,7585.0,2282.0,5303.0,5250.0,759.0,4491.0,6098.0,1476.0,4622.0,10876.0,4376.0,6500.0,9972.0,3499.0,6473.0,10153.0,3653.0,6500.0,372618.0,137753.0,160068.0,1038788.0,293741.0,668974.0,1.0,0.0,17.0
6,166.0,7811.0,2313.0,5498.0,5293.0,714.0,4579.0,6180.0,1458.0,4722.0,10900.0,4400.0,6500.0,10225.0,3725.0,6500.0,10236.0,3736.0,6500.0,266897.0,120613.0,139941.0,1072313.0,500092.0,692230.0,1.0,0.0,17.0
7,166.0,7058.0,1991.0,5067.0,4615.0,634.0,3981.0,5379.0,1243.0,4136.0,10887.0,4387.0,6500.0,9879.0,3457.0,6422.0,10186.0,3686.0,6500.0,376704.0,102091.0,119247.0,1050861.0,280522.0,679511.0,1.0,0.0,17.0
8,166.0,7465.0,2261.0,5204.0,5211.0,769.0,4442.0,5994.0,1437.0,4557.0,10853.0,4356.0,6497.0,9646.0,3225.0,6421.0,10186.0,3699.0,6487.0,441951.0,139099.0,160106.0,1062203.0,242991.0,686035.0,1.0,0.0,17.0
9,166.0,7889.0,2336.0,5553.0,5163.0,723.0,4440.0,6050.0,1469.0,4581.0,10885.0,4385.0,6500.0,9478.0,3084.0,6394.0,10185.0,3685.0,6500.0,313924.0,116508.0,134875.0,1035415.0,230535.0,672709.0,1.0,0.0,17.0
10,166.0,7844.0,2360.0,5484.0,5542.0,793.0,4749.0,6394.0,1516.0,4878.0,10876.0,4376.0,6500.0,10200.0,3700.0,6500.0,10205.0,3705.0,6500.0,284996.0,131771.0,152265.0,1054442.0,490549.0,682721.0,1.0,0.0,17.0
11,166.0,7097.0,2013.0,5084.0,4854.0,647.0,4207.0,5594.0,1272.0,4322.0,10900.0,4400.0,6500.0,10181.0,3681.0,6500.0,10203.0,3703.0,6500.0,393022.0,123784.0,143441.0,1033252.0,496681.0,670366.0,1.0,0.0,17.0
12,166.0,6955.0,1926.0,5029.0,4747.0,623.0,4124.0,5432.0,1207.0,4225.0,10900.0,4400.0,6500.0,9887.0,3465.0,6422.0,10222.0,3722.0,6500.0,367023.0,117468.0,135829.0,1058921.0,282955.0,686304.0,1.0,0.0,17.0
13,166.0,6783.0,1909.0,4874.0,4512.0,681.0,3831.0,5144.0,1238.0,3906.0,10900.0,4400.0,6500.0,9489.0,3095.0,6394.0,10258.0,3758.0,6500.0,412921.0,111869.0,130212.0,1076069.0,234459.0,696168.0,1.0,0.0,17.0
14,166.0,7188.0,2130.0,5058.0,4878.0,658.0,4220.0,5684.0,1339.0,4345.0,10885.0,4385.0,6500.0,10131.0,3631.0,6500.0,10144.0,3644.0,6500.0,409781.0,114868.0,132874.0,1048567.0,487954.0,673168.0,1.0,0.0,17.0
15,166.0,8172.0,2480.0,5692.0,5631.0,738.0,4893.0,6637.0,1550.0,5087.0,10876.0,4376.0,6500.0,10192.0,3692.0,6500.0,10196.0,3696.0,6500.0,262873.0,118780.0,138594.0,1060559.0,508794.0,686104.0,1.0,0.0,17.0
16,166.0,7347.0,2178.0,5169.0,4873.0,716.0,4157.0,5689.0,1387.0,4302.0,10900.0,4400.0,6500.0,9417.0,2996.0,6421.0,10181.0,3681.0,6500.0,319237.0,118058.0,137029.0,1032313.0,227239.0,667395.0,1.0,0.0,17.0
17,166.0,7670.0,2254.0,5416.0,5335.0,751.0,4584.0,6138.0,1426.0,4712.0,10900.0,4400.0,6500.0,9937.0,3514.0,6423.0,10203.0,3703.0,6500.0,357326.0,135080.0,155212.0,1049024.0,298756.0,679347.0,1.0,0.0,17.0
18,166.0,7691.0,2371.0,5320.0,5479.0,791.0,4688.0,6326.0,1524.0,4802.0,10900.0,4400.0,6500.0,9477.0,3084.0,6393.0,10227.0,3727.0,6500.0,283602.0,131319.0,151500.0,1049943.0,233787.0,681140.0,1.0,0.0,17.0
19,166.0,7556.0,2115.0,5441.0,5051.0,617.0,4434.0,5894.0,1315.0,4579.0,10900.0,4400.0,6500.0,9483.0,3025.0,6458.0,10178.0,3678.0,6500.0,292928.0,106990.0,124413.0,1045114.0,226340.0,676555.0,1.0,0.0,17.0
20,166.0,7144.0,2088.0,5056.0,4753.0,701.0,4052.0,5521.0,1342.0,4179.0,10885.0,4385.0,6500.0,10190.0,3690.0,6500.0,10199.0,3699.0,6500.0,439885.0,123075.0,141938.0,1053731.0,497862.0,683503.0,1.0,0.0,17.0
21,166.0,7303.0,2092.0,5211.0,4864.0,662.0,4202.0,5616.0,1325.0,4291.0,10900.0,4400.0,6500.0,9512.0,3105.0,6407.0,10181.0,3681.0,6500.0,362781.0,115844.0,133026.0,1053900.0,236133.0,683613.0,1.0,0.0,17.0
