"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,80,2,2080,3,257291050,5.14,1,1,23.34,72.09,2000,1,2,7.5
3,80,2,2080,3,257301088,5.14,1,1,23.34,72.09,2000,1,2,7.5
5,80,2,2080,3,257309487,5.14,1,1,23.34,72.09,2000,1,2,7.5
7,80,2,2080,3,257313044,5.14,1,1,23.34,72.09,2000,1,2,7.5
9,80,2,2080,3,257315905,5.14,1,1,23.34,72.09,2000,1,2,7.5
2,80,2,2080,3,257291201,5.14,1,1,23.34,72.09,2000,1,2,7.5
4,80,2,2080,3,257305354,5.14,1,1,23.34,72.09,2000,1,2,7.5
6,80,2,2080,3,257309082,5.14,1,1,23.34,72.09,2000,1,2,7.5
8,80,2,2080,3,257312661,5.14,1,1,23.34,72.09,2000,1,2,7.5
10,80,2,2080,3,257318738,5.14,1,1,23.34,72.09,2000,1,2,7.5
