"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,700,2,2080,3,-279801576,5.14,1,1,23.34,72.09,1000,2,0,7.5
3,700,2,2080,3,-279792438,5.14,1,1,23.34,72.09,1000,2,0,7.5
5,700,2,2080,3,-279787588,5.14,1,1,23.34,72.09,1000,2,0,7.5
7,700,2,2080,3,-279785576,5.14,1,1,23.34,72.09,1000,2,0,7.5
9,700,2,2080,3,-279783493,5.14,1,1,23.34,72.09,1000,2,0,7.5
2,700,2,2080,3,-279801741,5.14,1,1,23.34,72.09,1000,2,0,7.5
4,700,2,2080,3,-279792410,5.14,1,1,23.34,72.09,1000,2,0,7.5
6,700,2,2080,3,-279787961,5.14,1,1,23.34,72.09,1000,2,0,7.5
8,700,2,2080,3,-279785851,5.14,1,1,23.34,72.09,1000,2,0,7.5
10,700,2,2080,3,-279783696,5.14,1,1,23.34,72.09,1000,2,0,7.5
