"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,208.0,178.0,30.0,43.0,43.0,0.0,169.0,139.0,30.0,5757.0,1884.0,3873.0,1582.0,535.0,1047.0,4946.0,1479.0,3467.0,2261.0,752.0,1485.0,53760.0,13356.0,39886.0,3.0,0.0,17.0
3,166.0,188.0,158.0,30.0,30.0,30.0,0.0,132.0,116.0,16.0,5666.0,1917.0,3749.0,1427.0,482.0,945.0,4897.0,1480.0,3417.0,2149.0,632.0,1282.0,51808.0,11559.0,37946.0,3.0,0.0,17.0
5,166.0,158.0,128.0,30.0,26.0,26.0,0.0,137.0,107.0,30.0,5525.0,1903.0,3622.0,1433.0,501.0,932.0,4866.0,1515.0,3351.0,1866.0,694.0,1250.0,56076.0,12146.0,41291.0,3.0,0.0,17.0
7,166.0,181.0,102.0,79.0,56.0,6.0,50.0,129.0,64.0,65.0,4958.0,1726.0,3232.0,3043.0,1122.0,1921.0,4371.0,1411.0,2960.0,1519.0,640.0,983.0,47780.0,23590.0,35416.0,3.0,0.0,17.0
9,166.0,153.0,138.0,15.0,20.0,20.0,0.0,120.0,105.0,15.0,5161.0,1734.0,3427.0,1840.0,713.0,1127.0,4475.0,1317.0,3158.0,1740.0,570.0,1090.0,45726.0,13857.0,34834.0,3.0,0.0,17.0
11,166.0,208.0,128.0,80.0,18.0,18.0,0.0,117.0,102.0,15.0,5493.0,1815.0,3678.0,1441.0,588.0,853.0,4723.0,1450.0,3273.0,1999.0,651.0,1244.0,53324.0,12317.0,39950.0,3.0,0.0,17.0
13,166.0,202.0,135.0,67.0,18.0,18.0,0.0,91.0,91.0,0.0,5440.0,1883.0,3557.0,1647.0,766.0,881.0,4780.0,1493.0,3287.0,1915.0,466.0,1002.0,51953.0,13742.0,39195.0,3.0,0.0,17.0
15,166.0,100.0,86.0,14.0,20.0,20.0,0.0,67.0,66.0,1.0,5307.0,1815.0,3492.0,1502.0,540.0,962.0,4599.0,1429.0,3170.0,1265.0,427.0,787.0,50751.0,12430.0,37878.0,3.0,0.0,17.0
17,166.0,194.0,115.0,79.0,20.0,20.0,0.0,98.0,83.0,15.0,5512.0,1831.0,3681.0,3097.0,1046.0,2051.0,4670.0,1384.0,3286.0,1840.0,597.0,1130.0,49487.0,22985.0,36878.0,3.0,0.0,17.0
19,166.0,106.0,106.0,0.0,6.0,6.0,0.0,83.0,83.0,0.0,5705.0,1956.0,3749.0,3415.0,1185.0,2230.0,4930.0,1515.0,3415.0,1513.0,503.0,962.0,52157.0,24910.0,38684.0,3.0,0.0,17.0
