"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,9009.0,2987.0,6022.0,5184.0,951.0,4233.0,6381.0,1953.0,4428.0,10900.0,4400.0,6500.0,7864.0,2209.0,5655.0,10627.0,4127.0,6500.0,1123200.0,237637.0,331079.0,3718055.0,399178.0,2876298.0,1.0,0.0,17.0,237646.0,213461.0,909739.0,30631.0,207006.0,93433.0
2,166.0,9025.0,2903.0,6122.0,6411.0,958.0,5453.0,7518.0,1910.0,5608.0,10885.0,4385.0,6500.0,7920.0,2201.0,5719.0,10613.0,4113.0,6500.0,1314485.0,607490.0,703997.0,3725742.0,397276.0,2884896.0,1.0,0.0,17.0,608328.0,219454.0,1095031.0,31363.0,576127.0,95669.0
3,166.0,8951.0,2879.0,6072.0,6288.0,915.0,5373.0,7440.0,1883.0,5557.0,10900.0,4400.0,6500.0,8028.0,2243.0,5785.0,10637.0,4137.0,6500.0,1330152.0,615400.0,714644.0,3724934.0,403316.0,2886728.0,1.0,0.0,17.0,618131.0,221475.0,1108677.0,30858.0,584542.0,96513.0
4,166.0,8933.0,2876.0,6057.0,6221.0,898.0,5323.0,7387.0,1868.0,5519.0,10900.0,4400.0,6500.0,7857.0,2202.0,5655.0,10625.0,4125.0,6500.0,1231625.0,565345.0,657106.0,3664474.0,396167.0,2862332.0,1.0,0.0,17.0,567903.0,204236.0,1027389.0,28665.0,536680.0,89203.0
5,166.0,8952.0,2934.0,6018.0,5166.0,947.0,4219.0,6307.0,1909.0,4398.0,10900.0,4400.0,6500.0,7947.0,2227.0,5720.0,10618.0,4118.0,6500.0,1102084.0,231525.0,322676.0,3698422.0,398387.0,2865685.0,1.0,0.0,17.0,230493.0,211314.0,890770.0,30068.0,201457.0,92183.0
6,166.0,8315.0,3134.0,5181.0,5503.0,1009.0,4494.0,6744.0,2057.0,4687.0,10900.0,4400.0,6500.0,8100.0,2250.0,5850.0,10637.0,4137.0,6500.0,566496.0,251803.0,353282.0,3740715.0,410067.0,2898254.0,1.0,0.0,17.0,251752.0,232671.0,333825.0,32487.0,219316.0,101530.0
7,166.0,8813.0,2818.0,5995.0,6228.0,906.0,5322.0,7307.0,1829.0,5478.0,10900.0,4400.0,6500.0,7958.0,2238.0,5720.0,10628.0,4128.0,6500.0,1234458.0,569143.0,660662.0,3719958.0,402402.0,2883704.0,1.0,0.0,17.0,571186.0,205463.0,1028995.0,29285.0,539858.0,89476.0
8,166.0,8853.0,2997.0,5856.0,5308.0,957.0,4351.0,6479.0,1936.0,4543.0,10876.0,4376.0,6500.0,8087.0,2302.0,5785.0,10615.0,4115.0,6500.0,841389.0,236624.0,332919.0,3804920.0,421070.0,2929738.0,1.0,0.0,17.0,237139.0,219755.0,621634.0,30844.0,205780.0,95780.0
9,166.0,8137.0,3032.0,5105.0,5390.0,977.0,4413.0,6578.0,1970.0,4608.0,10900.0,4400.0,6500.0,8043.0,2258.0,5785.0,10624.0,4124.0,6500.0,550162.0,245741.0,341559.0,3740281.0,406616.0,2894427.0,1.0,0.0,17.0,244920.0,220845.0,329317.0,31549.0,214192.0,96639.0
10,166.0,8947.0,3042.0,5905.0,5295.0,945.0,4350.0,6511.0,1968.0,4543.0,10887.0,4387.0,6500.0,7898.0,2243.0,5655.0,10616.0,4116.0,6500.0,833520.0,236439.0,331615.0,3688056.0,401383.0,2862974.0,1.0,0.0,17.0,236651.0,217043.0,616477.0,30564.0,205875.0,94964.0
