"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,80,2,2080,3,256338232,5.14,1,1,23.34,72.09,2000,1,0,7.5
3,80,2,2080,3,256348832,5.14,1,1,23.34,72.09,2000,1,0,7.5
5,80,2,2080,3,256353718,5.14,1,1,23.34,72.09,2000,1,0,7.5
7,80,2,2080,3,256357793,5.14,1,1,23.34,72.09,2000,1,0,7.5
9,80,2,2080,3,256361167,5.14,1,1,23.34,72.09,2000,1,0,7.5
2,80,2,2080,3,256338531,5.14,1,1,23.34,72.09,2000,1,0,7.5
4,80,2,2080,3,256348867,5.14,1,1,23.34,72.09,2000,1,0,7.5
6,80,2,2080,3,256353581,5.14,1,1,23.34,72.09,2000,1,0,7.5
8,80,2,2080,3,256358090,5.14,1,1,23.34,72.09,2000,1,0,7.5
10,80,2,2080,3,256361616,5.14,1,1,23.34,72.09,2000,1,0,7.5
