"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,80,2,2080,3,-296342801,5.14,1,1,23.34,72.09,2000,1,0,7.5
2,80,2,2080,3,-296333694,5.14,1,1,23.34,72.09,2000,1,0,7.5
3,80,2,2080,3,-296331578,5.14,1,1,23.34,72.09,2000,1,0,7.5
4,80,2,2080,3,-296329895,5.14,1,1,23.34,72.09,2000,1,0,7.5
5,80,2,2080,3,-296328462,5.14,1,1,23.34,72.09,2000,1,0,7.5
6,80,2,2080,3,-296327149,5.14,1,1,23.34,72.09,2000,1,0,7.5
7,80,2,2080,3,-296325590,5.14,1,1,23.34,72.09,2000,1,0,7.5
8,80,2,2080,3,-296323953,5.14,1,1,23.34,72.09,2000,1,0,7.5
9,80,2,2080,3,-296322670,5.14,1,1,23.34,72.09,2000,1,0,7.5
10,80,2,2080,3,-296321288,5.14,1,1,23.34,72.09,2000,1,0,7.5
