"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,7729.0,2275.0,5454.0,5051.0,704.0,4347.0,5887.0,1411.0,4476.0,10888.0,4388.0,6500.0,8487.0,2572.0,5915.0,10699.0,4199.0,6500.0,1596220.0,426731.0,498825.0,4049108.0,444408.0,2672863.0,1.0,0.0,17.0,424643.0,181958.0,1414262.0,24284.0,402447.0,74182.0
2,166.0,7913.0,2264.0,5649.0,5172.0,708.0,4464.0,5999.0,1401.0,4598.0,10888.0,4388.0,6500.0,8579.0,2599.0,5980.0,10687.0,4187.0,6500.0,1650134.0,436914.0,509958.0,4061972.0,452855.0,2694969.0,1.0,0.0,17.0,435390.0,183587.0,1466547.0,24658.0,412256.0,74568.0
3,166.0,7264.0,2133.0,5131.0,4807.0,679.0,4128.0,5566.0,1324.0,4242.0,10888.0,4388.0,6500.0,8530.0,2615.0,5915.0,10696.0,4196.0,6500.0,1673477.0,444858.0,518698.0,4062256.0,447223.0,2696223.0,1.0,0.0,17.0,443209.0,185629.0,1487848.0,24781.0,420077.0,75489.0
4,166.0,7359.0,2113.0,5246.0,4756.0,693.0,4063.0,5501.0,1335.0,4166.0,10888.0,4388.0,6500.0,8520.0,2605.0,5915.0,10691.0,4191.0,6500.0,1711958.0,453141.0,530406.0,4100389.0,456048.0,2717320.0,1.0,0.0,17.0,452264.0,191836.0,1520122.0,25492.0,427649.0,78142.0
5,166.0,7501.0,2237.0,5264.0,4947.0,689.0,4258.0,5775.0,1408.0,4367.0,10888.0,4388.0,6500.0,8537.0,2622.0,5915.0,10700.0,4200.0,6500.0,1683760.0,444106.0,518808.0,4033123.0,446003.0,2677516.0,1.0,0.0,17.0,442166.0,189221.0,1494539.0,24877.0,419229.0,76642.0
6,166.0,7154.0,2037.0,5117.0,4665.0,630.0,4035.0,5428.0,1272.0,4156.0,10886.0,4386.0,6500.0,8562.0,2582.0,5980.0,10689.0,4189.0,6500.0,1559126.0,413991.0,484775.0,4053129.0,445731.0,2682740.0,1.0,0.0,17.0,413403.0,176005.0,1383121.0,22898.0,391093.0,71372.0
7,166.0,7848.0,2342.0,5506.0,5208.0,753.0,4455.0,6040.0,1471.0,4569.0,10886.0,4386.0,6500.0,8511.0,2596.0,5915.0,10690.0,4190.0,6500.0,1756263.0,472113.0,550114.0,4090393.0,452789.0,2698541.0,1.0,0.0,17.0,469718.0,196850.0,1559413.0,26422.0,445691.0,80396.0
8,166.0,7922.0,2283.0,5639.0,5166.0,703.0,4463.0,6007.0,1408.0,4599.0,10900.0,4400.0,6500.0,8597.0,2617.0,5980.0,10712.0,4212.0,6500.0,1625765.0,433964.0,507410.0,4101360.0,463907.0,2713180.0,1.0,0.0,17.0,432313.0,183828.0,1441937.0,24379.0,409585.0,75097.0
9,166.0,7840.0,2261.0,5579.0,5079.0,720.0,4359.0,5896.0,1418.0,4478.0,10888.0,4388.0,6500.0,8588.0,2608.0,5980.0,10682.0,4182.0,6500.0,1686467.0,440800.0,516735.0,4061254.0,455089.0,2688341.0,1.0,0.0,17.0,439439.0,189412.0,1497055.0,25176.0,415624.0,77296.0
10,166.0,7639.0,2312.0,5327.0,5049.0,739.0,4310.0,5889.0,1462.0,4427.0,10888.0,4388.0,6500.0,8502.0,2587.0,5915.0,10690.0,4190.0,6500.0,1772161.0,471261.0,549684.0,4033421.0,449786.0,2666535.0,1.0,0.0,17.0,469123.0,197739.0,1574422.0,26739.0,444522.0,80561.0
