"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,264.0,189.0,75.0,79.0,29.0,50.0,182.0,129.0,53.0,1744.0,704.0,1040.0,16.0,16.0,0.0,1510.0,470.0,1040.0,7474.0,2218.0,4727.0,41093.0,509.0,35659.0,3.0,0.0,16.0,1351.0,4808.0,2666.0,993.0,1225.0,3376.0
3,166.0,331.0,199.0,132.0,84.0,31.0,53.0,197.0,140.0,57.0,1744.0,704.0,1040.0,18.0,18.0,0.0,1516.0,476.0,1040.0,8302.0,2828.0,5273.0,41638.0,520.0,36159.0,3.0,0.0,16.0,1815.0,4895.0,3407.0,1135.0,1693.0,3458.0
5,166.0,358.0,228.0,130.0,85.0,34.0,51.0,213.0,157.0,56.0,1635.0,660.0,975.0,16.0,16.0,0.0,1424.0,449.0,975.0,8536.0,2454.0,5430.0,39022.0,491.0,34049.0,3.0,0.0,16.0,1519.0,5490.0,3046.0,1155.0,1299.0,3911.0
7,166.0,256.0,188.0,68.0,44.0,44.0,0.0,137.0,134.0,3.0,1635.0,660.0,975.0,16.0,16.0,0.0,1423.0,448.0,975.0,6671.0,2179.0,4467.0,39022.0,452.0,33967.0,3.0,0.0,16.0,1147.0,4525.0,2146.0,1167.0,1012.0,3320.0
9,166.0,354.0,224.0,130.0,98.0,47.0,51.0,205.0,151.0,54.0,1744.0,704.0,1040.0,17.0,17.0,0.0,1514.0,474.0,1040.0,8911.0,2706.0,5441.0,40984.0,493.0,35646.0,3.0,0.0,16.0,1559.0,5406.0,3505.0,1300.0,1406.0,3882.0
2,166.0,278.0,205.0,73.0,82.0,32.0,50.0,189.0,134.0,55.0,1635.0,660.0,975.0,11.0,11.0,0.0,1423.0,448.0,975.0,7719.0,2119.0,4862.0,38368.0,343.0,33450.0,3.0,0.0,16.0,1369.0,5098.0,2621.0,933.0,1186.0,3493.0
4,166.0,319.0,189.0,130.0,81.0,30.0,51.0,186.0,130.0,56.0,1635.0,660.0,975.0,15.0,15.0,0.0,1426.0,451.0,975.0,8078.0,2622.0,4978.0,38586.0,412.0,33690.0,3.0,0.0,16.0,1648.0,4759.0,3319.0,1079.0,1543.0,3330.0
6,166.0,259.0,191.0,68.0,80.0,30.0,50.0,175.0,124.0,51.0,1526.0,616.0,910.0,19.0,19.0,0.0,1341.0,431.0,910.0,7395.0,2301.0,4731.0,38368.0,512.0,33476.0,3.0,0.0,16.0,1432.0,4806.0,2589.0,958.0,1343.0,3299.0
8,166.0,326.0,194.0,132.0,99.0,49.0,50.0,191.0,136.0,55.0,1744.0,704.0,1040.0,16.0,16.0,0.0,1510.0,470.0,1040.0,8421.0,2474.0,4951.0,40984.0,500.0,35570.0,3.0,0.0,16.0,1395.0,5032.0,3389.0,1252.0,1222.0,3556.0
10,166.0,258.0,190.0,68.0,31.0,31.0,0.0,121.0,119.0,2.0,1635.0,660.0,975.0,13.0,13.0,0.0,1431.0,456.0,975.0,6343.0,1894.0,4110.0,41202.0,386.0,35797.0,3.0,0.0,16.0,917.0,4493.0,1850.0,1083.0,811.0,3193.0
