"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,10900.0,4400.0,6500.0,9939.0,3583.0,6356.0,10854.0,4376.0,6478.0,10040.0,3540.0,6500.0,5201.0,251.0,4950.0,8505.0,2305.0,6200.0,1.2922664E7,3692908.0,4507918.0,2379092.0,736621.0,1340333.0,1.0,3.0,16.0,3556209.0,1860699.0,1.1061965E7,275662.0,3417246.0,951709.0
2,166.0,10900.0,4400.0,6500.0,9927.0,3575.0,6352.0,10852.0,4372.0,6480.0,10083.0,3583.0,6500.0,5205.0,255.0,4950.0,8557.0,2342.0,6215.0,1.3053112E7,3717592.0,4541560.0,2358701.0,731875.0,1324426.0,1.0,3.0,16.0,3582621.0,1876160.0,1.1176952E7,275745.0,3441847.0,958939.0
3,166.0,10897.0,4397.0,6500.0,9900.0,3551.0,6349.0,10832.0,4361.0,6471.0,10017.0,3582.0,6435.0,5189.0,239.0,4950.0,8503.0,2338.0,6165.0,1.0866403E7,3115916.0,3814076.0,2374611.0,734218.0,1331484.0,1.0,3.0,16.0,2973776.0,1576612.0,9289791.0,262877.0,2853039.0,840300.0
4,166.0,10900.0,4400.0,6500.0,9916.0,3566.0,6350.0,10852.0,4374.0,6478.0,10083.0,3583.0,6500.0,5196.0,246.0,4950.0,8505.0,2340.0,6165.0,1.2904625E7,3687444.0,4510245.0,2382029.0,741101.0,1339687.0,1.0,3.0,16.0,3549725.0,1873274.0,1.1031351E7,278517.0,3408927.0,960520.0
5,166.0,10893.0,4393.0,6500.0,9869.0,3531.0,6338.0,10827.0,4361.0,6466.0,10017.0,3582.0,6435.0,5193.0,243.0,4950.0,8507.0,2342.0,6165.0,1.0771413E7,3069736.0,3763428.0,2382901.0,744079.0,1343721.0,1.0,3.0,16.0,2931888.0,1561031.0,9210382.0,258109.0,2811627.0,831540.0
6,166.0,10828.0,4378.0,6450.0,9809.0,3521.0,6288.0,10777.0,4352.0,6425.0,8777.0,3539.0,5238.0,222.0,222.0,0.0,7514.0,2314.0,5200.0,3275030.0,1583595.0,2264771.0,503460.0,5762.0,354848.0,1.0,3.0,16.0,1431432.0,1564385.0,1710645.0,259865.0,1323730.0,833339.0
7,166.0,10897.0,4397.0,6500.0,9843.0,3510.0,6333.0,10835.0,4364.0,6471.0,10024.0,3539.0,6485.0,5199.0,249.0,4950.0,8466.0,2316.0,6150.0,1.0789861E7,3078777.0,3775538.0,2365784.0,733851.0,1324848.0,1.0,3.0,16.0,2942006.0,1563536.0,9226325.0,256604.0,2822173.0,833532.0
8,166.0,10900.0,4400.0,6500.0,9891.0,3550.0,6341.0,10849.0,4374.0,6475.0,10112.0,3625.0,6487.0,5202.0,252.0,4950.0,8549.0,2369.0,6180.0,1.2767107E7,3641468.0,4455936.0,2368457.0,739771.0,1333237.0,1.0,3.0,16.0,3501962.0,1856329.0,1.0910778E7,277980.0,3363488.0,953974.0
9,166.0,10900.0,4400.0,6500.0,9902.0,3556.0,6346.0,10854.0,4374.0,6480.0,10126.0,3626.0,6500.0,5203.0,253.0,4950.0,8592.0,2362.0,6230.0,1.2964948E7,3689457.0,4513579.0,2391421.0,744453.0,1340921.0,1.0,3.0,16.0,3552615.0,1876252.0,1.1088696E7,279241.0,3410216.0,960964.0
10,166.0,10897.0,4397.0,6500.0,9901.0,3552.0,6349.0,10835.0,4364.0,6471.0,10126.0,3626.0,6500.0,5180.0,230.0,4950.0,8589.0,2359.0,6230.0,1.0855623E7,3102637.0,3797982.0,2360040.0,730241.0,1326892.0,1.0,3.0,16.0,2962622.0,1567197.0,9288426.0,260608.0,2842029.0,835360.0
