"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,10405.0,4350.0,6055.0,6016.0,1591.0,4425.0,7899.0,3456.0,4443.0,9978.0,3478.0,6500.0,5239.0,289.0,4950.0,7056.0,2056.0,5000.0,1179637.0,340582.0,614887.0,1821200.0,736460.0,1048799.0,1.0,3.0,16.0,241765.0,732982.0,446655.0,100322.0,240260.0,373122.0
2,166.0,3875.0,3875.0,0.0,1782.0,1782.0,0.0,3215.0,3215.0,0.0,3108.0,3108.0,0.0,285.0,285.0,0.0,1778.0,1778.0,0.0,912245.0,126370.0,476270.0,144000.0,7402.0,75085.0,1.0,3.0,16.0,0.0,912245.0,0.0,126370.0,0.0,476270.0
3,166.0,3755.0,3755.0,0.0,1687.0,1687.0,0.0,3081.0,3081.0,0.0,3029.0,3029.0,0.0,281.0,281.0,0.0,1688.0,1688.0,0.0,627503.0,108397.0,352363.0,140400.0,7205.0,71319.0,1.0,3.0,16.0,0.0,627503.0,0.0,108397.0,0.0,352363.0
4,166.0,3862.0,3862.0,0.0,1678.0,1678.0,0.0,3183.0,3183.0,0.0,3138.0,3138.0,0.0,283.0,283.0,0.0,1795.0,1795.0,0.0,664470.0,109607.0,367191.0,144000.0,7290.0,74987.0,1.0,3.0,16.0,0.0,664470.0,0.0,109607.0,0.0,367191.0
5,166.0,10834.0,4349.0,6485.0,7566.0,1684.0,5882.0,9359.0,3450.0,5909.0,3303.0,3303.0,0.0,289.0,289.0,0.0,1991.0,1991.0,0.0,2472502.0,978475.0,1281164.0,154800.0,7499.0,85917.0,1.0,3.0,16.0,899782.0,751697.0,1720805.0,108484.0,869991.0,381382.0
6,166.0,3783.0,3783.0,0.0,1208.0,1208.0,0.0,2781.0,2781.0,0.0,3138.0,3138.0,0.0,283.0,283.0,0.0,1782.0,1782.0,0.0,452674.0,69096.0,214243.0,146400.0,7354.0,77365.0,1.0,3.0,16.0,0.0,452674.0,0.0,69096.0,0.0,214243.0
7,166.0,10811.0,4375.0,6436.0,7693.0,1779.0,5914.0,9706.0,3693.0,6013.0,3536.0,3437.0,99.0,275.0,275.0,0.0,2201.0,2124.0,77.0,2076638.0,937399.0,1368491.0,216000.0,7166.0,96704.0,1.0,3.0,16.0,856051.0,1069343.0,1007295.0,125380.0,812019.0,512440.0
8,166.0,3937.0,3937.0,0.0,1294.0,1294.0,0.0,3100.0,3100.0,0.0,3206.0,3206.0,0.0,272.0,272.0,0.0,1830.0,1830.0,0.0,418459.0,62313.0,213434.0,149200.0,7084.0,80308.0,1.0,3.0,16.0,0.0,418459.0,0.0,62313.0,0.0,213434.0
9,166.0,10802.0,4367.0,6435.0,7684.0,1770.0,5914.0,9609.0,3683.0,5926.0,3523.0,3523.0,0.0,288.0,288.0,0.0,2168.0,2168.0,0.0,2385747.0,1071999.0,1498380.0,187200.0,7356.0,92942.0,1.0,3.0,16.0,985431.0,1072487.0,1313260.0,125787.0,946212.0,512949.0
10,166.0,6471.0,2886.0,3585.0,3114.0,1298.0,1816.0,4363.0,2477.0,1886.0,3606.0,3506.0,100.0,278.0,278.0,0.0,2153.0,2074.0,79.0,309480.0,98760.0,171989.0,213600.0,7297.0,94290.0,1.0,3.0,16.0,48075.0,187455.0,122025.0,52789.0,45971.0,123914.0
