"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,356.0,208.0,148.0,76.0,11.0,65.0,209.0,129.0,80.0,10541.0,4109.0,6432.0,7673.0,2422.0,5251.0,9462.0,3041.0,6421.0,2888.0,1003.0,1720.0,337188.0,93145.0,261607.0,2.0,0.0,17.0
3,166.0,267.0,173.0,94.0,56.0,6.0,50.0,178.0,112.0,66.0,9711.0,3864.0,5847.0,7400.0,2656.0,4744.0,8763.0,2978.0,5785.0,2419.0,718.0,1374.0,154364.0,76637.0,116377.0,2.0,0.0,17.0
5,166.0,528.0,240.0,288.0,142.0,26.0,116.0,294.0,133.0,161.0,10588.0,4153.0,6435.0,6776.0,1914.0,4862.0,9529.0,3094.0,6435.0,3959.0,1429.0,2283.0,333984.0,71415.0,258740.0,2.0,0.0,17.0
7,166.0,394.0,174.0,220.0,135.0,20.0,115.0,235.0,105.0,130.0,10577.0,4142.0,6435.0,8170.0,2529.0,5641.0,9497.0,3062.0,6435.0,3077.0,1118.0,1734.0,336015.0,97610.0,259854.0,2.0,0.0,17.0
9,166.0,208.0,128.0,80.0,20.0,20.0,0.0,106.0,91.0,15.0,9653.0,3809.0,5844.0,7264.0,2584.0,4680.0,8683.0,2912.0,5771.0,1826.0,576.0,1081.0,145721.0,72078.0,109844.0,2.0,0.0,17.0
11,166.0,217.0,137.0,80.0,68.0,3.0,65.0,147.0,67.0,80.0,10481.0,4111.0,6370.0,9121.0,2946.0,6175.0,9445.0,3075.0,6370.0,1889.0,597.0,1069.0,329907.0,172541.0,255954.0,2.0,0.0,17.0
13,166.0,192.0,115.0,77.0,3.0,3.0,0.0,86.0,71.0,15.0,10590.0,4155.0,6435.0,9201.0,2976.0,6225.0,9553.0,3118.0,6435.0,1825.0,483.0,1009.0,333477.0,178610.0,258697.0,2.0,0.0,17.0
15,166.0,253.0,162.0,91.0,20.0,20.0,0.0,127.0,110.0,17.0,9687.0,3840.0,5847.0,4333.0,1827.0,2506.0,8724.0,2939.0,5785.0,2353.0,664.0,1326.0,149518.0,34479.0,113408.0,2.0,0.0,17.0
17,166.0,399.0,189.0,210.0,98.0,33.0,65.0,213.0,131.0,82.0,9811.0,3840.0,5971.0,3077.0,1379.0,1698.0,8775.0,2938.0,5837.0,3061.0,1033.0,1765.0,155000.0,25738.0,115538.0,2.0,0.0,17.0
19,166.0,334.0,240.0,94.0,44.0,44.0,0.0,200.0,170.0,30.0,10568.0,4133.0,6435.0,7049.0,2073.0,4976.0,9497.0,3062.0,6435.0,3033.0,825.0,1794.0,340496.0,77688.0,262884.0,2.0,0.0,17.0
21,166.0,130.0,115.0,15.0,0.0,0.0,0.0,86.0,71.0,15.0,10532.0,4100.0,6432.0,9206.0,2916.0,6290.0,9437.0,3017.0,6420.0,1736.0,620.0,1112.0,341435.0,181334.0,264309.0,2.0,0.0,17.0
23,166.0,178.0,149.0,29.0,3.0,3.0,0.0,103.0,101.0,2.0,10590.0,4155.0,6435.0,8092.0,2567.0,5525.0,9554.0,3119.0,6435.0,1867.0,495.0,1122.0,330512.0,95470.0,256593.0,2.0,0.0,17.0
25,166.0,409.0,185.0,224.0,142.0,26.0,116.0,264.0,118.0,146.0,10553.0,4118.0,6435.0,7733.0,2432.0,5301.0,9485.0,3050.0,6435.0,3166.0,1417.0,2017.0,335251.0,90923.0,260399.0,2.0,0.0,17.0
27,166.0,349.0,187.0,162.0,125.0,10.0,115.0,274.0,129.0,145.0,10590.0,4155.0,6435.0,9268.0,2976.0,6292.0,9537.0,3102.0,6435.0,2985.0,1060.0,1829.0,326991.0,172057.0,253712.0,2.0,0.0,17.0
29,166.0,243.0,160.0,83.0,6.0,6.0,0.0,138.0,108.0,30.0,10504.0,4072.0,6432.0,7931.0,2385.0,5546.0,9385.0,2965.0,6420.0,2453.0,652.0,1382.0,323780.0,91260.0,252195.0,2.0,0.0,17.0
31,166.0,371.0,199.0,172.0,79.0,29.0,50.0,222.0,127.0,95.0,10434.0,4067.0,6367.0,9109.0,2934.0,6175.0,9399.0,3044.0,6355.0,2985.0,719.0,1495.0,337547.0,173990.0,262325.0,2.0,0.0,17.0
33,166.0,364.0,202.0,162.0,99.0,34.0,65.0,244.0,149.0,95.0,10592.0,4157.0,6435.0,6979.0,2016.0,4963.0,9524.0,3089.0,6435.0,3456.0,1116.0,1962.0,332309.0,74147.0,257518.0,2.0,0.0,17.0
35,166.0,201.0,133.0,68.0,20.0,20.0,0.0,111.0,96.0,15.0,10581.0,4146.0,6435.0,6915.0,2053.0,4862.0,9517.0,3082.0,6435.0,1893.0,639.0,1126.0,343251.0,73217.0,265949.0,2.0,0.0,17.0
