"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,4361.0,1441.0,2920.0,3383.0,777.0,2606.0,3788.0,1140.0,2648.0,10778.0,4343.0,6435.0,4474.0,1159.0,3315.0,10703.0,4268.0,6435.0,809949.0,227813.0,264325.0,396829.0,34049.0,343633.0,1.0,0.0,17.0,228433.0,82413.0,727536.0,11521.0,216292.0,35892.0
2,166.0,3794.0,1325.0,2469.0,3084.0,776.0,2308.0,3431.0,1095.0,2336.0,10778.0,4343.0,6435.0,4435.0,1185.0,3250.0,10682.0,4247.0,6435.0,877690.0,245926.0,285891.0,406915.0,36073.0,352659.0,1.0,0.0,17.0,247538.0,87919.0,789771.0,12350.0,233576.0,38353.0
3,166.0,4129.0,1401.0,2728.0,3335.0,830.0,2505.0,3699.0,1167.0,2532.0,10791.0,4356.0,6435.0,4599.0,1219.0,3380.0,10706.0,4271.0,6435.0,815284.0,233314.0,269282.0,403292.0,35882.0,350004.0,1.0,0.0,17.0,232969.0,82957.0,732327.0,12107.0,221207.0,36313.0
4,166.0,4579.0,1473.0,3106.0,3580.0,829.0,2751.0,3932.0,1166.0,2766.0,10778.0,4343.0,6435.0,4683.0,1238.0,3445.0,10696.0,4261.0,6435.0,883252.0,245279.0,285296.0,411081.0,34655.0,354464.0,1.0,0.0,17.0,246515.0,89313.0,793939.0,12573.0,232706.0,38781.0
5,166.0,4280.0,1410.0,2870.0,3396.0,777.0,2619.0,3766.0,1132.0,2634.0,10887.0,4387.0,6500.0,4945.0,1240.0,3705.0,10768.0,4268.0,6500.0,857505.0,240617.0,278927.0,421920.0,37970.0,364254.0,1.0,0.0,17.0,241319.0,86562.0,770943.0,12020.0,228597.0,37608.0
6,166.0,4238.0,1378.0,2860.0,3325.0,782.0,2543.0,3692.0,1120.0,2572.0,10778.0,4343.0,6435.0,4740.0,1230.0,3510.0,10678.0,4243.0,6435.0,901934.0,253413.0,293237.0,408884.0,35688.0,353509.0,1.0,0.0,17.0,253752.0,90868.0,811066.0,13029.0,240384.0,39485.0
7,166.0,3739.0,1271.0,2468.0,2904.0,697.0,2207.0,3243.0,1022.0,2221.0,10763.0,4328.0,6435.0,4992.0,1287.0,3705.0,10675.0,4240.0,6435.0,787831.0,224388.0,258636.0,421102.0,39490.0,361005.0,1.0,0.0,17.0,224036.0,79683.0,708148.0,11469.0,212919.0,34600.0
8,166.0,4207.0,1410.0,2797.0,3360.0,804.0,2556.0,3728.0,1143.0,2585.0,10778.0,4343.0,6435.0,4726.0,1216.0,3510.0,10678.0,4243.0,6435.0,827983.0,228905.0,266861.0,414774.0,36706.0,356747.0,1.0,0.0,17.0,230065.0,83564.0,744419.0,12016.0,216889.0,36796.0
9,166.0,4355.0,1420.0,2935.0,3375.0,770.0,2605.0,3751.0,1117.0,2634.0,10791.0,4356.0,6435.0,4668.0,1223.0,3445.0,10713.0,4278.0,6435.0,832630.0,229967.0,268600.0,412357.0,36098.0,356542.0,1.0,0.0,17.0,231461.0,84949.0,747681.0,12032.0,217935.0,37139.0
10,166.0,4831.0,1586.0,3245.0,3735.0,854.0,2881.0,4137.0,1228.0,2909.0,10776.0,4341.0,6435.0,5104.0,1269.0,3835.0,10671.0,4236.0,6435.0,946349.0,266422.0,308337.0,420557.0,40530.0,362330.0,1.0,0.0,17.0,267181.0,95655.0,850694.0,13257.0,253165.0,41156.0
