"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1730602820,5.14,1,19,23.34,72.09,300,0,7.5,515,3
3,1730610397,5.14,1,19,23.34,72.09,300,0,7.5,515,3
5,1730614773,5.14,1,19,23.34,72.09,300,0,7.5,515,3
7,1730616976,5.14,1,19,23.34,72.09,300,0,7.5,515,3
9,1730618512,5.14,1,19,23.34,72.09,300,0,7.5,515,3
11,1730620238,5.14,1,19,23.34,72.09,300,0,7.5,515,3
13,1730621483,5.14,1,19,23.34,72.09,300,0,7.5,515,3
15,1730622218,5.14,1,19,23.34,72.09,300,0,7.5,515,3
17,1730623014,5.14,1,19,23.34,72.09,300,0,7.5,515,3
19,1730623530,5.14,1,19,23.34,72.09,300,0,7.5,515,3
2,1730602820,5.14,1,19,23.34,72.09,300,2,7.5,515,3
4,1730608088,5.14,1,19,23.34,72.09,300,2,7.5,515,3
6,1730614063,5.14,1,19,23.34,72.09,300,2,7.5,515,3
8,1730615695,5.14,1,19,23.34,72.09,300,2,7.5,515,3
10,1730617731,5.14,1,19,23.34,72.09,300,2,7.5,515,3
12,1730618824,5.14,1,19,23.34,72.09,300,2,7.5,515,3
14,1730619590,5.14,1,19,23.34,72.09,300,2,7.5,515,3
16,1730620999,5.14,1,19,23.34,72.09,300,2,7.5,515,3
18,1730621796,5.14,1,19,23.34,72.09,300,2,7.5,515,3
20,1730622561,5.14,1,19,23.34,72.09,300,2,7.5,515,3
