"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,80,2,2080,3,257998764,5.14,1,1,23.34,72.09,2000,1,2,7.5
3,80,2,2080,3,258009350,5.14,1,1,23.34,72.09,2000,1,2,7.5
5,80,2,2080,3,258014005,5.14,1,1,23.34,72.09,2000,1,2,7.5
7,80,2,2080,3,258018623,5.14,1,1,23.34,72.09,2000,1,2,7.5
9,80,2,2080,3,258021890,5.14,1,1,23.34,72.09,2000,1,2,7.5
2,80,2,2080,3,257998902,5.14,1,1,23.34,72.09,2000,1,2,7.5
4,80,2,2080,3,258009542,5.14,1,1,23.34,72.09,2000,1,2,7.5
6,80,2,2080,3,258014209,5.14,1,1,23.34,72.09,2000,1,2,7.5
8,80,2,2080,3,258017476,5.14,1,1,23.34,72.09,2000,1,2,7.5
10,80,2,2080,3,258019859,5.14,1,1,23.34,72.09,2000,1,2,7.5
