"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour"
1,1.0,5150000.0,1.9417475728155338,0.0,0.0,30.679611650485437,0.0,0.0,1.0,2.0
1,2.0,5150000.0,3.8834951456310676,0.0,0.0,65.24271844660194,0.0,0.0,1.0,2.0
1,3.0,5150000.0,4.271844660194175,0.0,0.0,69.12621359223301,0.0,0.0,1.0,2.0
1,4.0,5150000.0,4.466019417475728,0.0,0.0,70.09708737864078,0.0,0.0,1.0,2.0
1,5.0,5150000.0,4.854368932038835,0.0,0.0,70.87378640776699,0.0,0.0,1.0,2.0
1,6.0,5150000.0,4.854368932038835,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
1,7.0,5150000.0,4.854368932038835,0.0,0.0,71.6504854368932,0.0,0.0,1.0,2.0
1,8.0,5150000.0,4.854368932038835,0.0,0.0,71.6504854368932,0.0,0.0,1.0,2.0
1,9.0,5150000.0,4.854368932038835,0.0,0.0,71.84466019417476,0.0,0.0,1.0,2.0
1,10.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,11.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,12.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,13.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,14.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,15.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,16.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,17.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,18.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,19.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,20.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,21.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,22.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,23.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,24.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
1,25.0,5150000.0,5.048543689320388,0.9708737864077669,0.9708737864077669,72.03883495145631,0.0,0.0,1.0,2.0
1,26.0,5150000.0,5.048543689320388,2.1359223300970873,2.1359223300970873,72.03883495145631,0.0,0.0,1.0,2.0
1,27.0,5150000.0,5.048543689320388,2.1359223300970873,2.1359223300970873,72.03883495145631,0.0,0.0,1.0,2.0
1,28.0,5150000.0,7.184466019417475,2.524271844660194,2.524271844660194,72.03883495145631,0.0,0.0,1.0,2.0
